className,category,severity,filename,startLine,endLine,lineRanges,weight,guidelineWeight,name,isSnoozed
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,com/aelitis/azureus/core/content/RelatedContentManager.java,1,0,"[{'startLine': 374, 'endLine': 374}, {'startLine': 699, 'endLine': 699}, {'startLine': 906, 'endLine': 906}, {'startLine': 956, 'endLine': 956}, {'startLine': 2436, 'endLine': 2436}, {'startLine': 2774, 'endLine': 2774}, {'startLine': 2786, 'endLine': 2786}, {'startLine': 2818, 'endLine': 2818}, {'startLine': 2835, 'endLine': 2835}, {'startLine': 2912, 'endLine': 2912}, {'startLine': 2979, 'endLine': 2979}, {'startLine': 3074, 'endLine': 3074}]",12,12,RelatedContentManager.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,com/aelitis/azureus/core/clientmessageservice/secure/impl/SecureMessageServiceClientImpl.java,1,0,"[{'startLine': 310, 'endLine': 310}]",1,1,SecureMessageServiceClientImpl.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,com/aelitis/azureus/activities/VuzeActivitiesEntry.java,1,0,"[{'startLine': 165, 'endLine': 165}, {'startLine': 173, 'endLine': 173}]",2,2,VuzeActivitiesEntry.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,com/aelitis/azureus/core/cnetwork/impl/ContentNetworkVuze.java,1,0,"[{'startLine': 26, 'endLine': 26}, {'startLine': 46, 'endLine': 46}, {'startLine': 48, 'endLine': 52}]",3,3,ContentNetworkVuze.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,com/aelitis/azureus/core/clientmessageservice/impl/ClientConnection.java,1,0,"[{'startLine': 167, 'endLine': 169}]",1,1,ClientConnection.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,com/aelitis/azureus/activities/VuzeActivitiesManager.java,1,0,"[{'startLine': 159, 'endLine': 159}, {'startLine': 176, 'endLine': 176}, {'startLine': 192, 'endLine': 192}, {'startLine': 194, 'endLine': 194}, {'startLine': 196, 'endLine': 199}]",5,5,VuzeActivitiesManager.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,com/aelitis/azureus/core/crypto/VuzeCryptoManager.java,1,0,"[{'startLine': 139, 'endLine': 139}]",1,1,VuzeCryptoManager.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,com/aelitis/azureus/core/clientmessageservice/impl/NonBlockingReadWriteService.java,1,0,"[{'startLine': 178, 'endLine': 178}, {'startLine': 209, 'endLine': 209}, {'startLine': 282, 'endLine': 282}, {'startLine': 284, 'endLine': 284}]",4,4,NonBlockingReadWriteService.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,com/aelitis/azureus/core/cnetwork/impl/ContentNetworkManagerImpl.java,1,0,"[{'startLine': 241, 'endLine': 241}]",1,1,ContentNetworkManagerImpl.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,NR_OF_TODO_COMMENTS,VERY_HIGH,com/aelitis/azureus/core/devices/impl/TranscodeProviderVuze.java,1,0,"[{'startLine': 783, 'endLine': 783}]",1,1,TranscodeProviderVuze.java,False
