className,category,severity,filename,startLine,endLine,lineRanges,weight,guidelineWeight,name,isSnoozed
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/axiondb/engine/rowiterators/CollatingRowIterator.java,1,0,"[{'startLine': 273, 'endLine': 273}, {'startLine': 279, 'endLine': 279}, {'startLine': 281, 'endLine': 281}]",3,3,CollatingRowIterator.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/axiondb/engine/IntArrayIndex.java,1,0,"[{'startLine': 85, 'endLine': 85}, {'startLine': 138, 'endLine': 138}]",2,2,IntArrayIndex.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/axiondb/engine/DiskDatabase.java,1,0,"[{'startLine': 175, 'endLine': 175}]",1,1,DiskDatabase.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/axiondb/engine/BaseTable.java,1,0,"[{'startLine': 128, 'endLine': 128}]",1,1,BaseTable.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/axiondb/engine/commands/SelectCommand.java,1,0,"[{'startLine': 422, 'endLine': 424}, {'startLine': 506, 'endLine': 506}]",2,2,SelectCommand.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/axiondb/ComparisonOperator.java,1,0,"[{'startLine': 116, 'endLine': 116}, {'startLine': 141, 'endLine': 141}, {'startLine': 166, 'endLine': 166}, {'startLine': 191, 'endLine': 191}, {'startLine': 216, 'endLine': 216}, {'startLine': 241, 'endLine': 241}, {'startLine': 264, 'endLine': 264}, {'startLine': 287, 'endLine': 287}]",8,8,ComparisonOperator.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/axiondb/engine/commands/DropSequenceCommand.java,1,0,"[{'startLine': 1, 'endLine': 1}]",1,1,DropSequenceCommand.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/axiondb/engine/commands/CreateSequenceCommand.java,1,0,"[{'startLine': 1, 'endLine': 1}]",1,1,CreateSequenceCommand.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/axiondb/engine/IntBTreeIndex.java,1,0,"[{'startLine': 141, 'endLine': 141}, {'startLine': 149, 'endLine': 149}]",2,2,IntBTreeIndex.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/axiondb/engine/TransactableTableImpl.java,1,0,"[{'startLine': 670, 'endLine': 670}, {'startLine': 676, 'endLine': 676}]",2,2,TransactableTableImpl.java,False
