CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
201114,Se: Incorrect definition of Serializable class,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/org/apache/struts2/dispatcher/SessionMap.java,
201113,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/main/java/org/apache/struts2/dispatcher/multipart/JakartaMultiPartRequest.java,JakartaMultiPartRequest.getFilesystemName
201112,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/main/java/org/apache/struts2/components/ActionComponent.java,ActionComponent.executeAction
201111,Explicit null dereferenced,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/main/java/org/apache/struts2/config/DelegatingSettings.java,DelegatingSettings.getImpl
201110,Se: Incorrect definition of Serializable class,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/org/apache/struts2/interceptor/FileUploadInterceptor.java,
201109,Se: Incorrect definition of Serializable class,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/org/apache/struts2/interceptor/debugging/DebuggingInterceptor.java,
201108,Data race condition,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/main/java/org/apache/struts2/views/xslt/BeanAdapter.java,BeanAdapter.getPropertyDescriptors
201107,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/main/java/org/apache/struts2/dispatcher/StrutsRequestWrapper.java,StrutsRequestWrapper.getAttribute
201106,Se: Incorrect definition of Serializable class,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/org/apache/struts2/views/freemarker/ScopesHashModel.java,
201105,Unguarded read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/main/java/org/apache/struts2/dispatcher/SessionMap.java,SessionMap.entrySet
201104,Eq: Problems with implementation of equals(),Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/main/java/org/apache/struts2/config/StrutsXmlConfigurationProvider.java,
201103,Dereference before null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/main/java/org/apache/struts2/dispatcher/ServletDispatcherResult.java,ServletDispatcherResult.doExecute
201102,NP: Null pointer dereference,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Correctness,/src/main/java/org/apache/struts2/views/xslt/AbstractAdapterElement.java,AbstractAdapterElement.getAttributeNS
201101,Se: Incorrect definition of Serializable class,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/org/apache/struts2/views/jsp/iterator/IteratorGeneratorTag.java,
201100,Se: Incorrect definition of Serializable class,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/org/apache/struts2/views/freemarker/FreemarkerResult.java,
201099,Thread unsafe modification in singleton,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/main/java/org/apache/struts2/dispatcher/ng/servlet/StrutsServlet.java,StrutsServlet.service
