CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
199663,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/impl/src/main/java/org/apache/myfaces/application/ApplicationImpl.java,ApplicationImpl$SystemListenerEntry.publish
199662,Value not atomically updated,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/shared/src/main/java/org/apache/myfaces/shared/context/AjaxExceptionHandlerImpl.java,AjaxExceptionHandlerImpl.getRootCause
199661,Logically dead code,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/impl/src/main/java/org/apache/myfaces/renderkit/html/HtmlResponseStateManager.java,HtmlResponseStateManager.getViewState
199660,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/impl/src/main/java/org/apache/myfaces/taglib/core/ValidateRegexTag.java,ValidateRegexTag.release
199659,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/impl/src/main/java/org/apache/myfaces/view/facelets/compiler/TagLibraryConfig.java,TagLibraryConfig.loadImplicit
199658,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/shared/src/main/java/org/apache/myfaces/shared/renderkit/html/util/ResourceUtils.java,ResourceUtils.writeScriptInline
199657,Dereference before null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/impl/src/main/java/org/apache/myfaces/view/facelets/tag/jstl/core/SetHandler.java,SetHandler.apply
199656,Value not atomically updated,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/api/src/main/java/javax/faces/webapp/UIComponentClassicTagBase.java,UIComponentClassicTagBase.getParentUIComponentClassicTagBase
199655,Ignoring number of bytes read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Error handling issues,/impl/src/main/java/org/apache/myfaces/view/facelets/compiler/SAXCompiler.java,SAXCompiler.writeXmlDecl
199654,Missing call to superclass,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/impl/src/main/java/org/apache/myfaces/view/facelets/tag/composite/ClientBehaviorRedirectEventComponentWrapper.java,ClientBehaviorRedirectEventComponentWrapper.setValueExpression
199653,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/impl/src/main/java/org/apache/myfaces/view/facelets/FaceletViewDeclarationLanguage.java,FaceletViewDeclarationLanguage.buildView
199652,Wrong method called,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,API usage errors,/impl/src/main/java/org/apache/myfaces/view/facelets/tag/composite/CompositeComponentResourceTagHandler.java,CompositeComponentResourceTagHandler.createComponent
199651,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/impl/src/main/java/org/apache/myfaces/context/servlet/ServletExternalContextImpl.java,ServletExternalContextImpl.setSessionMaxInactiveInterval
199650,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/api/src/main/java/javax/faces/convert/EnumConverter.java,EnumConverter.firstConstantOfEnum
199649,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/shared/src/main/java/org/apache/myfaces/shared/util/ClassUtils.java,ClassUtils.buildApplicationObject
199648,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/impl/src/main/java/org/apache/myfaces/application/ResourceHandlerImpl.java,ResourceHandlerImpl.createResource
199647,Unguarded read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/shared/src/main/java/org/apache/myfaces/shared/util/BiLevelCacheMap.java,BiLevelCacheMap.get
199646,Dereference after null check,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/shared/src/main/java/org/apache/myfaces/shared/renderkit/html/HtmlResponseWriterImpl.java,HtmlResponseWriterImpl.endElement
199645,Value not atomically updated,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/api/src/main/java/javax/faces/webapp/UIComponentClassicTagBase.java,UIComponentClassicTagBase.popTag
199644,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/impl/src/main/java/org/apache/myfaces/view/facelets/compiler/CompilationManager.java,CompilationManager.pushTag
199643,Copy-paste error,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/impl/src/main/java/org/apache/myfaces/config/FacesConfigurator.java,FacesConfigurator.configureRuntimeConfig
