CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
196931,ES: Checking String equality using == or !=,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/html/HTMLInsElement.java,HTMLInsElement.jsxGet_cite
196930,Eq: Problems with implementation of equals(),Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/main/java/com/gargoylesoftware/htmlunit/util/KeyDataPair.java,
196929,Bx: Questionable Boxing of primitive value,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/html/HTMLTableCellElement.java,HTMLTableCellElement.jsxSet_rowSpan
196928,ES: Checking String equality using == or !=,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/html/HTMLIFrameElement.java,HTMLIFrameElement.jsxGet_border
196927,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/main/java/com/gargoylesoftware/htmlunit/html/HtmlElement.java,HtmlElement.fireHtmlAttributeAdded
196926,Dm: Dubious method used,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/xml/XMLDocument.java,XMLDocument.jsxFunction_loadXML
196925,IM: Questionable integer math,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Dodgy code,/src/main/java/com/gargoylesoftware/htmlunit/javascript/regexp/HtmlUnitRegExpProxy.java,HtmlUnitRegExpProxy.isEscaped
196924,Se: Incorrect definition of Serializable class,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/css/ComputedCSSStyleDeclaration.java,
196923,Missing call to superclass,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/EventHandler.java,EventHandler.getDefaultValue
196922,ES: Checking String equality using == or !=,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/html/HTMLQuoteElement.java,HTMLQuoteElement.jsxGet_dateTime
196921,ES: Checking String equality using == or !=,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/html/HTMLAreaElement.java,HTMLAreaElement.jsxGet_alt
196920,Dm: Dubious method used,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/html/HTMLDocument.java,HTMLDocument.jsxGet_body
196919,ES: Checking String equality using == or !=,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/html/HTMLImageElement.java,HTMLImageElement.jsxGet_alt
196918,Eq: Problems with implementation of equals(),Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/css/CSSStyleDeclaration.java,CSSStyleDeclaration$StyleElement.compareTo
196917,Se: Incorrect definition of Serializable class,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/com/gargoylesoftware/htmlunit/javascript/background/JavaScriptJobManagerImpl.java,
196916,Missing call to superclass,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/StorageList.java,StorageList.get
196915,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/main/java/com/gargoylesoftware/htmlunit/UrlFetchWebConnection.java,UrlFetchWebConnection.getResponse
196914,ES: Checking String equality using == or !=,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/html/HTMLImageElement.java,HTMLImageElement.jsxGet_border
196913,UwF: Unwritten field,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Correctness,/src/main/java/com/gargoylesoftware/htmlunit/javascript/configuration/ClassConfiguration.java,
196912,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/Event.java,Event.endFire
196911,Dereference after null check,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/TreeWalker.java,TreeWalker.getPreviousNode
196910,RC: Questionable use of reference equality rather than calling equals,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/com/gargoylesoftware/htmlunit/html/HtmlPage.java,HtmlPage.getTabbableElements
196909,ES: Checking String equality using == or !=,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/html/HTMLObjectElement.java,HTMLObjectElement.jsxGet_border
196908,ES: Checking String equality using == or !=,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/html/HTMLDelElement.java,HTMLDelElement.jsxGet_dateTime
196907,Dm: Dubious method used,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Internationalization,/src/main/java/com/gargoylesoftware/htmlunit/util/DebuggingWebConnection.java,DebuggingWebConnection.appendToJSFile
196906,Missing call to superclass,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Class hierarchy inconsistencies,/src/main/java/com/gargoylesoftware/htmlunit/javascript/JavaScriptEngine.java,JavaScriptEngine$FallbackCaller.get
196905,Se: Incorrect definition of Serializable class,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/com/gargoylesoftware/htmlunit/WebClient.java,
196904,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/main/java/com/gargoylesoftware/htmlunit/javascript/background/JavaScriptJobManagerImpl.java,JavaScriptJobManagerImpl.runSingleJob
196903,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/main/java/com/gargoylesoftware/htmlunit/attachment/Attachment.java,Attachment.getSuggestedFilename
196902,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/main/java/com/gargoylesoftware/htmlunit/html/applets/AppletClassLoader.java,AppletClassLoader.readClassName
196901,Se: Incorrect definition of Serializable class,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/java/com/gargoylesoftware/htmlunit/Cache.java,
