CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
195406,Risky cryptographic hashing function,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Medium impact security,/src/java/edu/umd/cs/findbugs/ba/ClassHash.java,ClassHash.computeHash
195405,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java5/edu/umd/cs/findbugs/gui2/BugTreeModel.java,BugTreeModel.sendEvent
195404,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java/edu/umd/cs/findbugs/visitclass/DismantleBytecode.java,DismantleBytecode.visit
195403,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java5/edu/umd/cs/findbugs/gui2/ProjectSettings.java,ProjectSettings.addFilters
195402,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java5/edu/umd/cs/findbugs/gui2/FilterMatcher.java,FilterMatcher.setActive
195401,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java/edu/umd/cs/findbugs/IntAnnotation.java,IntAnnotation.toString
195400,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java/edu/umd/cs/findbugs/classfile/engine/ClassParser.java,ClassParser.extractReferencedClasses
195399,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java5/edu/umd/cs/findbugs/gui2/CommentsArea.java,CommentsArea.setDesignationNonLeaf
195398,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java/edu/umd/cs/findbugs/TypeAnnotation.java,TypeAnnotation.toString
195397,Division or modulo by zero,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Integer handling issues,/src/java/edu/umd/cs/findbugs/cloud/db/DBStats.java,DBStats.main
195396,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/java/edu/umd/cs/findbugs/util/Util.java,Util$3.run
195395,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java/edu/umd/cs/findbugs/ba/BetterCFGBuilder2.java,BetterCFGBuilder2.isMerge
195394,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java/edu/umd/cs/findbugs/detect/CheckTypeQualifiers.java,CheckTypeQualifiers.checkDataflow
195393,Copy-paste error,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/java/edu/umd/cs/findbugs/Footprint.java,Footprint.pullData
195392,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java/edu/umd/cs/findbugs/ba/Path.java,Path.acceptVisitor
195391,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java/edu/umd/cs/findbugs/ba/npe2/DefinitelyNullSetAnalysis.java,DefinitelyNullSetAnalysis.edgeTransfer
195390,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java5/edu/umd/cs/findbugs/gui2/ProjectSettings.java,ProjectSettings.addFilter
195389,Useless call,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/src/antTask/edu/umd/cs/findbugs/anttask/FindBugsTask.java,FindBugsTask.setAuxClasspathRef
195388,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java5/edu/umd/cs/findbugs/gui2/MainFrame.java,MainFrame.addNotify
195387,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java5/edu/umd/cs/findbugs/gui2/ViewFilter.java,ViewFilter$FirstSeenFilter.show
195386,Risky cryptographic hashing function,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Medium impact security,/src/java/edu/umd/cs/findbugs/workflow/CountClassVersions.java,CountClassVersions.main
195385,Explicit null dereferenced,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/java5/edu/umd/cs/findbugs/gui2/NewFilterFromBug.java,NewFilterFromBug$1.actionPerformed
195384,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/java/edu/umd/cs/findbugs/cloud/db/DBStats.java,DBStats.main
195383,Logically dead code,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/src/java/edu/umd/cs/findbugs/workflow/Update.java,Update.matchBugs
195382,Using invalid iterator,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,API usage errors,/src/java/edu/umd/cs/findbugs/ba/npe/DerefFinder.java,DerefFinder.getAnalysis
195381,Resource leak on an exceptional path,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/src/java/edu/umd/cs/findbugs/cloud/db/DBStats.java,DBStats.main
