CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
198645,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source-tools/org/java/plugin/tools/ant/DocTask.java,DocTask.execute
198644,Unguarded read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/source/org/java/plugin/standard/StandardPluginManager.java,StandardPluginManager.publishPlugins
198643,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source-tools/org/java/plugin/tools/ant/PluginInfoTask.java,PluginInfoTask.execute
198642,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source/org/java/plugin/util/IoUtil.java,IoUtil.copyFolder
198641,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source-tools/org/java/plugin/tools/ant/BaseJpfTask.java,BaseJpfTask.isManifestAccepted
198640,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source/org/java/plugin/registry/xml/ManifestHandler.java,ManifestHandler.endElement
198639,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source/org/java/plugin/standard/StandardObjectFactory.java,StandardObjectFactory.createClassInstance
198638,Unguarded read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/source-tools/org/java/plugin/tools/Util.java,Util.getTempFolder
198637,Unguarded read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/source/org/java/plugin/standard/StandardPluginClassLoader.java,StandardPluginClassLoader.getLibCacheFolder
198636,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source/org/java/plugin/ObjectFactory.java,ObjectFactory.loadProperties
198635,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source/org/java/plugin/util/IoUtil.java,IoUtil.synchronizeFolders
198634,Check of thread-shared field evades lock acquisition,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Data race undermines locking,/source-tools/org/java/plugin/tools/Util.java,Util.getTempFolder
198633,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source/org/java/plugin/registry/xml/ExtensionImpl.java,ExtensionImpl$ParameterImpl.getDefinition
198632,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source-boot/org/java/plugin/boot/DefaultApplicationInitializer.java,DefaultApplicationInitializer.filterPluginLocations
198631,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source/org/java/plugin/standard/ShadingPathResolver.java,ShadowDataController.quickCheck
198630,Check of thread-shared field evades lock acquisition,High,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Data race undermines locking,/source/org/java/plugin/standard/StandardPluginClassLoader.java,StandardPluginClassLoader.getLibCacheFolder
198629,Unguarded read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/source/org/java/plugin/standard/ShadingPathResolver.java,ShadingPathResolver.unregisterContext
198628,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source/org/java/plugin/ObjectFactory.java,ObjectFactory.loadClass
198627,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source/org/java/plugin/PluginManager.java,PluginManager.lookup
198626,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source-boot/org/java/plugin/boot/Boot.java,Boot.lookupConfig
198625,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/source-boot/org/java/plugin/boot/ErrorDialog.java,ErrorDialog$3.copyText
