CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
197442,RV: Bad use of return value,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/org/jboss/system/server/profileservice/repository/clustered/local/file/MkDirAction.java,MkDirAction.modifyTarget
197441,Unguarded read,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/src/main/org/jboss/system/server/profileservice/persistence/AttachmentPropertyPopulator.java,AttachmentPropertyPopulator.createNewInstance
197440,STCAL: Static use of type Calendar or DateFormat,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Multithreaded correctness,/src/main/org/jboss/system/server/ServerInfo.java,ServerInfo.listThreadDump
197439,Se: Incorrect definition of Serializable class,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/org/jboss/system/server/profileservice/repository/AbstractProfileDeployment.java,
197438,Bad choice of lock object,High,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Unreliable locking behavior,/src/main/org/jboss/system/server/profileservice/repository/clustered/local/file/FileReadAction.java,FileReadAction.safeCloseStream
197437,Eq: Problems with implementation of equals(),Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/org/jboss/system/server/ServerInfo.java,ServerInfo$ThreadCPU.compareTo
197436,WMI: Inefficient Map Iterator,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/main/org/jboss/deployers/plugins/managed/TypedManagedDeploymentCreator.java,TypedManagedDeploymentCreator.build
197435,RV: Bad use of return value,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/org/jboss/system/server/profileservice/repository/clustered/local/file/AbstractFileWriteAction.java,AbstractFileWriteAction.safeCleanup
197434,SBSC: String concatenation in loop using + operator,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/main/org/jboss/system/server/ServerInfo.java,ServerInfo.getVMArguments
197433,Bx: Questionable Boxing of primitive value,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/src/main/org/jboss/system/server/ServerInfo.java,ServerInfo.outputJdk5ThreadMXBeanInfo
197432,Dereference null return value,Medium,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/src/main/org/jboss/system/server/profileservice/repository/AbstractProfileService.java,AbstractProfileService.internalValidateContext
197431,RV: Bad use of return value,Low,New,03/30/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/src/main/org/jboss/system/server/profileservice/repository/clustered/local/file/FileUtil.java,FileUtil.createTempDir
