CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function
198978,Explicit null dereferenced,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/core/src/main/java/org/apache/logging/log4j/core/lookup/StrSubstitutor.java,StrSubstitutor.replaceIn
198977,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/core/src/main/java/org/apache/logging/log4j/core/net/JMSQueueManager.java,JMSQueueManager.connect
198976,RV: Bad use of return value,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Bad practice,/core/src/main/java/org/apache/logging/log4j/core/appender/rolling/DefaultRolloverStrategy.java,DefaultRolloverStrategy.purgeDescending
198975,Logically dead code,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/core/src/main/java/org/apache/logging/log4j/core/filter/DynamicThresholdFilter.java,DynamicThresholdFilter.toString
198974,RV: Bad use of return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Multithreaded correctness,/core/src/main/java/org/apache/logging/log4j/core/config/BaseConfiguration.java,BaseConfiguration.addLoggerAppender
198973,Explicit null dereferenced,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/core/src/main/java/org/apache/logging/log4j/core/lookup/StrSubstitutor.java,StrSubstitutor.replaceIn
198972,Resource leak on an exceptional path,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Exceptional resource leaks,/core/src/main/java/org/apache/logging/log4j/core/net/JMSTopicManager.java,JMSTopicManager.connect
198971,Unguarded read,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Concurrent data access violations,/core/src/main/java/org/apache/logging/log4j/core/appender/AbstractManager.java,AbstractManager.getCount
198970,Dereference null return value,Medium,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/core/src/main/java/org/apache/logging/log4j/core/appender/SocketAppender.java,SocketAppender.createSocketManager
198969,SIC: Inner class could be made static,Low,New,03/31/19,Unassigned,Unclassified,Unspecified,Undecided,Other,FindBugs: Performance,/core/src/main/java/org/apache/logging/log4j/core/config/XMLConfiguration.java,
