className,locations,isSameFile,severity,filename,startLine,endLine,weight,guidelineWeight,isSnoozed
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/myfaces-impl-2.1.10-sources/org/apache/myfaces/shared/renderkit/html/HtmlRendererUtils.java', 'startLine': 82, 'endLine': 2997, 'weight': 1540, 'guidelineWeight': 0, 'name': 'HtmlRendererUtils.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-impl-shared-2.1.10-sources/org/apache/myfaces/shared/renderkit/html/HtmlRendererUtils.java', 'startLine': 82, 'endLine': 2997, 'weight': 1540, 'guidelineWeight': 0, 'name': 'HtmlRendererUtils.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-core-module-2.1.10/shared/src/main/java/org/apache/myfaces/shared/renderkit/html/HtmlRendererUtils.java', 'startLine': 82, 'endLine': 2997, 'weight': 1540, 'guidelineWeight': 0, 'name': 'HtmlRendererUtils.java', 'isSnoozed': False}]",False,VERY_HIGH,src/myfaces-impl-2.1.10-sources/org/apache/myfaces/shared/renderkit/html/HtmlRendererUtils.java,0,0,1540,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/myfaces-core-module-2.1.10/impl/src/main/java/org/apache/myfaces/application/ApplicationImpl.java', 'startLine': 118, 'endLine': 2692, 'weight': 1089, 'guidelineWeight': 0, 'name': 'ApplicationImpl.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-impl-2.1.10-sources/org/apache/myfaces/application/ApplicationImpl.java', 'startLine': 118, 'endLine': 2692, 'weight': 1089, 'guidelineWeight': 0, 'name': 'ApplicationImpl.java', 'isSnoozed': False}]",False,VERY_HIGH,src/myfaces-core-module-2.1.10/impl/src/main/java/org/apache/myfaces/application/ApplicationImpl.java,0,0,1089,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/myfaces-core-module-2.1.10/impl/src/main/java/org/apache/myfaces/view/facelets/FaceletViewDeclarationLanguage.java', 'startLine': 143, 'endLine': 2763, 'weight': 1085, 'guidelineWeight': 0, 'name': 'FaceletViewDeclarationLanguage.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-impl-2.1.10-sources/org/apache/myfaces/view/facelets/FaceletViewDeclarationLanguage.java', 'startLine': 143, 'endLine': 2763, 'weight': 1085, 'guidelineWeight': 0, 'name': 'FaceletViewDeclarationLanguage.java', 'isSnoozed': False}]",False,VERY_HIGH,src/myfaces-core-module-2.1.10/impl/src/main/java/org/apache/myfaces/view/facelets/FaceletViewDeclarationLanguage.java,0,0,1085,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/myfaces-impl-2.1.10-sources/org/apache/myfaces/shared/util/StreamCharBuffer.java', 'startLine': 222, 'endLine': 2303, 'weight': 992, 'guidelineWeight': 0, 'name': 'StreamCharBuffer.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-core-module-2.1.10/shared/src/main/java/org/apache/myfaces/shared/util/StreamCharBuffer.java', 'startLine': 222, 'endLine': 2303, 'weight': 992, 'guidelineWeight': 0, 'name': 'StreamCharBuffer.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-impl-shared-2.1.10-sources/org/apache/myfaces/shared/util/StreamCharBuffer.java', 'startLine': 222, 'endLine': 2303, 'weight': 992, 'guidelineWeight': 0, 'name': 'StreamCharBuffer.java', 'isSnoozed': False}]",False,VERY_HIGH,src/myfaces-impl-2.1.10-sources/org/apache/myfaces/shared/util/StreamCharBuffer.java,0,0,992,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/myfaces-api-2.1.10-sources/javax/faces/component/UIComponentBase.java', 'startLine': 76, 'endLine': 2553, 'weight': 987, 'guidelineWeight': 0, 'name': 'UIComponentBase.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-core-module-2.1.10/api/src/main/java/javax/faces/component/UIComponentBase.java', 'startLine': 76, 'endLine': 2553, 'weight': 987, 'guidelineWeight': 0, 'name': 'UIComponentBase.java', 'isSnoozed': False}]",False,VERY_HIGH,src/myfaces-api-2.1.10-sources/javax/faces/component/UIComponentBase.java,0,0,987,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/myfaces-api-2.1.10-sources/javax/faces/component/UIData.java', 'startLine': 119, 'endLine': 2295, 'weight': 914, 'guidelineWeight': 0, 'name': 'UIData.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-core-module-2.1.10/api/src/main/java/javax/faces/component/UIData.java', 'startLine': 119, 'endLine': 2295, 'weight': 914, 'guidelineWeight': 0, 'name': 'UIData.java', 'isSnoozed': False}]",False,VERY_HIGH,src/myfaces-api-2.1.10-sources/javax/faces/component/UIData.java,0,0,914,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/myfaces-impl-2.1.10-sources/org/apache/myfaces/shared/renderkit/RendererUtils.java', 'startLine': 77, 'endLine': 1653, 'weight': 723, 'guidelineWeight': 0, 'name': 'RendererUtils.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-impl-shared-2.1.10-sources/org/apache/myfaces/shared/renderkit/RendererUtils.java', 'startLine': 77, 'endLine': 1653, 'weight': 723, 'guidelineWeight': 0, 'name': 'RendererUtils.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-core-module-2.1.10/shared/src/main/java/org/apache/myfaces/shared/renderkit/RendererUtils.java', 'startLine': 77, 'endLine': 1653, 'weight': 723, 'guidelineWeight': 0, 'name': 'RendererUtils.java', 'isSnoozed': False}]",False,VERY_HIGH,src/myfaces-impl-2.1.10-sources/org/apache/myfaces/shared/renderkit/RendererUtils.java,0,0,723,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/myfaces-impl-2.1.10-sources/org/apache/myfaces/shared/renderkit/html/HtmlLinkRendererBase.java', 'startLine': 59, 'endLine': 1330, 'weight': 690, 'guidelineWeight': 0, 'name': 'HtmlLinkRendererBase.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-core-module-2.1.10/shared/src/main/java/org/apache/myfaces/shared/renderkit/html/HtmlLinkRendererBase.java', 'startLine': 59, 'endLine': 1330, 'weight': 690, 'guidelineWeight': 0, 'name': 'HtmlLinkRendererBase.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-impl-shared-2.1.10-sources/org/apache/myfaces/shared/renderkit/html/HtmlLinkRendererBase.java', 'startLine': 59, 'endLine': 1330, 'weight': 690, 'guidelineWeight': 0, 'name': 'HtmlLinkRendererBase.java', 'isSnoozed': False}]",False,VERY_HIGH,src/myfaces-impl-2.1.10-sources/org/apache/myfaces/shared/renderkit/html/HtmlLinkRendererBase.java,0,0,690,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/myfaces-core-module-2.1.10/impl/src/main/java/org/apache/myfaces/view/facelets/component/UIRepeat.java', 'startLine': 63, 'endLine': 1612, 'weight': 675, 'guidelineWeight': 0, 'name': 'UIRepeat.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-impl-2.1.10-sources/org/apache/myfaces/view/facelets/component/UIRepeat.java', 'startLine': 63, 'endLine': 1612, 'weight': 675, 'guidelineWeight': 0, 'name': 'UIRepeat.java', 'isSnoozed': False}]",False,VERY_HIGH,src/myfaces-core-module-2.1.10/impl/src/main/java/org/apache/myfaces/view/facelets/component/UIRepeat.java,0,0,675,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/myfaces-core-module-2.1.10/impl/src/main/java/org/apache/myfaces/renderkit/ErrorPageWriter.java', 'startLine': 88, 'endLine': 1432, 'weight': 647, 'guidelineWeight': 0, 'name': 'ErrorPageWriter.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-impl-2.1.10-sources/org/apache/myfaces/renderkit/ErrorPageWriter.java', 'startLine': 88, 'endLine': 1432, 'weight': 647, 'guidelineWeight': 0, 'name': 'ErrorPageWriter.java', 'isSnoozed': False}]",False,VERY_HIGH,src/myfaces-core-module-2.1.10/impl/src/main/java/org/apache/myfaces/renderkit/ErrorPageWriter.java,0,0,647,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/myfaces-api-2.1.10-sources/javax/faces/component/UIComponent.java', 'startLine': 69, 'endLine': 1725, 'weight': 595, 'guidelineWeight': 0, 'name': 'UIComponent.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-core-module-2.1.10/api/src/main/java/javax/faces/component/UIComponent.java', 'startLine': 69, 'endLine': 1725, 'weight': 595, 'guidelineWeight': 0, 'name': 'UIComponent.java', 'isSnoozed': False}]",False,VERY_HIGH,src/myfaces-api-2.1.10-sources/javax/faces/component/UIComponent.java,0,0,595,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/myfaces-core-module-2.1.10/impl/src/main/java/org/apache/myfaces/application/jsp/JspStateManagerImpl.java', 'startLine': 75, 'endLine': 1332, 'weight': 587, 'guidelineWeight': 0, 'name': 'JspStateManagerImpl.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-impl-2.1.10-sources/org/apache/myfaces/application/jsp/JspStateManagerImpl.java', 'startLine': 75, 'endLine': 1332, 'weight': 587, 'guidelineWeight': 0, 'name': 'JspStateManagerImpl.java', 'isSnoozed': False}]",False,VERY_HIGH,src/myfaces-core-module-2.1.10/impl/src/main/java/org/apache/myfaces/application/jsp/JspStateManagerImpl.java,0,0,587,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/myfaces-api-2.1.10-sources/javax/faces/component/UIViewRoot.java', 'startLine': 72, 'endLine': 1633, 'weight': 580, 'guidelineWeight': 0, 'name': 'UIViewRoot.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-core-module-2.1.10/api/src/main/java/javax/faces/component/UIViewRoot.java', 'startLine': 72, 'endLine': 1633, 'weight': 580, 'guidelineWeight': 0, 'name': 'UIViewRoot.java', 'isSnoozed': False}]",False,VERY_HIGH,src/myfaces-api-2.1.10-sources/javax/faces/component/UIViewRoot.java,0,0,580,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/myfaces-core-module-2.1.10/impl/src/main/java/org/apache/myfaces/view/facelets/DefaultFaceletsStateManagementStrategy.java', 'startLine': 106, 'endLine': 1329, 'weight': 553, 'guidelineWeight': 0, 'name': 'DefaultFaceletsStateManagementStrategy.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/myfaces-impl-2.1.10-sources/org/apache/myfaces/view/facelets/DefaultFaceletsStateManagementStrategy.java', 'startLine': 106, 'endLine': 1329, 'weight': 553, 'guidelineWeight': 0, 'name': 'DefaultFaceletsStateManagementStrategy.java', 'isSnoozed': False}]",False,VERY_HIGH,src/myfaces-core-module-2.1.10/impl/src/main/java/org/apache/myfaces/view/facelets/DefaultFaceletsStateManagementStrategy.java,0,0,553,0,False
