className,category,severity,filename,startLine,endLine,lineRanges,weight,guidelineWeight,name,isSnoozed
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,mvnad/src/com/mvnsoft/mvnad/admin/ActionInAdminModule.java,1,0,"[{'startLine': 67, 'endLine': 67}]",1,1,ActionInAdminModule.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,mvnad/src/com/mvnsoft/mvnad/admin/BannerWebHandler.java,1,0,"[{'startLine': 447, 'endLine': 447}, {'startLine': 454, 'endLine': 456}, {'startLine': 466, 'endLine': 466}, {'startLine': 518, 'endLine': 518}, {'startLine': 602, 'endLine': 605}, {'startLine': 628, 'endLine': 628}]",6,6,BannerWebHandler.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,mvnforum/contrib/daily_mvnforum/src/FileSearchReplace.java,1,0,"[{'startLine': 15, 'endLine': 15}, {'startLine': 21, 'endLine': 21}, {'startLine': 26, 'endLine': 26}]",3,3,FileSearchReplace.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,mvnad/src/com/mvnsoft/mvnad/delivery/DeliveryServlet.java,1,0,"[{'startLine': 63, 'endLine': 63}]",1,1,DeliveryServlet.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,mvnforum/contrib/phpBB2mvnForum_method1/src/Migrator.java,1,0,"[{'startLine': 175, 'endLine': 175}, {'startLine': 340, 'endLine': 340}, {'startLine': 434, 'endLine': 434}, {'startLine': 530, 'endLine': 530}, {'startLine': 534, 'endLine': 536}, {'startLine': 547, 'endLine': 550}, {'startLine': 598, 'endLine': 598}, {'startLine': 669, 'endLine': 669}, {'startLine': 673, 'endLine': 674}, {'startLine': 676, 'endLine': 676}, {'startLine': 678, 'endLine': 679}, {'startLine': 745, 'endLine': 745}]",12,12,Migrator.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,mvnforum/contrib/jdbcRealm/src/com/mvnsoft/auth/realm/MVNTomcatJDBCRealm.java,1,0,"[{'startLine': 77, 'endLine': 77}, {'startLine': 88, 'endLine': 89}, {'startLine': 100, 'endLine': 100}, {'startLine': 105, 'endLine': 105}]",4,4,MVNTomcatJDBCRealm.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,mvnad/src/com/mvnsoft/mvnad/admin/AdAdminModuleURLMapHandler.java,1,0,"[{'startLine': 146, 'endLine': 146}]",1,1,AdAdminModuleURLMapHandler.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,mvnad/src/com/mvnsoft/mvnad/delivery/AdGenerator.java,1,0,"[{'startLine': 212, 'endLine': 226}]",1,1,AdGenerator.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,mvnad/src/com/mvnsoft/mvnad/AdModuleUtils.java,1,0,"[{'startLine': 125, 'endLine': 126}]",1,1,AdModuleUtils.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,NR_OF_TODO_COMMENTS,VERY_HIGH,mvnad/src/com/mvnsoft/mvnad/delivery/DeliveryHandler.java,1,0,"[{'startLine': 71, 'endLine': 71}]",1,1,DeliveryHandler.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,NR_OF_TODO_COMMENTS,VERY_HIGH,mvnad/src/com/mvnsoft/mvnad/db/jdbc/ZoneDAOImplJDBC.java,1,0,"[{'startLine': 141, 'endLine': 141}, {'startLine': 153, 'endLine': 153}, {'startLine': 237, 'endLine': 237}]",3,3,ZoneDAOImplJDBC.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,NR_OF_TODO_COMMENTS,VERY_HIGH,mvnforum/contrib/phpbb2mvnforum/src/org/mvnforum/phpbb2mvnforum/db/jdbc/CategoryDAOImplJDBC.java,1,0,"[{'startLine': 125, 'endLine': 125}, {'startLine': 137, 'endLine': 137}, {'startLine': 179, 'endLine': 179}]",3,3,CategoryDAOImplJDBC.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,NR_OF_TODO_COMMENTS,VERY_HIGH,mvnforum/contrib/phpbb2mvnforum-jaxb/src/com/mvnforum/jaxb/ImportExportXML.java,1,0,"[{'startLine': 184, 'endLine': 184}, {'startLine': 1066, 'endLine': 1066}, {'startLine': 1069, 'endLine': 1069}, {'startLine': 1072, 'endLine': 1072}]",4,4,ImportExportXML.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,NR_OF_TODO_COMMENTS,VERY_HIGH,mvnforum/contrib/phpBB2mvnForum_method1/src/MD5.java,1,0,"[{'startLine': 113, 'endLine': 113}]",1,1,MD5.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,NR_OF_TODO_COMMENTS,VERY_HIGH,mvnforum/contrib/phpbb2mvnforum/src/org/mvnforum/phpbb2mvnforum/db/ThreadBean.java,1,0,"[{'startLine': 522, 'endLine': 522}, {'startLine': 530, 'endLine': 530}]",2,2,ThreadBean.java,False
