className,category,severity,filename,startLine,endLine,lineRanges,weight,guidelineWeight,name,isSnoozed
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/jgroups/blocks/MemcachedConnector.java,1,0,"[{'startLine': 133, 'endLine': 133}, {'startLine': 156, 'endLine': 156}, {'startLine': 158, 'endLine': 163}, {'startLine': 198, 'endLine': 198}, {'startLine': 205, 'endLine': 205}]",5,5,MemcachedConnector.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/jgroups/blocks/MessageDispatcher.java,1,0,"[{'startLine': 314, 'endLine': 314}, {'startLine': 947, 'endLine': 947}]",2,2,MessageDispatcher.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/jgroups/blocks/GridInputStream.java,1,0,"[{'startLine': 74, 'endLine': 74}, {'startLine': 100, 'endLine': 100}]",2,2,GridInputStream.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/jgroups/auth/SimpleToken.java,1,0,"[{'startLine': 64, 'endLine': 66}]",1,1,SimpleToken.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/jgroups/blocks/PullPushAdapter.java,1,0,"[{'startLine': 40, 'endLine': 40}, {'startLine': 178, 'endLine': 178}, {'startLine': 314, 'endLine': 314}]",3,3,PullPushAdapter.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/jgroups/auth/X509Token.java,1,0,"[{'startLine': 143, 'endLine': 145}]",1,1,X509Token.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/jgroups/auth/MD5Token.java,1,0,"[{'startLine': 111, 'endLine': 113}]",1,1,MD5Token.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/jgroups/Message.java,1,0,"[{'startLine': 58, 'endLine': 58}]",1,1,Message.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/jgroups/blocks/DistributedTree.java,1,0,"[{'startLine': 732, 'endLine': 732}]",1,1,DistributedTree.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/org/jgroups/blocks/BasicConnectionTable.java,1,0,"[{'startLine': 413, 'endLine': 414}, {'startLine': 681, 'endLine': 681}]",2,2,BasicConnectionTable.java,False
