"creationDate","updateDate","closeDate","type","rule","component","severity","project","startLine","endLine","resolution","status","message","effort","debt","author"
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1149","QC:ivatagroupware:core/src/java/com/ivata/groupware/container/persistence/hibernate/HibernateInterceptor.java","MAJOR","QC:ivatagroupware","203","203","null","OPEN","Replace the synchronized class ""Vector"" by an unsynchronized one such as ""ArrayList"" or ""LinkedList"".","20","20min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S00112","QC:ivatagroupware:core/src/java/com/ivata/groupware/container/persistence/hibernate/HibernateQueryFactory.java","MAJOR","QC:ivatagroupware","117","117","null","OPEN","Define and throw a dedicated exception instead of using a generic one.","20","20min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S00112","QC:ivatagroupware:core/src/java/com/ivata/groupware/container/PicoContainerFactory.java","MAJOR","QC:ivatagroupware","176","176","null","OPEN","Define and throw a dedicated exception instead of using a generic one.","20","20min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1118","QC:ivatagroupware:security/src/java/com/ivata/groupware/container/persistence/TimestampDOHandling.java","MAJOR","QC:ivatagroupware","66","66","null","OPEN","Add a private constructor to hide the implicit public one.","30","30min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1118","QC:ivatagroupware:security/src/java/com/ivata/groupware/web/container/JSPPicoContainerFactory.java","MAJOR","QC:ivatagroupware","63","63","null","OPEN","Add a private constructor to hide the implicit public one.","30","30min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1132","QC:ivatagroupware:security/src/java/com/ivata/groupware/web/format/EmailAddressFormatter.java","MAJOR","QC:ivatagroupware","244","244","null","OPEN","Move the """" string literal on the left side of this string comparison.","10","10min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S00112","QC:ivatagroupware:security/src/java/com/ivata/groupware/web/format/EmailAddressFormatter.java","MAJOR","QC:ivatagroupware","187","187","null","OPEN","Define and throw a dedicated exception instead of using a generic one.","20","20min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S00112","QC:ivatagroupware:security/src/java/com/ivata/groupware/web/format/EmailAddressFormatter.java","MAJOR","QC:ivatagroupware","189","189","null","OPEN","Define and throw a dedicated exception instead of using a generic one.","20","20min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1149","QC:ivatagroupware:security/src/java/com/ivata/groupware/web/format/EmailAddressFormatter.java","MAJOR","QC:ivatagroupware","281","281","null","OPEN","Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder"".","20","20min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1132","QC:ivatagroupware:security/src/java/com/ivata/groupware/web/tag/HeadTag.java","MAJOR","QC:ivatagroupware","763","763","null","OPEN","Move the """" string literal on the left side of this string comparison.","10","10min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1149","QC:ivatagroupware:security/src/java/com/ivata/groupware/web/tag/HeadTag.java","MAJOR","QC:ivatagroupware","404","404","null","OPEN","Replace the synchronized class ""Vector"" by an unsynchronized one such as ""ArrayList"" or ""LinkedList"".","20","20min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1149","QC:ivatagroupware:security/src/java/com/ivata/groupware/web/tag/HeadTag.java","MAJOR","QC:ivatagroupware","555","555","null","OPEN","Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder"".","20","20min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1149","QC:ivatagroupware:security/src/java/com/ivata/groupware/web/tag/HeadTag.java","MAJOR","QC:ivatagroupware","603","603","null","OPEN","Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder"".","20","20min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1149","QC:ivatagroupware:security/src/java/com/ivata/groupware/web/tag/HeadTag.java","MAJOR","QC:ivatagroupware","644","644","null","OPEN","Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder"".","20","20min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1118","QC:ivatagroupware:security/src/java/com/ivata/groupware/admin/security/user/UserEventConstants.java","MAJOR","QC:ivatagroupware","62","62","null","OPEN","Add a private constructor to hide the implicit public one.","30","30min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1118","QC:ivatagroupware:security/src/java/com/ivata/groupware/admin/security/user/UserConstants.java","MAJOR","QC:ivatagroupware","55","55","null","OPEN","Hide this public constructor.","30","30min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1132","QC:ivatagroupware:security/src/java/com/ivata/groupware/admin/security/struts/LoginAction.java","MAJOR","QC:ivatagroupware","407","407","null","OPEN","Move the """" string literal on the left side of this string comparison.","10","10min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1149","QC:ivatagroupware:security/src/java/com/ivata/groupware/admin/script/ExternalScriptExecutor.java","MAJOR","QC:ivatagroupware","205","205","null","OPEN","Replace the synchronized class ""Vector"" by an unsynchronized one such as ""ArrayList"" or ""LinkedList"".","20","20min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1149","QC:ivatagroupware:security/src/java/com/ivata/groupware/admin/script/ExternalScriptExecutor.java","MAJOR","QC:ivatagroupware","248","248","null","OPEN","Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder"".","20","20min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1118","QC:ivatagroupware:security/src/java/com/ivata/groupware/admin/setting/SettingConstants.java","MAJOR","QC:ivatagroupware","97","97","null","OPEN","Add a private constructor to hide the implicit public one.","30","30min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1118","QC:ivatagroupware:security/src/java/com/ivata/groupware/navigation/menu/MenuConstants.java","MAJOR","QC:ivatagroupware","83","83","null","OPEN","Add a private constructor to hide the implicit public one.","30","30min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:UselessParenthesesCheck","QC:ivatagroupware:security/src/java/com/ivata/groupware/navigation/menu/MenuDO.java","MAJOR","QC:ivatagroupware","155","155","null","OPEN","Remove these useless parentheses.","1","1min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S00112","QC:ivatagroupware:mask/src/java/com/ivata/groupware/container/struts/PicoRequestProcessorImplementation.java","MAJOR","QC:ivatagroupware","137","137","null","OPEN","Define and throw a dedicated exception instead of using a generic one.","20","20min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:UselessParenthesesCheck","QC:ivatagroupware:search/src/java/com/ivata/groupware/business/search/SearchEngineImpl.java","MAJOR","QC:ivatagroupware","539","539","null","OPEN","Remove these useless parentheses.","1","1min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1132","QC:ivatagroupware:search/src/java/com/ivata/groupware/business/search/SearchEngineImpl.java","MAJOR","QC:ivatagroupware","313","313","null","OPEN","Move the """" string literal on the left side of this string comparison.","10","10min",""
"2017-07-03T17:11:55Z","2017-07-03T17:11:55Z","","CODE_SMELL","squid:S1132","QC:ivatagroupware:search/src/java/com/ivata/groupware/business/search/SearchEngineImpl.java","MAJOR","QC:ivatagroupware","448","448","null","OPEN","Move the """" string literal on the left side of this string comparison.","10","10min",""
