"creationDate","updateDate","closeDate","type","rule","component","severity","project","startLine","endLine","resolution","status","message","effort","debt","author"
"2017-07-03T09:25:02Z","2017-07-03T09:25:02Z","","CODE_SMELL","squid:S1149","QC:quilt:src/java/org/quilt/graph/Vertex.java","MAJOR","QC:quilt","151","151","null","OPEN","Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder"".","20","20min",""
"2017-07-03T09:25:02Z","2017-07-03T09:25:02Z","","CODE_SMELL","squid:S1149","QC:quilt:src/java/org/quilt/framework/QuiltTest.java","MAJOR","QC:quilt","61","61","null","OPEN","Replace the synchronized class ""Vector"" by an unsynchronized one such as ""ArrayList"" or ""LinkedList"".","20","20min",""
"2017-07-03T09:25:02Z","2017-07-03T09:25:02Z","","CODE_SMELL","squid:S1149","QC:quilt:src/java/org/quilt/framework/QuiltTest.java","MAJOR","QC:quilt","134","134","null","OPEN","Replace the synchronized class ""Hashtable"" by an unsynchronized one such as ""HashMap"".","20","20min",""
"2017-07-03T09:25:02Z","2017-07-03T09:25:02Z","","CODE_SMELL","squid:S1149","QC:quilt:src/java/org/quilt/framework/QuiltTest.java","MAJOR","QC:quilt","151","151","null","OPEN","Replace the synchronized class ""Vector"" by an unsynchronized one such as ""ArrayList"" or ""LinkedList"".","20","20min",""
"2017-07-03T09:25:02Z","2017-07-03T09:25:02Z","","CODE_SMELL","squid:S1149","QC:quilt:src/java/org/quilt/framework/QuiltTest.java","MAJOR","QC:quilt","196","196","null","OPEN","Replace the synchronized class ""Vector"" by an unsynchronized one such as ""ArrayList"" or ""LinkedList"".","20","20min",""
"2017-07-03T09:25:02Z","2017-07-03T09:25:02Z","","CODE_SMELL","squid:S1149","QC:quilt:src/java/org/quilt/runner/Msg.java","MAJOR","QC:quilt","67","67","null","OPEN","Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder"".","20","20min",""
"2017-07-03T09:25:02Z","2017-07-03T09:25:02Z","","CODE_SMELL","squid:S1149","QC:quilt:src/java/org/quilt/runner/Msg.java","MAJOR","QC:quilt","68","68","null","OPEN","Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder"".","20","20min",""
"2017-07-03T09:25:02Z","2017-07-03T09:25:02Z","","CODE_SMELL","squid:S1149","QC:quilt:src/java/org/quilt/runner/BaseTestRunner.java","MAJOR","QC:quilt","57","57","null","OPEN","Replace the synchronized class ""Vector"" by an unsynchronized one such as ""ArrayList"" or ""LinkedList"".","20","20min",""
"2017-07-03T09:25:02Z","2017-07-03T09:25:02Z","","CODE_SMELL","squid:S00112","QC:quilt:src/java/org/quilt/frontend/ant/QuiltTask.java","MAJOR","QC:quilt","231","231","null","OPEN","Define and throw a dedicated exception instead of using a generic one.","20","20min",""
"2017-07-03T09:25:02Z","2017-07-03T09:25:02Z","","CODE_SMELL","squid:S1149","QC:quilt:src/java/org/quilt/frontend/ant/BatchTest.java","MAJOR","QC:quilt","24","24","null","OPEN","Replace the synchronized class ""Vector"" by an unsynchronized one such as ""ArrayList"" or ""LinkedList"".","20","20min",""
"2017-07-03T09:25:02Z","2017-07-03T09:25:02Z","","CODE_SMELL","squid:S1149","QC:quilt:src/java/org/quilt/frontend/ant/BatchTest.java","MAJOR","QC:quilt","60","60","null","OPEN","Replace the synchronized class ""Vector"" by an unsynchronized one such as ""ArrayList"" or ""LinkedList"".","20","20min",""
"2017-07-03T09:25:02Z","2017-07-03T09:25:02Z","","CODE_SMELL","squid:S1149","QC:quilt:src/java/org/quilt/frontend/ant/TaskControl.java","MAJOR","QC:quilt","45","45","null","OPEN","Replace the synchronized class ""Vector"" by an unsynchronized one such as ""ArrayList"" or ""LinkedList"".","20","20min",""
"2017-07-03T09:25:02Z","2017-07-03T09:25:02Z","","CODE_SMELL","squid:S1149","QC:quilt:src/java/org/quilt/frontend/ant/TaskControl.java","MAJOR","QC:quilt","51","51","null","OPEN","Replace the synchronized class ""Vector"" by an unsynchronized one such as ""ArrayList"" or ""LinkedList"".","20","20min",""
"2017-07-03T09:25:02Z","2017-07-03T09:25:02Z","","CODE_SMELL","squid:S1149","QC:quilt:src/java/org/quilt/frontend/ant/TaskControl.java","MAJOR","QC:quilt","97","97","null","OPEN","Replace the synchronized class ""Vector"" by an unsynchronized one such as ""ArrayList"" or ""LinkedList"".","20","20min",""
"2017-07-03T09:25:02Z","2017-07-03T09:25:02Z","","CODE_SMELL","squid:S1149","QC:quilt:src/java/org/quilt/frontend/ant/TaskControl.java","MAJOR","QC:quilt","147","147","null","OPEN","Replace the synchronized class ""Vector"" by an unsynchronized one such as ""ArrayList"" or ""LinkedList"".","20","20min",""
