className,locations,isSameFile,severity,filename,startLine,endLine,weight,guidelineWeight,isSnoozed
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/mail/core/org/columba/mail/parser/text/HtmlParser.java', 'startLine': 366, 'endLine': 444, 'weight': 51, 'guidelineWeight': 0, 'name': 'HtmlParser.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/mail/core/org/columba/mail/parser/text/HtmlParser.java', 'startLine': 473, 'endLine': 554, 'weight': 51, 'guidelineWeight': 0, 'name': 'HtmlParser.java', 'isSnoozed': False}]",True,VERY_HIGH,src/mail/core/org/columba/mail/parser/text/HtmlParser.java,0,0,51,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/columba/core/org/columba/core/base/IPCHelper.java', 'startLine': 29, 'endLine': 136, 'weight': 50, 'guidelineWeight': 0, 'name': 'IPCHelper.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/mail/core/org/columba/mail/spam/spamassassin/IPCHelper.java', 'startLine': 29, 'endLine': 136, 'weight': 50, 'guidelineWeight': 0, 'name': 'IPCHelper.java', 'isSnoozed': False}]",False,VERY_HIGH,src/columba/core/org/columba/core/base/IPCHelper.java,0,0,50,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/columba/core/org/columba/core/gui/menu/MenuXMLDecoder.java', 'startLine': 214, 'endLine': 260, 'weight': 44, 'guidelineWeight': 0, 'name': 'MenuXMLDecoder.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/columba/core/org/columba/core/gui/menu/MenuXMLDecoder.java', 'startLine': 275, 'endLine': 321, 'weight': 44, 'guidelineWeight': 0, 'name': 'MenuXMLDecoder.java', 'isSnoozed': False}]",True,VERY_HIGH,src/columba/core/org/columba/core/gui/menu/MenuXMLDecoder.java,0,0,44,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/mail/core/org/columba/mail/gui/composer/command/ForwardInlineCommand.java', 'startLine': 214, 'endLine': 257, 'weight': 37, 'guidelineWeight': 0, 'name': 'ForwardInlineCommand.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/mail/core/org/columba/mail/gui/composer/command/ReplyCommand.java', 'startLine': 228, 'endLine': 271, 'weight': 37, 'guidelineWeight': 0, 'name': 'ReplyCommand.java', 'isSnoozed': False}]",False,VERY_HIGH,src/mail/core/org/columba/mail/gui/composer/command/ForwardInlineCommand.java,0,0,37,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/addressbook/core/org/columba/addressbook/gui/dialog/importfilter/PluginStep.java', 'startLine': 71, 'endLine': 122, 'weight': 36, 'guidelineWeight': 0, 'name': 'PluginStep.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/mail/core/org/columba/mail/gui/config/mailboximport/PluginStep.java', 'startLine': 72, 'endLine': 120, 'weight': 36, 'guidelineWeight': 0, 'name': 'PluginStep.java', 'isSnoozed': False}]",False,VERY_HIGH,src/addressbook/core/org/columba/addressbook/gui/dialog/importfilter/PluginStep.java,0,0,36,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'plugins/org.columba.example.CSVAddressbookImportFilter/src/CSVAddressbookImporter.java', 'startLine': 58, 'endLine': 110, 'weight': 29, 'guidelineWeight': 0, 'name': 'CSVAddressbookImporter.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/addressbook/core/org/columba/addressbook/folder/importfilter/MozillaCSVAddressbookImporter.java', 'startLine': 59, 'endLine': 101, 'weight': 29, 'guidelineWeight': 0, 'name': 'MozillaCSVAddressbookImporter.java', 'isSnoozed': False}]",False,VERY_HIGH,plugins/org.columba.example.CSVAddressbookImportFilter/src/CSVAddressbookImporter.java,0,0,29,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/addressbook/core/org/columba/addressbook/gui/action/EditPropertiesAction.java', 'startLine': 164, 'endLine': 217, 'weight': 28, 'guidelineWeight': 0, 'name': 'EditPropertiesAction.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/addressbook/core/org/columba/addressbook/gui/action/RemoveCardAction.java', 'startLine': 140, 'endLine': 193, 'weight': 28, 'guidelineWeight': 0, 'name': 'RemoveCardAction.java', 'isSnoozed': False}]",False,VERY_HIGH,src/addressbook/core/org/columba/addressbook/gui/action/EditPropertiesAction.java,0,0,28,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/mail/core/org/columba/mail/gui/config/filter/ConfigFrame.java', 'startLine': 322, 'endLine': 355, 'weight': 27, 'guidelineWeight': 0, 'name': 'ConfigFrame.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/mail/core/org/columba/mail/gui/config/subscribe/SubscribeDialog.java', 'startLine': 206, 'endLine': 239, 'weight': 27, 'guidelineWeight': 0, 'name': 'SubscribeDialog.java', 'isSnoozed': False}]",False,VERY_HIGH,src/mail/core/org/columba/mail/gui/config/filter/ConfigFrame.java,0,0,27,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/mail/core/org/columba/mail/gui/message/command/OpenAttachmentCommand.java', 'startLine': 177, 'endLine': 217, 'weight': 27, 'guidelineWeight': 0, 'name': 'OpenAttachmentCommand.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/mail/core/org/columba/mail/gui/message/command/SaveAttachmentAsCommand.java', 'startLine': 45, 'endLine': 85, 'weight': 27, 'guidelineWeight': 0, 'name': 'SaveAttachmentAsCommand.java', 'isSnoozed': False}]",False,VERY_HIGH,src/mail/core/org/columba/mail/gui/message/command/OpenAttachmentCommand.java,0,0,27,0,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithLocationList,"[{'severity': 'VERY_HIGH', 'filename': 'src/mail/core/org/columba/mail/gui/config/filter/ActionList.java', 'startLine': 216, 'endLine': 261, 'weight': 26, 'guidelineWeight': 0, 'name': 'ActionList.java', 'isSnoozed': False}, {'severity': 'VERY_HIGH', 'filename': 'src/mail/core/org/columba/mail/gui/config/filter/CriteriaList.java', 'startLine': 196, 'endLine': 235, 'weight': 26, 'guidelineWeight': 0, 'name': 'CriteriaList.java', 'isSnoozed': False}]",False,VERY_HIGH,src/mail/core/org/columba/mail/gui/config/filter/ActionList.java,0,0,26,0,False
