,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,[],AbstractBin,[],"['squid:S1244', 'squid:S1149', 'squid:S1206', 'squid:S1244', 'squid:CommentedOutCodeLine', 'squid:S1244', 'squid:S00122', 'squid:S00105']","[56.0, 107.0, 53.0, 56.0, 111.0, 56.0, 54.0, nan]","[56.0, 107.0, 53.0, 56.0, 111.0, 56.0, 54.0, nan]"
1,[],AbstractBin1D,[],"['squid:S00122', 'squid:S1149', 'squid:S1244', 'squid:S1067', 'squid:S1244', 'squid:S1149', 'squid:S00122', 'squid:S1244', 'squid:S1244', 'squid:CommentedOutCodeLine', 'squid:S1206', 'squid:S00105']","[83.0, 138.0, 85.0, 86.0, 86.0, 63.0, 45.0, 86.0, 85.0, 152.0, 82.0, nan]","[83.0, 138.0, 85.0, 85.0, 86.0, 63.0, 45.0, 86.0, 85.0, 152.0, 82.0, nan]"
2,['WRITE_CODE_ONCE'],AbstractBooleanList,"['Failure to call super.clone()', 'Logically dead code']","['squid:S1226', 'squid:S1192', 'squid:S1192', 'squid:S00105', 'squid:S1206', 'squid:S00122', 'squid:ForLoopCounterChangedCheck', 'squid:ForLoopCounterChangedCheck', 'squid:ForLoopCounterChangedCheck', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'common-java:DuplicatedBlocks', 'squid:S00122', 'squid:S1226', 'squid:S1226', 'squid:S00122', 'squid:S1182', 'squid:S00122']","[0.0, 0.0, 415.0, 89.0, 89.0, nan, 225.0, 150.0, 552.0, 246.0, 255.0, 191.0, 226.0, 228.0, 230.0, 233.0, 255.0, 338.0, 365.0, 149.0, 179.0, 227.0, 246.0, 308.0, 370.0, 419.0, 395.0, 526.0, nan, 534.0, 415.0, 419.0, 649.0, 160.0, 415.0, 514.0]","[0.0, 0.0, 415.0, 89.0, 89.0, nan, 225.0, 150.0, 552.0, 246.0, 255.0, 191.0, 226.0, 228.0, 230.0, 233.0, 255.0, 338.0, 365.0, 149.0, 179.0, 227.0, 246.0, 308.0, 370.0, 419.0, 395.0, 526.0, nan, 534.0, 415.0, 419.0, 649.0, 160.0, 415.0, 469.0]"
3,"['WRITE_CODE_ONCE', 'AUTOMATE_TESTS']",AbstractByteList,"['Failure to call super.clone()', 'Logically dead code']","['squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S1206', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S1192', 'squid:S00122', 'squid:S00122', 'squid:S1226', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S1226', 'squid:S1182', 'common-java:DuplicatedBlocks', 'squid:S1226', 'squid:S00105', 'squid:S00122', 'squid:S00122', 'squid:ForLoopCounterChangedCheck', 'squid:ForLoopCounterChangedCheck', 'squid:ForLoopCounterChangedCheck', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S1192']","[0.0, 0.0, 308.0, 489.0, 338.0, 225.0, 246.0, 519.0, 543.0, 658.0, 233.0, 494.0, 228.0, 90.0, 226.0, 149.0, 539.0, 255.0, 539.0, 230.0, 543.0, 160.0, nan, 539.0, nan, 150.0, 638.0, 650.0, 246.0, 676.0, 255.0, 179.0, 191.0, 227.0, 767.0, 777.0, 90.0]","[0.0, 0.0, 308.0, 489.0, 338.0, 225.0, 246.0, 519.0, 543.0, 658.0, 233.0, 494.0, 228.0, 90.0, 226.0, 149.0, 539.0, 255.0, 539.0, 230.0, 543.0, 160.0, nan, 539.0, nan, 150.0, 593.0, 650.0, 246.0, 676.0, 255.0, 179.0, 191.0, 227.0, 767.0, 1.0, 90.0]"
4,"['AUTOMATE_TESTS', 'WRITE_CODE_ONCE']",AbstractCharList,"['Failure to call super.clone()', 'Logically dead code']","['squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S1182', 'squid:S00122', 'squid:ForLoopCounterChangedCheck', 'squid:ForLoopCounterChangedCheck', 'squid:S00122', 'squid:S1226', 'squid:S1226', 'squid:S00122', 'squid:S1226', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S1192', 'squid:S00122', 'squid:S1206', 'squid:S00122', 'squid:ForLoopCounterChangedCheck', 'squid:S00122', 'squid:S1192', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00105', 'common-java:DuplicatedBlocks']","[0.0, 0.0, 539.0, 519.0, 494.0, 777.0, 179.0, 160.0, 226.0, 676.0, 246.0, 227.0, 543.0, 539.0, 767.0, 539.0, 650.0, 228.0, 489.0, 230.0, 255.0, 338.0, 543.0, 308.0, 90.0, 246.0, 225.0, 233.0, 255.0, 149.0, 90.0, 150.0, 191.0, 658.0, 638.0, nan, nan]","[0.0, 0.0, 539.0, 519.0, 494.0, 1.0, 179.0, 160.0, 226.0, 676.0, 246.0, 227.0, 543.0, 539.0, 767.0, 539.0, 650.0, 228.0, 489.0, 230.0, 255.0, 338.0, 543.0, 308.0, 90.0, 246.0, 225.0, 233.0, 255.0, 149.0, 90.0, 150.0, 191.0, 658.0, 593.0, nan, nan]"
5,[],AbstractCollection,[],"['squid:CommentedOutCodeLine', 'squid:S00105']","[23.0, nan]","[23.0, nan]"
6,[],AbstractContinousDistribution,[],['code_smells:lazy_class'],[1.0],[1.0]
7,[],AbstractDiscreteDistribution,[],['squid:S00105'],[nan],[nan]
8,['SEPARATE_CONCERNS_IN_MODULES'],AbstractDistribution,[],"['squid:S00105', 'squid:S00122']","[nan, 74.0, 107.0]","[nan, 74.0, 1.0]"
9,[],AbstractDoubleIntMap,[],"['squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'common-java:DuplicatedBlocks', 'squid:S00122', 'squid:S1206', 'squid:S00122', 'squid:S00122', 'squid:S1067', 'squid:S00105', 'squid:S00122', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1244', 'squid:CommentedOutCodeLine', 'squid:S00122', 'squid:S00122', 'squid:S1149', 'squid:S00122', 'squid:S1149', 'squid:S00122', 'squid:S1244', 'squid:S00122', 'squid:S00122']","[355.0, 353.0, nan, 102.0, 101.0, 106.0, 175.0, 349.0, nan, 341.0, 284.0, 308.0, 349.0, 316.0, 343.0, 411.0, 403.0, 342.0, 382.0, 390.0, 43.0, 104.0, 180.0]","[355.0, 353.0, nan, 102.0, 101.0, 106.0, 175.0, 349.0, nan, 341.0, 284.0, 308.0, 349.0, 316.0, 343.0, 411.0, 403.0, 342.0, 382.0, 390.0, 43.0, 104.0, 180.0]"
