,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,"['WRITE_CLEAN_CODE', 'AUTOMATE_TESTS', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_SHORT_UNITS']",AboutDialog,"['Dm: Dubious method used', 'Resource leak', 'Ignoring number of bytes read']","['squid:S1166', 'squid:CommentedOutCodeLine', 'squid:S00112', 'squid:S1148', 'squid:S1161']","[54.0, 71.0, 72.0, 189.0, 160.0, 163.0, 68.0, 55.0, 174.0, 183.0, 0.0, 0.0, 0.0, 187.0]","[54.0, 71.0, 71.0, 1.0, 152.0, 155.0, 68.0, 55.0, 166.0, 183.0, 0.0, 0.0, 0.0, 68.0]"
1,['SEPARATE_CONCERNS_IN_MODULES'],AbstractCategory,[],['squid:S00105'],"[56.0, nan]","[1.0, nan]"
2,"['SEPARATE_CONCERNS_IN_MODULES', 'WRITE_CLEAN_CODE', 'AUTOMATE_TESTS']",Account,"['Eq: Problems with implementation of equals()', 'RC: Questionable use of reference equality rather than calling equals']","['squid:EmptyStatementUsageCheck', 'squid:S00108', 'squid:EmptyStatementUsageCheck', 'squid:EmptyStatementUsageCheck', 'squid:EmptyStatementUsageCheck', 'squid:EmptyStatementUsageCheck', 'squid:S1213', 'squid:EmptyStatementUsageCheck', 'squid:S1149', 'squid:S1149', 'squid:EmptyStatementUsageCheck', 'squid:S1213', 'squid:S00105', 'code_smells:complex_class', 'squid:S1149', 'code_smells:antisingleton']","[0.0, 183.0, 225.0, 176.0, 148.0, 162.0, 155.0, 106.0, 141.0, 248.0, 181.0, 169.0, 113.0, nan, 1.0, 82.0, 1.0, 386.0, 225.0, 386.0, 0.0]","[0.0, 183.0, 225.0, 176.0, 148.0, 162.0, 155.0, 106.0, 141.0, 248.0, 181.0, 169.0, 113.0, nan, 1.0, 82.0, 1.0, 1.0, 225.0, 1.0, 0.0]"
3,[],AccountBalancesReportPanel$Item,['Eq: Problems with implementation of equals()'],[],[0.0],[0.0]
4,"['WRITE_SHORT_UNITS', 'AUTOMATE_TESTS', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_SHORT_UNITS']",AccountBalancesReportPanel,[],"['squid:S00105', 'squid:S1161', 'squid:S1149', 'squid:S1186', 'squid:S1166', 'squid:S1166', 'squid:S00112', 'squid:SwitchLastCaseIsDefaultCheck', 'squid:S1148', 'squid:S1148', 'code_smells:complex_class', 'common-java:DuplicatedBlocks', 'squid:S1210', 'squid:S2386']","[126.0, 337.0, nan, 211.0, 143.0, 326.0, 70.0, 122.0, 193.0, 165.0, 265.0, 251.0, 237.0, 269.0, 241.0, 125.0, 71.0, 123.0, 1.0, nan, 279.0, 333.0, 49.0, 297.0]","[83.0, 1.0, nan, 211.0, 143.0, 326.0, 70.0, 122.0, 193.0, 165.0, 257.0, 243.0, 229.0, 259.0, 231.0, 105.0, 71.0, 123.0, 1.0, nan, 271.0, 333.0, 49.0, 193.0]"
5,"['AUTOMATE_TESTS', 'WRITE_CODE_ONCE', 'WRITE_SHORT_UNITS', 'SMALL_UNIT_INTERFACES']",AccountChooser,[],"['squid:S1948', 'squid:S1161', 'squid:S00105', 'squid:RedundantThrowsDeclarationCheck', 'squid:S1148', 'common-java:DuplicatedBlocks', 'squid:S00112', 'squid:S1149', 'code_smells:long_parameter_list', 'squid:S1149', 'squid:S1166']","[52.0, 207.0, nan, 103.0, 228.0, 76.0, nan, 103.0, 121.0, 81.0, 1.0, 86.0, 75.0, 211.0, 97.0]","[52.0, 207.0, nan, 103.0, 1.0, 76.0, nan, 103.0, 108.0, 81.0, 1.0, 86.0, 75.0, 103.0, 85.0]"
6,"['WRITE_SIMPLE_UNITS', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'AUTOMATE_TESTS', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_SIMPLE_UNITS']",AccountEntriesPanel,[],"['squid:S1148', 'squid:S00116', 'squid:S1132', 'squid:S1132', 'squid:S1161', 'squid:S1161', 'squid:S1161', 'squid:S1161', 'squid:S1161', 'squid:S1161', 'squid:S1161', 'squid:S1161', 'squid:S1161', 'squid:S1166', 'squid:S1132', 'code_smells:complex_class', 'squid:S1197', 'squid:S1948', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S106', 'squid:S1149', 'squid:S1149', 'squid:HiddenFieldCheck', 'squid:S00112']","[887.0, 139.0, 123.0, 431.0, 502.0, 417.0, 487.0, 159.0, 155.0, 445.0, 314.0, 302.0, 283.0, 278.0, 266.0, 254.0, 242.0, 220.0, 515.0, 336.0, 138.0, 589.0, 210.0, 1.0, 436.0, 478.0, 464.0, 117.0, 505.0, 85.0, 205.0, 838.0, 844.0, 211.0, 164.0, 599.0, 890.0, 931.0, 635.0, 231.0, 595.0, 215.0, 772.0]","[859.0, 139.0, 123.0, 423.0, 494.0, 409.0, 479.0, 159.0, 155.0, 437.0, 314.0, 302.0, 283.0, 278.0, 266.0, 254.0, 242.0, 220.0, 507.0, 336.0, 138.0, 580.0, 210.0, 1.0, 426.0, 468.0, 454.0, 117.0, 496.0, 85.0, 205.0, 838.0, 844.0, 211.0, 164.0, 599.0, 890.0, 1.0, 635.0, 231.0, 231.0, 203.0, 751.0]"
7,[],AccountOverviewPanel,[],"['squid:S1148', 'squid:S00105', 'squid:RedundantThrowsDeclarationCheck', 'squid:S1948', 'squid:S00112', 'squid:S1166', 'squid:S1068']","[52.0, nan, 55.0, 43.0, 55.0, 51.0, 42.0]","[52.0, nan, 55.0, 43.0, 55.0, 51.0, 42.0]"
8,[],AccountPanel,[],"['squid:S00105', 'squid:S1166', 'squid:S00112', 'squid:S1148', 'squid:S1948']","[nan, 41.0, 56.0, 42.0, 32.0]","[nan, 41.0, 56.0, 42.0, 32.0]"
9,"['WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'AUTOMATE_TESTS', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_SHORT_UNITS']",AccountPropertiesPanel,[],"['squid:S1148', 'code_smells:long_method', 'squid:RedundantThrowsDeclarationCheck', 'squid:S00105', 'squid:S00112', 'squid:S1161', 'squid:S1161', 'squid:S1161', 'squid:S1161', 'squid:S1161', 'squid:S1161', 'squid:S1166', 'squid:S1948', 'squid:S1161']","[87.0, 1.0, 227.0, 311.0, 241.0, 113.0, 242.0, 256.0, 270.0, 284.0, 298.0, 312.0, 509.0, 354.0, 368.0, 382.0, 396.0, 224.0, nan, 113.0, 410.0, 209.0, 350.0, 201.0, 172.0, 165.0, 143.0, 131.0, 86.0, 52.0, 183.0, 364.0, 454.0]","[87.0, 1.0, 216.0, 300.0, 230.0, 113.0, 233.0, 247.0, 261.0, 275.0, 289.0, 303.0, 1.0, 345.0, 359.0, 373.0, 387.0, 216.0, nan, 113.0, 401.0, 209.0, 342.0, 201.0, 172.0, 165.0, 143.0, 131.0, 86.0, 52.0, 183.0, 356.0, 113.0]"
