,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,"['WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS']",AIColony,"['Division or modulo by zero', 'Dereference null return value', 'Dereference null return value']","['squid:S1135', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S1213', 'squid:S135', 'squid:S1135', 'squid:S1135', 'squid:S1135', 'squid:S1135', 'squid:S1134', 'squid:S00117', 'squid:EmptyStatementUsageCheck', 'squid:S00117', 'squid:S1135', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S1135', 'squid:S1066', 'squid:S1067', 'squid:S1067', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S135', 'squid:UselessImportCheck', 'squid:S134', 'squid:S135', 'squid:S134', 'squid:S135', 'squid:S134', 'squid:S135', 'squid:S135', 'squid:S134', 'squid:S1192', 'squid:ClassCyclomaticComplexity', 'squid:S1172', 'squid:S1192', 'squid:S135', 'squid:S134', 'squid:S1135', 'squid:S135', 'squid:S1135', 'squid:S00122', 'squid:S134', 'squid:S1312', 'squid:S134', 'squid:MethodCyclomaticComplexity', 'squid:S00122', 'squid:MethodCyclomaticComplexity', 'squid:S00122', 'squid:S00122', 'squid:S1066', 'squid:S134', 'code_smells:complex_class', 'squid:S00122', 'squid:MethodCyclomaticComplexity', 'squid:S1067', 'squid:S1067', 'common-java:DuplicatedBlocks', 'squid:MethodCyclomaticComplexity', 'squid:S134', 'squid:MethodCyclomaticComplexity', 'squid:LabelsShouldNotBeUsedCheck', 'squid:S1135', 'squid:S1135', 'squid:S134', 'squid:MethodCyclomaticComplexity', 'squid:S134', 'squid:S134', 'squid:S1135', 'squid:CommentedOutCodeLine', 'squid:S134', 'squid:S134', 'squid:MethodCyclomaticComplexity', 'squid:S1135']","[0.0, 761.0, 761.0, 410.0, 898.0, 730.0, 677.0, 637.0, 488.0, 427.0, 152.0, 1354.0, 323.0, 348.0, 1150.0, 906.0, 985.0, 1073.0, 1175.0, 1555.0, 757.0, 1080.0, 1120.0, 924.0, 1010.0, 1088.0, 860.0, 1155.0, 1248.0, 904.0, 1394.0, 1176.0, 1538.0, 49.0, 964.0, 1433.0, 1043.0, 1224.0, 1155.0, 617.0, 483.0, 1020.0, 1544.0, 70.0, 1488.0, 1532.0, 1522.0, 1281.0, 650.0, 1037.0, 546.0, 837.0, 254.0, 72.0, 495.0, 1243.0, 1069.0, 379.0, 819.0, 252.0, 1407.0, 1061.0, 1.0, 256.0, 237.0, 1307.0, 1148.0, nan, 1573.0, 252.0, 583.0, 617.0, 535.0, 383.0, 909.0, 1414.0, 1146.0, 652.0, 197.0, 1115.0, 694.0, 1275.0, 852.0, 347.0, 0.0, 0.0, 1217.0, 1217.0]","[0.0, 583.0, 583.0, 410.0, 898.0, 730.0, 677.0, 637.0, 488.0, 427.0, 152.0, 1354.0, 323.0, 348.0, 1134.0, 890.0, 985.0, 1073.0, 1175.0, 1555.0, 757.0, 1080.0, 1120.0, 924.0, 1010.0, 1088.0, 860.0, 1155.0, 1246.0, 902.0, 1394.0, 1176.0, 1538.0, 49.0, 964.0, 1433.0, 1043.0, 1224.0, 1155.0, 617.0, 483.0, 1020.0, 1544.0, 70.0, 1488.0, 1532.0, 1522.0, 1281.0, 650.0, 1037.0, 546.0, 837.0, 254.0, 72.0, 495.0, 1243.0, 1069.0, 379.0, 819.0, 252.0, 1407.0, 1061.0, 1.0, 256.0, 237.0, 1300.0, 1146.0, nan, 1573.0, 252.0, 583.0, 617.0, 535.0, 383.0, 909.0, 1414.0, 1146.0, 652.0, 197.0, 1115.0, 694.0, 1275.0, 852.0, 347.0, 0.0, 0.0, 852.0, 852.0]"
1,[],AIColonyTest,[],"['squid:HiddenFieldCheck', 'squid:S1481', 'squid:S1068', 'squid:HiddenFieldCheck', 'squid:HiddenFieldCheck', 'squid:S1170', 'squid:S1481', 'squid:S1192', 'squid:S1481']","[251.0, 269.0, 51.0, 293.0, 225.0, 80.0, 369.0, 74.0, 370.0]","[251.0, 269.0, 51.0, 293.0, 225.0, 80.0, 369.0, 74.0, 370.0]"
2,[],AIGoods,[],"['code_smells:long_parameter_list', 'squid:S1312', 'squid:S1066', 'common-java:DuplicatedBlocks']","[1.0, 46.0, 256.0, nan]","[1.0, 46.0, 256.0, nan]"
3,[],AIInGameInputHandler,"['ES: Checking String equality using == or !=', 'BC: Bad casts of object references', 'Dereference null return value', 'ES: Checking String equality using == or !=']","['squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1172', 'squid:S1172', 'squid:S1172', 'squid:S1132', 'squid:UselessImportCheck', 'squid:S1132', 'squid:S1192', 'squid:S1161', 'squid:MethodCyclomaticComplexity', 'code_smells:complex_class', 'squid:S1166', 'squid:S1132', 'squid:S1132', 'squid:S00108', 'squid:S1132', 'squid:S1132', 'squid:S00108', 'squid:S00108', 'squid:S00108', 'squid:S00108', 'squid:S00108', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1135', 'squid:S00108', 'squid:S1312', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'squid:S1172', 'squid:S1172', 'squid:S1172', 'squid:S1132', 'squid:S1135', 'squid:S00108', 'squid:S00108', 'code_smells:long_method', 'squid:S00108', 'squid:S1132', 'squid:S1132', 'squid:S00122', 'squid:S00108', 'squid:S00108', 'squid:S00108', 'squid:S00108', 'squid:S1132', 'squid:S1132', 'squid:S1151', 'squid:S00108', 'squid:S00108', 'squid:S1132', 'squid:S00108', 'squid:S00108', 'common-java:DuplicatedBlocks']","[0.0, 0.0, 128.0, 132.0, 137.0, 134.0, 130.0, 135.0, 127.0, 126.0, 125.0, 131.0, 121.0, 287.0, 354.0, 388.0, 124.0, 48.0, 140.0, 301.0, 228.0, 113.0, 1.0, 297.0, 123.0, 143.0, 127.0, 151.0, 138.0, 145.0, 137.0, 135.0, 132.0, 130.0, 142.0, 145.0, 146.0, 200.0, 126.0, 66.0, 150.0, 153.0, 148.0, 423.0, 373.0, 328.0, 157.0, 355.0, 124.0, 121.0, 1.0, 123.0, 155.0, 159.0, 442.0, 150.0, 142.0, 136.0, 122.0, 122.0, 133.0, 292.0, 134.0, 133.0, 136.0, 131.0, 125.0, nan, 0.0, 0.0]","[0.0, 0.0, 128.0, 132.0, 137.0, 134.0, 130.0, 135.0, 127.0, 126.0, 125.0, 131.0, 121.0, 287.0, 354.0, 388.0, 124.0, 48.0, 140.0, 301.0, 228.0, 113.0, 1.0, 297.0, 123.0, 143.0, 127.0, 151.0, 138.0, 145.0, 137.0, 135.0, 132.0, 130.0, 142.0, 145.0, 146.0, 200.0, 126.0, 66.0, 150.0, 153.0, 148.0, 423.0, 373.0, 328.0, 157.0, 355.0, 124.0, 121.0, 1.0, 123.0, 155.0, 159.0, 442.0, 150.0, 142.0, 136.0, 122.0, 122.0, 133.0, 292.0, 134.0, 133.0, 136.0, 131.0, 125.0, nan, 0.0, 0.0]"
4,[],AIMain,['WMI: Inefficient Map Iterator'],"['squid:S1319', 'squid:S1166', 'code_smells:long_method', 'squid:S1166', 'squid:MethodCyclomaticComplexity', 'squid:S1135', 'squid:S1067', 'squid:UselessImportCheck', 'squid:S1135', 'squid:S134', 'squid:S1312', 'squid:S1132', 'code_smells:complex_class']","[0.0, 372.0, 447.0, 1.0, 515.0, 462.0, 498.0, 151.0, 28.0, 500.0, 485.0, 55.0, 497.0, 1.0]","[0.0, 372.0, 447.0, 1.0, 515.0, 462.0, 498.0, 148.0, 28.0, 500.0, 485.0, 55.0, 497.0, 1.0]"
5,[],AIMessage,[],"['squid:S1312', 'squid:S1118']","[83.0, 81.0]","[83.0, 81.0]"
6,[],AIObject,[],['squid:S1312'],[40.0],[40.0]
7,[],AIPlayer,['Dereference before null check'],"['squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S1066', 'squid:S1155', 'squid:CommentedOutCodeLine', 'squid:UselessImportCheck', 'squid:UselessImportCheck', 'squid:S1155', 'squid:UselessImportCheck', 'squid:S1192', 'squid:MethodCyclomaticComplexity', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S1135', 'squid:S1135', 'squid:HiddenFieldCheck', 'squid:UselessImportCheck', 'squid:UselessImportCheck', 'squid:S1312', 'squid:HiddenFieldCheck']","[0.0, 192.0, 329.0, 339.0, 416.0, 409.0, 418.0, 192.0, 279.0, 49.0, 48.0, 181.0, 32.0, 342.0, 392.0, 181.0, 354.0, 396.0, 406.0, 323.0, 386.0, 244.0, 47.0, 44.0, 63.0, 327.0]","[0.0, 192.0, 329.0, 339.0, 416.0, 409.0, 418.0, 192.0, 279.0, 49.0, 48.0, 181.0, 32.0, 342.0, 392.0, 181.0, 354.0, 396.0, 406.0, 323.0, 386.0, 244.0, 47.0, 44.0, 63.0, 327.0]"
8,[],AIUnit,[],"['code_smells:complex_class', 'squid:MethodCyclomaticComplexity', 'code_smells:long_method', 'squid:S1135', 'common-java:DuplicatedBlocks', 'squid:S1312', 'squid:S1066']","[1.0, 413.0, 1.0, 170.0, nan, 69.0, 271.0]","[1.0, 413.0, 1.0, 170.0, nan, 69.0, 271.0]"
9,[],AbandonColonyMessage,[],"['squid:S1135', 'common-java:DuplicatedBlocks']","[95.0, nan]","[95.0, nan]"
