,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,[],AccessFixer,[],"['squid:S1067', 'squid:HiddenFieldCheck', 'squid:S1186', 'squid:S1186', 'squid:S1186']","[145.0, 114.0, 105.0, 51.0, 131.0]","[141.0, 114.0, 105.0, 51.0, 131.0]"
1,[],AccessMethodMarker,[],"['squid:S1186', 'squid:S1186']","[51.0, 64.0]","[51.0, 64.0]"
2,[],AccessUtil,[],"['squid:SwitchLastCaseIsDefaultCheck', 'squid:S1118', 'squid:SwitchLastCaseIsDefaultCheck', 'squid:S1226', 'code_smells:complex_class']","[82.0, 33.0, 60.0, 99.0, 1.0]","[82.0, 33.0, 60.0, 99.0, 1.0]"
3,[],AllAnnotationVisitor,[],['squid:S1186'],[55.0],[55.0]
4,[],AllAttributeVisitor,[],"['squid:S1186', 'squid:S1186', 'squid:S1186']","[88.0, 105.0, 110.0]","[88.0, 105.0, 110.0]"
5,[],AllBootstrapMethodInfoVisitor,[],['squid:S1186'],[48.0],[48.0]
6,[],AllConstantVisitor,[],['squid:S1186'],[52.0],[52.0]
7,[],AllElementValueVisitor,[],['squid:S1186'],[76.0],[76.0]
8,[],AllExceptionInfoVisitor,[],['squid:S1186'],[48.0],[48.0]
9,[],AllInnerClassesInfoVisitor,[],['squid:S1186'],[48.0],[48.0]
10,[],AllInstructionVisitor,[],['squid:S1186'],[49.0],[49.0]
11,[],Annotation,[],"['code_smells:class_data_private', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck']","[1.0, 50.0, 36.0, 45.0, 34.0, 35.0]","[1.0, 50.0, 36.0, 45.0, 34.0, 35.0]"
12,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",AnnotationAdder,[],"['squid:S1135', 'squid:S1135']","[109.0, 109.0, 141.0, 141.0]","[109.0, 109.0, 141.0, 141.0]"
13,[],AnnotationDefaultAttribute,[],"['squid:ClassVariableVisibilityCheck', 'code_smells:class_data_private']","[35.0, 1.0]","[35.0, 1.0]"
14,[],AnnotationElementValue,[],"['code_smells:class_data_private', 'squid:ClassVariableVisibilityCheck']","[1.0, 33.0]","[1.0, 33.0]"
15,[],AnnotationTypeFilter,[],['squid:UselessImportCheck'],[25.0],[25.0]
16,[],AnnotationUsageMarker,[],"['squid:S1186', 'squid:S00117', 'squid:S1186', 'squid:S1186', 'code_smells:complex_class', 'squid:S1135']","[284.0, 284.0, 271.0, 72.0, 1.0, 190.0]","[284.0, 284.0, 271.0, 72.0, 1.0, 190.0]"
17,[],AnnotationsAttribute,[],"['squid:ClassVariableVisibilityCheck', 'code_smells:class_data_private', 'squid:ClassVariableVisibilityCheck']","[34.0, 1.0, 35.0]","[34.0, 1.0, 35.0]"
18,[],Applet,[],"['squid:S1220', 'squid:S2176', 'squid:S1161']","[nan, 14.0, 18.0]","[nan, 14.0, 18.0]"
19,[],Application,[],"['squid:S1220', 'squid:S106']","[nan, 18.0]","[nan, 18.0]"
