,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,"['WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE']",AboutDialog,[],"['code_smells:long_method', 'squid:S1213', 'squid:S1213', 'squid:S1172', 'squid:S00105', 'common-java:DuplicatedBlocks', 'code_smells:antisingleton', 'squid:S1199', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1172', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S00108', 'squid:CommentedOutCodeLine', 'squid:S1213', 'squid:S00108', 'squid:S1213', 'squid:S00108', 'squid:S1213', 'squid:S1213', 'squid:S1172', 'squid:S00105', 'squid:S00108', 'squid:S1172', 'code_smells:antisingleton', 'squid:S1213', 'squid:S1213', 'code_smells:long_method', 'squid:CommentedOutCodeLine', 'squid:S1166', 'squid:CommentedOutCodeLine', 'squid:S1166', 'squid:S1166', 'squid:S1213', 'squid:S1166', 'squid:S1166', 'squid:CommentedOutCodeLine', 'squid:S1199', 'squid:S1213', 'squid:S1166', 'squid:S1213', 'common-java:DuplicatedBlocks']","[1.0, 247.0, 241.0, 231.0, nan, nan, 1.0, 184.0, 248.0, 245.0, 244.0, 242.0, 74.0, 224.0, 248.0, 246.0, 244.0, 242.0, 112.0, 59.0, 243.0, 110.0, 246.0, 218.0, 245.0, 247.0, 223.0, nan, 219.0, 230.0, 1.0, 240.0, 249.0, 1.0, 51.0, 67.0, 248.0, 58.0, 218.0, 182.0, 180.0, 249.0, 112.0, 73.0, 219.0, 110.0, 52.0, 182.0, 243.0, 66.0, 241.0, nan]","[1.0, 247.0, 241.0, 231.0, nan, nan, 1.0, 184.0, 248.0, 245.0, 244.0, 242.0, 74.0, 224.0, 248.0, 246.0, 244.0, 242.0, 112.0, 59.0, 243.0, 110.0, 246.0, 218.0, 245.0, 247.0, 223.0, nan, 219.0, 230.0, 1.0, 240.0, 249.0, 1.0, 51.0, 67.0, 196.0, 58.0, 218.0, 95.0, 93.0, 197.0, 112.0, 73.0, 219.0, 110.0, 52.0, 182.0, 243.0, 66.0, 241.0, nan]"
1,[],AbstractBlockOrder,[],['squid:S00105'],[nan],[nan]
2,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",AbstractBugReporter,[],"['squid:S106', 'squid:S106', 'squid:S1135', 'squid:S1126', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S00105', 'squid:S1132', 'squid:S1132', 'squid:S1135', 'squid:S1226', 'squid:MethodCyclomaticComplexity', 'code_smells:complex_class', 'squid:ModifiersOrderCheck']","[209.0, 257.0, 313.0, 247.0, 208.0, 258.0, 170.0, 167.0, 155.0, nan, 247.0, 236.0, 283.0, 224.0, 141.0, 1.0, 313.0, 219.0, 283.0]","[209.0, 257.0, 313.0, 247.0, 208.0, 258.0, 170.0, 167.0, 155.0, nan, 247.0, 236.0, 283.0, 224.0, 141.0, 1.0, 313.0, 219.0, 283.0]"
3,[],AbstractClassMember,[],"['squid:S1226', 'code_smells:antisingleton', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S00122', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S00122', 'squid:CommentedOutCodeLine', 'squid:S00105', 'squid:CommentedOutCodeLine', 'squid:S1226']","[51.0, 1.0, 42.0, 118.0, 77.0, 128.0, 111.0, 53.0, 130.0, nan, 115.0, 47.0]","[51.0, 1.0, 42.0, 118.0, 77.0, 128.0, 111.0, 53.0, 130.0, nan, 115.0, 47.0]"
4,[],AbstractCloud,[],"['squid:S2250', 'squid:S1213', 'squid:S00105']","[98.0, 95.0, nan]","[98.0, 95.0, nan]"
5,[],AbstractDataflow,[],"['squid:S00105', 'squid:S00119', 'squid:S00119']","[nan, 32.0, 32.0]","[nan, 32.0, 32.0]"
6,[],AbstractDataflowAnalysis,[],"['squid:S00105', 'squid:S106', 'squid:S106', 'squid:S00119', 'squid:S00122', 'squid:S00122']","[nan, 114.0, 119.0, 39.0, 119.0, 114.0]","[nan, 114.0, 119.0, 39.0, 119.0, 114.0]"
7,[],AbstractDataflowTestDriver,[],"['squid:S00105', 'squid:ClassVariableVisibilityCheck', 'squid:S1213', 'squid:S106', 'squid:S1213', 'squid:ClassVariableVisibilityCheck']","[nan, 35.0, 47.0, 67.0, 53.0, 34.0]","[nan, 35.0, 47.0, 67.0, 53.0, 34.0]"
8,[],AbstractDepthFirstSearch,[],"['squid:ModifiersOrderCheck', 'code_smells:complex_class', 'squid:S00119', 'squid:S00122', 'squid:S00119', 'squid:S00119', 'squid:S1134', 'squid:S00105']","[56.0, 1.0, 52.0, 258.0, 51.0, 50.0, 135.0, nan]","[56.0, 1.0, 52.0, 258.0, 51.0, 50.0, 135.0, nan]"
9,[],AbstractDominatorsAnalysis,[],"['squid:S1126', 'squid:S00105']","[61.0, nan]","[61.0, nan]"
