,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,[],AbsModule,[],['squid:S1244'],[60.0],[60.0]
1,['WRITE_CLEAN_CODE'],ActionProcessor,[],['squid:S1186'],"[1.0, 32.0]","[1.0, 32.0]"
2,[],ActiveLink,[],"['squid:S106', 'squid:CommentedOutCodeLine', 'squid:S00105', 'squid:S00122', 'squid:S106', 'squid:S00120', 'squid:S00115', 'squid:S134', 'squid:S1598', 'squid:CommentedOutCodeLine']","[90.0, 98.0, nan, 83.0, 105.0, 3.0, 44.0, 75.0, 3.0, 49.0]","[90.0, 98.0, nan, 83.0, 105.0, 3.0, 44.0, 75.0, 3.0, 49.0]"
3,[],ActivePanel,[],"['squid:CommentedOutCodeLine', 'squid:S00115', 'squid:S00120', 'squid:S1598', 'squid:S106', 'squid:S00105', 'squid:CommentedOutCodeLine']","[47.0, 43.0, 3.0, 3.0, 90.0, nan, 83.0]","[47.0, 43.0, 3.0, 3.0, 90.0, nan, 83.0]"
4,[],Actor,"['Missing call to superclass', 'Missing call to superclass']","['squid:S1197', 'squid:S1197', 'squid:HiddenFieldCheck', 'squid:S1197', 'squid:S1197', 'squid:S1197', 'squid:S1149', 'squid:S1197', 'squid:S1197', 'squid:S1197', 'squid:S1149', 'squid:S1149', 'squid:S1197', 'squid:S1197', 'squid:S1197', 'squid:S1197', 'squid:S1197', 'squid:S1197', 'squid:S1149', 'squid:S1197', 'squid:S1149', 'squid:S1197', 'squid:RedundantThrowsDeclarationCheck', 'squid:S1197', 'squid:HiddenFieldCheck', 'squid:S1244', 'squid:S1197', 'squid:S1197', 'squid:S1197', 'squid:S1197', 'squid:S1149', 'squid:S1197', 'squid:S1197', 'code_smells:long_method', 'squid:S1197', 'squid:S1244', 'squid:S1149', 'squid:S1149', 'squid:S1149', 'squid:S1197', 'squid:S1197', 'squid:S1197', 'squid:MethodCyclomaticComplexity', 'squid:S1197', 'squid:ForLoopCounterChangedCheck', 'squid:S1186', 'squid:S1186', 'squid:S1197', 'squid:S1197', 'squid:S1197', 'squid:S1148', 'squid:ForLoopCounterChangedCheck', 'squid:S1148', 'squid:S1213', 'squid:S1213', 'squid:S1166', 'squid:S1197', 'squid:S1166', 'squid:S1197', 'squid:S134', 'squid:HiddenFieldCheck', 'squid:S1197', 'squid:S1201', 'squid:S1197', 'squid:S1197', 'squid:ForLoopCounterChangedCheck', 'squid:EmptyStatementUsageCheck', 'squid:S1197', 'squid:HiddenFieldCheck', 'squid:S1197', 'squid:S1226', 'squid:S134']","[436.0, 365.0, 671.0, 304.0, 324.0, 305.0, 705.0, 286.0, 269.0, 268.0, 733.0, 733.0, 266.0, 265.0, 236.0, 228.0, 216.0, 364.0, 695.0, 537.0, 653.0, 745.0, 397.0, 744.0, 663.0, 666.0, 672.0, 671.0, 631.0, 583.0, 686.0, 582.0, 568.0, 1.0, 537.0, 724.0, 356.0, 357.0, 637.0, 529.0, 528.0, 569.0, 261.0, 321.0, 349.0, 183.0, 631.0, 28.0, 29.0, 30.0, 424.0, 589.0, 429.0, 768.0, 397.0, 422.0, 48.0, 427.0, 49.0, 342.0, 642.0, 71.0, 716.0, 70.0, 50.0, 330.0, 136.0, 72.0, 672.0, 214.0, 518.0, 328.0, 0.0, 0.0]","[436.0, 365.0, 671.0, 304.0, 324.0, 305.0, 705.0, 286.0, 269.0, 268.0, 733.0, 733.0, 266.0, 265.0, 236.0, 228.0, 216.0, 364.0, 695.0, 537.0, 653.0, 745.0, 397.0, 744.0, 663.0, 666.0, 672.0, 671.0, 631.0, 583.0, 686.0, 582.0, 568.0, 1.0, 537.0, 724.0, 356.0, 357.0, 637.0, 529.0, 528.0, 569.0, 261.0, 321.0, 349.0, 183.0, 631.0, 28.0, 29.0, 30.0, 424.0, 589.0, 429.0, 768.0, 397.0, 422.0, 48.0, 427.0, 49.0, 342.0, 642.0, 71.0, 716.0, 70.0, 50.0, 330.0, 136.0, 72.0, 672.0, 214.0, 518.0, 328.0, 0.0, 0.0]"
5,[],ActorEditorWindow,[],"['squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:UnusedPrivateMethod', 'squid:S1197', 'squid:UnusedPrivateMethod', 'squid:AssignmentInSubExpressionCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:S134', 'squid:S1161', 'squid:EmptyStatementUsageCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:S1197', 'squid:AssignmentInSubExpressionCheck', 'squid:S1161', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:UnusedPrivateMethod', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:UnusedPrivateMethod', 'squid:UnusedPrivateMethod', 'squid:UnusedPrivateMethod', 'squid:UnusedPrivateMethod', 'squid:UnusedPrivateMethod', 'squid:S1197']","[108.0, 101.0, 100.0, 169.0, 243.0, 210.0, 98.0, 328.0, 329.0, 357.0, 394.0, 307.0, 140.0, 131.0, 310.0, 109.0, 389.0, 96.0, 139.0, 183.0, 99.0, 97.0, 77.0, 224.0, 240.0, 258.0, 149.0, 159.0, 353.0]","[108.0, 101.0, 100.0, 169.0, 243.0, 210.0, 98.0, 328.0, 329.0, 357.0, 394.0, 307.0, 140.0, 131.0, 310.0, 109.0, 389.0, 96.0, 139.0, 183.0, 99.0, 97.0, 77.0, 224.0, 240.0, 258.0, 149.0, 159.0, 353.0]"
6,['WRITE_CLEAN_CODE'],AnimationPreviewer,[],"['squid:UnusedPrivateMethod', 'squid:S134', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:S1197', 'squid:S1197', 'squid:S1141', 'squid:S1141', 'squid:AssignmentInSubExpressionCheck', 'code_smells:long_method', 'squid:S1148', 'squid:S1166', 'squid:S134', 'squid:S134', 'squid:S1197', 'squid:S1166', 'squid:S1168', 'squid:S1166', 'squid:S1166', 'code_smells:antisingleton', 'squid:S1141', 'squid:S1141', 'squid:S00108']","[257.0, 217.0, 129.0, 265.0, 126.0, 71.0, 297.0, 196.0, 173.0, 127.0, 1.0, 251.0, 229.0, 196.0, 234.0, 42.0, 187.0, 291.0, 249.0, 289.0, 1.0, 236.0, 217.0, 265.0]","[257.0, 217.0, 129.0, 265.0, 126.0, 71.0, 297.0, 196.0, 173.0, 127.0, 1.0, 251.0, 229.0, 196.0, 234.0, 42.0, 187.0, 291.0, 249.0, 289.0, 1.0, 236.0, 217.0, 265.0]"
7,"['SEPARATE_CONCERNS_IN_MODULES', 'COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY']",ApplicationPreferences,"['Resource leak on an exceptional path', 'Resource leak on an exceptional path']","['squid:S1197', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1155', 'squid:S1197', 'squid:S1166', 'squid:S1148', 'squid:S1148', 'squid:S1148', 'squid:S1244', 'squid:S134', 'squid:S1192', 'squid:S1155', 'squid:S1197']","[0.0, 332.0, 193.0, 113.0, 234.0, 77.0, 59.0, 134.0, 439.0, 439.0, 176.0, 207.0, 115.0, 79.0, 61.0, 324.0, 177.0, 98.0, 245.0, 99.0, 0.0]","[0.0, 332.0, 193.0, 113.0, 234.0, 77.0, 59.0, 134.0, 1.0, 1.0, 176.0, 207.0, 115.0, 79.0, 61.0, 324.0, 177.0, 98.0, 245.0, 99.0, 0.0]"
8,[],ArrayDialog,[],"['squid:S1125', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:UnusedPrivateMethod', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:S1149', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:S1192', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:S1155', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:S1155', 'squid:CommentedOutCodeLine', 'code_smells:long_method', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:S1125', 'squid:S1125', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:S1125', 'squid:AssignmentInSubExpressionCheck']","[202.0, 106.0, 155.0, 138.0, 159.0, 107.0, 168.0, 91.0, 172.0, 93.0, 94.0, 153.0, 33.0, 96.0, 104.0, 97.0, 142.0, 99.0, 101.0, 102.0, 92.0, 157.0, 167.0, 144.0, 197.0, 109.0, 136.0, 76.0, 237.0, 1.0, 118.0, 132.0, 200.0, 188.0, 120.0, 140.0, 186.0, 134.0]","[202.0, 106.0, 155.0, 138.0, 159.0, 107.0, 168.0, 91.0, 172.0, 93.0, 94.0, 153.0, 33.0, 96.0, 104.0, 97.0, 142.0, 99.0, 101.0, 102.0, 92.0, 157.0, 167.0, 144.0, 197.0, 109.0, 136.0, 76.0, 237.0, 1.0, 118.0, 132.0, 200.0, 188.0, 120.0, 140.0, 186.0, 134.0]"
9,[],ArrayKeyframe,[],"['squid:S1197', 'squid:S1244', 'squid:S1197', 'squid:ClassVariableVisibilityCheck', 'squid:S1197', 'squid:S1213', 'squid:S1197', 'squid:S1201', 'code_smells:class_data_private', 'squid:S1197', 'squid:S1197']","[45.0, 92.0, 53.0, 19.0, 19.0, 108.0, 21.0, 86.0, 1.0, 74.0, 63.0]","[45.0, 92.0, 53.0, 19.0, 19.0, 108.0, 21.0, 86.0, 1.0, 74.0, 63.0]"
