,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,['WRITE_CODE_ONCE'],ASCII_CharStream,[],"['squid:S00116', 'squid:S00112', 'squid:S1197', 'squid:AssignmentInSubExpressionCheck', 'squid:AssignmentInSubExpressionCheck', 'squid:S1181', 'squid:S00101', 'squid:S1197', 'squid:S00100', 'common-java:DuplicatedBlocks', 'squid:AssignmentInSubExpressionCheck', 'code_smells:complex_class', 'squid:S1166', 'code_smells:long_parameter_list', 'squid:S00105', 'squid:S1314', 'squid:S00112', 'squid:S00100', 'squid:S00100', 'code_smells:long_method']","[12.0, 25.0, 220.0, 94.0, 116.0, 253.0, 11.0, 221.0, 268.0, nan, 199.0, 1.0, 253.0, 311.0, 1.0, nan, 347.0, 254.0, 218.0, 321.0, 1.0]","[12.0, 25.0, 220.0, 94.0, 116.0, 253.0, 11.0, 221.0, 268.0, nan, 199.0, 1.0, 253.0, 218.0, 1.0, nan, 347.0, 254.0, 218.0, 321.0, 1.0]"
1,[],ASTAdditiveExpression,[],['squid:S1149'],[25.0],[25.0]
2,[],ASTAnnotation,[],['squid:UselessImportCheck'],[13.0],[13.0]
3,[],ASTAssignmentOperator,[],"['squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[60.0, 21.0, 50.0]","[60.0, 21.0, 50.0]"
4,[],ASTBooleanLiteral,[],"['squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[60.0, 50.0, 21.0]","[60.0, 50.0, 21.0]"
5,[],ASTBreakStatement,[],"['squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[22.0, 63.0, 53.0]","[22.0, 63.0, 53.0]"
6,[],ASTClassOrInterfaceType,[],"['common-java:DuplicatedBlocks', 'squid:UselessImportCheck', 'squid:UselessImportCheck', 'squid:UselessImportCheck', 'code_smells:long_method']","[nan, 16.0, 12.0, 17.0, 1.0]","[nan, 16.0, 12.0, 17.0, 1.0]"
7,[],ASTContinueStatement,[],"['squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[61.0, 22.0, 51.0]","[61.0, 22.0, 51.0]"
8,[],ASTEnumElement,[],"['squid:UselessImportCheck', 'squid:UselessImportCheck', 'squid:UselessImportCheck', 'squid:UselessImportCheck']","[14.0, 16.0, 17.0, 12.0]","[14.0, 16.0, 17.0, 12.0]"
9,[],ASTEqualityExpression,[],['squid:S1149'],[24.0],[24.0]
