,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,[],AbstractClass,[],['squid:S1220'],[nan],[nan]
1,[],AnonymousClass,[],"['squid:S1220', 'squid:S1068']","[nan, 13.0]","[nan, 13.0]"
2,"['AUTOMATE_TESTS', 'WRITE_CODE_ONCE']",BaseFormatter,[],['squid:UselessImportCheck'],"[9.0, 114.0, 51.0]","[9.0, 1.0, 45.0]"
3,"['WRITE_SIMPLE_UNITS', 'AUTOMATE_TESTS', 'WRITE_CLEAN_CODE', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS']",BaseTestRunner,[],"['squid:UselessImportCheck', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:UselessImportCheck', 'squid:UselessImportCheck', 'squid:UselessImportCheck', 'squid:UselessImportCheck', 'squid:UselessImportCheck', 'code_smells:long_method', 'squid:S1166', 'squid:S106', 'squid:S106', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1141', 'squid:S1186', 'squid:S1186', 'squid:MethodCyclomaticComplexity', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1149', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[135.0, 19.0, 162.0, 165.0, 170.0, 174.0, 6.0, 7.0, 18.0, 13.0, 14.0, 1.0, 386.0, 118.0, 213.0, 214.0, 159.0, 156.0, 177.0, 115.0, 284.0, 287.0, 183.0, 63.0, 69.0, 60.0, 57.0, 149.0, 146.0, 118.0, 266.0, 266.0]","[99.0, 19.0, 162.0, 165.0, 170.0, 174.0, 6.0, 7.0, 18.0, 13.0, 14.0, 1.0, 1.0, 118.0, 213.0, 214.0, 159.0, 156.0, 177.0, 115.0, 284.0, 287.0, 183.0, 63.0, 69.0, 60.0, 57.0, 149.0, 146.0, 118.0, 183.0, 183.0]"
4,[],BasicLoad,[],"['squid:ClassVariableVisibilityCheck', 'code_smells:class_data_private', 'squid:S1186', 'squid:S1186', 'squid:S1220']","[12.0, 1.0, 15.0, 19.0, nan]","[12.0, 1.0, 15.0, 19.0, nan]"
5,[],BatchTest,[],"['squid:S1481', 'code_smells:long_method', 'squid:S1149', 'squid:S134', 'squid:S1149', 'squid:S134']","[60.0, 1.0, 60.0, 71.0, 24.0, 80.0]","[60.0, 1.0, 60.0, 71.0, 24.0, 80.0]"
6,"['WRITE_CODE_ONCE', 'AUTOMATE_TESTS']",BinaryConnector,['Dereference after null check'],"['squid:S1213', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S1213']","[0.0, 32.0, 53.0, 92.0, 65.0, 71.0, 68.0, 35.0]","[0.0, 32.0, 43.0, 1.0, 65.0, 71.0, 68.0, 35.0]"
7,"['WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'SMALL_UNIT_INTERFACES', 'WRITE_CODE_ONCE', 'AUTOMATE_TESTS', 'WRITE_CLEAN_CODE']",BriefFormatter,[],"['squid:S106', 'squid:UselessImportCheck', 'squid:S00108', 'squid:UselessImportCheck', 'squid:S1166', 'code_smells:long_parameter_list', 'squid:UselessImportCheck', 'squid:S1149', 'squid:S106']","[71.0, 71.0, 112.0, 62.0, 17.0, 52.0, 66.0, 6.0, 66.0, 1.0, 113.0, 9.0, 33.0, 66.0, 63.0]","[32.0, 32.0, 99.0, 62.0, 17.0, 41.0, 66.0, 6.0, 66.0, 1.0, 1.0, 9.0, 33.0, 66.0, 63.0]"
8,"['WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'AUTOMATE_TESTS']",BytecodeCollector,[],"['squid:UselessImportCheck', 'squid:S134', 'squid:S106', 'squid:S106', 'squid:UselessImportCheck', 'squid:S106', 'squid:S106', 'code_smells:long_method', 'squid:S106', 'code_smells:complex_class', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:MethodCyclomaticComplexity', 'squid:S106', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:UselessImportCheck', 'squid:S1186', 'squid:S1186', 'squid:S1186', 'squid:S1481', 'squid:UnusedPrivateMethod', 'squid:S00105', 'squid:UselessImportCheck', 'squid:S1186', 'squid:S1481', 'squid:CommentedOutCodeLine']","[119.0, 119.0, 256.0, 256.0, 339.0, 10.0, 240.0, 328.0, 267.0, 5.0, 245.0, 88.0, 1.0, 82.0, 1.0, 160.0, 299.0, 86.0, 150.0, 301.0, 155.0, 163.0, 67.0, 340.0, 262.0, 226.0, 230.0, 299.0, 188.0, 301.0, 11.0, 40.0, 125.0, 275.0, 239.0, 261.0, nan, 6.0, 133.0, 200.0, 195.0]","[67.0, 67.0, 181.0, 181.0, 314.0, 10.0, 240.0, 328.0, 267.0, 5.0, 245.0, 88.0, 1.0, 82.0, 1.0, 160.0, 299.0, 86.0, 150.0, 301.0, 155.0, 163.0, 67.0, 1.0, 262.0, 226.0, 230.0, 299.0, 188.0, 301.0, 11.0, 40.0, 125.0, 275.0, 239.0, 261.0, nan, 6.0, 133.0, 200.0, 195.0]"
9,[],CallTest,['Resource leak'],"['squid:UselessImportCheck', 'squid:UselessImportCheck', 'squid:UselessImportCheck', 'squid:MethodCyclomaticComplexity', 'squid:UselessImportCheck', 'squid:UselessImportCheck', 'squid:CommentedOutCodeLine', 'squid:HiddenFieldCheck', 'squid:S1068', 'squid:S1068', 'squid:S1186', 'squid:UselessImportCheck']","[0.0, 19.0, 17.0, 9.0, 48.0, 11.0, 18.0, 111.0, 52.0, 33.0, 34.0, 40.0, 12.0]","[0.0, 19.0, 17.0, 9.0, 48.0, 11.0, 18.0, 111.0, 52.0, 33.0, 34.0, 40.0, 12.0]"
10,['SMALL_UNIT_INTERFACES'],CatchData,[],"['code_smells:class_data_private', 'code_smells:long_parameter_list', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck']","[35.0, 1.0, 1.0, 19.0, 21.0, 23.0, 25.0]","[29.0, 1.0, 1.0, 19.0, 21.0, 23.0, 25.0]"
11,"['WRITE_SHORT_UNITS', 'WRITE_CLEAN_CODE', 'AUTOMATE_TESTS', 'WRITE_CLEAN_CODE', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS']",ClassAction,[],"['squid:S106', 'squid:S1481', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S00117', 'squid:S00117', 'squid:S1192', 'squid:S1481', 'squid:S106', 'squid:S106', 'squid:UselessImportCheck', 'squid:UselessImportCheck', 'squid:UselessImportCheck', 'squid:S106', 'squid:S1068', 'squid:S00117', 'squid:S1192', 'squid:S00117', 'squid:S00100', 'squid:S1192', 'squid:S00116', 'squid:S00116', 'squid:S106', 'squid:S1192', 'squid:UnusedPrivateMethod', 'squid:S00117', 'squid:S1132']","[203.0, 348.0, 154.0, 183.0, 235.0, 245.0, 254.0, 265.0, 306.0, 327.0, 342.0, 183.0, 194.0, 101.0, 194.0, 374.0, 215.0, 158.0, 7.0, 5.0, 11.0, 105.0, 47.0, 181.0, 125.0, 174.0, 134.0, 166.0, 136.0, 41.0, 50.0, 110.0, 126.0, 152.0, 173.0, 143.0, 363.0, 363.0, 150.0]","[166.0, 348.0, 154.0, 183.0, 235.0, 245.0, 254.0, 265.0, 306.0, 327.0, 342.0, 183.0, 194.0, 101.0, 194.0, 1.0, 215.0, 158.0, 7.0, 5.0, 11.0, 105.0, 47.0, 181.0, 125.0, 174.0, 134.0, 166.0, 136.0, 41.0, 50.0, 110.0, 126.0, 152.0, 173.0, 143.0, 209.0, 209.0, 96.0]"
12,"['WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CLEAN_CODE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_SHORT_UNITS']",ClassFactory,[],"['squid:S1166', 'squid:S1197', 'squid:S1148', 'squid:S1135', 'squid:S1197', 'squid:S1197', 'squid:S1197', 'squid:S00105', 'squid:S1135', 'squid:S1197', 'squid:S1135', 'squid:S1135', 'squid:S1197', 'squid:S1197', 'squid:S1135', 'squid:S106', 'squid:S1488', 'squid:S1488', 'squid:S1488', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S1488', 'squid:S1488', 'squid:S1481', 'squid:S1481', 'code_smells:long_method', 'squid:S1193', 'squid:S1192', 'squid:S1148']","[80.0, 300.0, 190.0, 31.0, 356.0, 415.0, 414.0, 344.0, nan, 25.0, 386.0, 375.0, 27.0, 26.0, 42.0, 200.0, 282.0, 310.0, 28.0, 390.0, 26.0, 238.0, 282.0, 323.0, 31.0, 202.0, 192.0, 82.0, 442.0, 497.0, 177.0, 178.0, 28.0, 1.0, 25.0, 323.0, 325.0, 284.0, 27.0, 189.0, 238.0, 235.0, 240.0, 499.0, 325.0, 240.0, 375.0, 83.0, 444.0, 209.0, 209.0, 395.0, 445.0]","[80.0, 300.0, 190.0, 31.0, 350.0, 415.0, 414.0, 344.0, nan, 25.0, 386.0, 367.0, 27.0, 26.0, 42.0, 200.0, 274.0, 304.0, 28.0, 390.0, 26.0, 231.0, 275.0, 316.0, 31.0, 202.0, 192.0, 82.0, 435.0, 490.0, 177.0, 178.0, 28.0, 1.0, 25.0, 313.0, 313.0, 274.0, 27.0, 189.0, 228.0, 235.0, 228.0, 489.0, 315.0, 230.0, 363.0, 83.0, 434.0, 169.0, 169.0, 340.0, 410.0]"
13,"['SMALL_UNIT_INTERFACES', 'AUTOMATE_TESTS', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS']",ClassTransformer,[],"['squid:S1319', 'squid:S1226', 'squid:S134', 'squid:MethodCyclomaticComplexity', 'squid:S106', 'squid:S1155', 'squid:S106', 'squid:S00116', 'code_smells:long_method', 'squid:S1148', 'squid:S1155', 'code_smells:long_parameter_list', 'squid:S106', 'squid:S1149', 'squid:S1149']","[51.0, 53.0, 147.0, 60.0, 102.0, 62.0, 119.0, 92.0, 139.0, 35.0, 1.0, 59.0, 92.0, 1.0, 57.0, 53.0, 23.0, 125.0, 125.0]","[46.0, 53.0, 1.0, 60.0, 102.0, 62.0, 119.0, 92.0, 139.0, 35.0, 1.0, 59.0, 92.0, 1.0, 57.0, 53.0, 23.0, 62.0, 62.0]"
14,['WRITE_SIMPLE_UNITS'],CmpHandlers,[],[],[82.0],[51.0]
15,"['SEPARATE_CONCERNS_IN_MODULES', 'WRITE_SHORT_UNITS']",CodeVertex,[],"['code_smells:long_method', 'squid:S00116', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1149', 'squid:S1149', 'squid:S00116', 'squid:S00116', 'squid:CommentedOutCodeLine']","[1.0, 262.0, 27.0, 194.0, 85.0, 229.0, 249.0, 37.0, 34.0, 219.0, 221.0]","[1.0, 1.0, 27.0, 194.0, 85.0, 229.0, 249.0, 37.0, 34.0, 219.0, 166.0]"
16,"['WRITE_CODE_ONCE', 'WRITE_CODE_ONCE']",ComplexConnector,[],['common-java:DuplicatedBlocks'],"[116.0, nan, 69.0]","[91.0, nan, 59.0]"
17,[],ComplicatedConstructor,[],"['squid:S00112', 'squid:S00112', 'squid:S1132', 'squid:S1220', 'squid:S1132']","[20.0, 17.0, 16.0, nan, 19.0]","[20.0, 17.0, 16.0, nan, 19.0]"
18,['SEPARATE_CONCERNS_IN_MODULES'],Connector,[],['squid:CommentedOutCodeLine'],"[44.0, 40.0]","[1.0, 40.0]"
19,['SEPARATE_CONCERNS_IN_MODULES'],ControlFlowGraph,[],"['squid:S1213', 'squid:S1213']","[59.0, 47.0, 100.0]","[59.0, 47.0, 1.0]"
20,['AUTOMATE_TESTS'],CounterVertex,[],"['squid:S1149', 'squid:S1149']","[72.0, 62.0, 48.0]","[1.0, 62.0, 48.0]"
21,[],CoverageTypes,[],['squid:S1214'],[9.0],[9.0]
22,"['SMALL_UNIT_INTERFACES', 'SEPARATE_CONCERNS_IN_MODULES', 'WRITE_CLEAN_CODE']",Directed,[],"['squid:S00116', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1172', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:S1186', 'squid:HiddenFieldCheck', 'squid:S1186', 'squid:S1186', 'squid:S1186', 'code_smells:antisingleton', 'code_smells:long_parameter_list', 'squid:S106', 'squid:S1172']","[111.0, 40.0, 273.0, 76.0, 257.0, 255.0, 243.0, 265.0, 99.0, 154.0, 99.0, 165.0, 92.0, 205.0, 199.0, 215.0, 195.0, 210.0, 1.0, 1.0, 170.0, 147.0]","[92.0, 40.0, 1.0, 76.0, 257.0, 255.0, 243.0, 265.0, 99.0, 154.0, 99.0, 165.0, 92.0, 205.0, 199.0, 215.0, 195.0, 210.0, 1.0, 1.0, 170.0, 147.0]"
