,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,[],A,[],"['squid:S00105', 'squid:S00105', 'squid:S00105', 'squid:S00120', 'squid:S00120', 'squid:S00120', 'squid:S00105', 'squid:S00105', 'squid:S00120', 'squid:S00120', 'squid:S00105', 'squid:S00120', 'squid:S00120']","[nan, nan, nan, 22.0, 22.0, 22.0, nan, nan, 22.0, 22.0, nan, 22.0, 22.0]","[nan, nan, nan, 22.0, 22.0, 22.0, nan, nan, 22.0, 22.0, nan, 22.0, 22.0]"
1,[],ABTest,[],"['squid:S1213', 'code_smells:antisingleton', 'code_smells:spaghetti_code', 'code_smells:antisingleton', 'squid:S1213', 'squid:CommentedOutCodeLine', 'code_smells:antisingleton', 'squid:CommentedOutCodeLine', 'code_smells:long_method', 'code_smells:antisingleton', 'code_smells:long_method', 'code_smells:antisingleton', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'code_smells:spaghetti_code', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'code_smells:long_method', 'squid:S1192', 'code_smells:antisingleton', 'common-java:DuplicatedBlocks', 'squid:S00112', 'squid:S00105', 'squid:S1213', 'common-java:DuplicatedBlocks', 'squid:S00105', 'squid:S00112', 'common-java:DuplicatedBlocks', 'squid:S00120', 'squid:S00112', 'squid:S1213', 'squid:S00112', 'squid:S00112', 'squid:S00112', 'squid:S00120', 'code_smells:antisingleton', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:S1192', 'squid:S1213', 'common-java:DuplicatedBlocks', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S00112', 'common-java:DuplicatedBlocks', 'squid:S00112', 'squid:S00105', 'squid:S1213', 'squid:S00100', 'squid:S00120', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S00100', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S00120', 'squid:S00112', 'squid:S00112', 'squid:S00120', 'squid:CommentedOutCodeLine', 'squid:S00105', 'squid:S00112', 'common-java:DuplicatedBlocks', 'common-java:DuplicatedBlocks', 'squid:S00112', 'squid:S00112', 'squid:S00105', 'squid:S00100', 'squid:S00100', 'squid:S00100', 'squid:S00100', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S00100', 'squid:CommentedOutCodeLine', 'squid:S00105', 'squid:S00112', 'squid:CommentedOutCodeLine', 'squid:S00120', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S00120', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S00105', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[97.0, 1.0, 1.0, 1.0, 98.0, 97.0, 1.0, 92.0, 1.0, 1.0, 1.0, 1.0, 96.0, 106.0, 413.0, 229.0, 123.0, 290.0, 249.0, 217.0, 176.0, 106.0, 188.0, 92.0, 129.0, 121.0, 1.0, 372.0, 287.0, 280.0, 138.0, 1.0, 50.0, 1.0, nan, 36.0, nan, 39.0, nan, nan, 257.0, nan, 22.0, 36.0, 40.0, 36.0, 288.0, 380.0, 22.0, 1.0, 97.0, 95.0, 39.0, 95.0, 39.0, 112.0, 50.0, 98.0, nan, 96.0, 40.0, 40.0, 35.0, nan, 105.0, nan, 39.0, 380.0, 22.0, 99.0, 195.0, 181.0, 184.0, 50.0, 48.0, 50.0, 22.0, 35.0, 35.0, 22.0, 273.0, nan, 107.0, nan, nan, 184.0, 35.0, nan, 105.0, 107.0, 288.0, 107.0, 129.0, 321.0, 257.0, 379.0, nan, 107.0, 121.0, 22.0, 135.0, 128.0, 104.0, 90.0, 256.0, 365.0, 183.0, 242.0, 67.0, 22.0, 68.0, 174.0, 278.0, 112.0, nan, 99.0, 208.0, 169.0]","[97.0, 1.0, 1.0, 1.0, 98.0, 97.0, 1.0, 92.0, 1.0, 1.0, 1.0, 1.0, 96.0, 106.0, 413.0, 229.0, 123.0, 290.0, 249.0, 217.0, 176.0, 106.0, 188.0, 92.0, 129.0, 121.0, 1.0, 372.0, 287.0, 280.0, 138.0, 1.0, 50.0, 1.0, nan, 36.0, nan, 39.0, nan, nan, 257.0, nan, 22.0, 36.0, 40.0, 36.0, 288.0, 380.0, 22.0, 1.0, 97.0, 95.0, 39.0, 95.0, 39.0, 112.0, 50.0, 98.0, nan, 96.0, 40.0, 40.0, 35.0, nan, 105.0, nan, 39.0, 380.0, 22.0, 99.0, 195.0, 181.0, 184.0, 50.0, 48.0, 50.0, 22.0, 35.0, 35.0, 22.0, 273.0, nan, 107.0, nan, nan, 184.0, 35.0, nan, 105.0, 107.0, 288.0, 107.0, 129.0, 321.0, 257.0, 379.0, nan, 107.0, 121.0, 22.0, 135.0, 128.0, 104.0, 90.0, 256.0, 365.0, 183.0, 242.0, 67.0, 22.0, 68.0, 174.0, 278.0, 112.0, nan, 99.0, 208.0, 169.0]"
2,[],ABean,[],"['squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:S00120', 'squid:S00105', 'squid:S00105', 'squid:S00120', 'squid:S00120', 'squid:S00105', 'squid:S00105', 'squid:S00120', 'squid:S1068', 'common-java:DuplicatedBlocks', 'common-java:DuplicatedBlocks', 'squid:S1068', 'squid:S1068', 'squid:S1068', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'common-java:DuplicatedBlocks', 'squid:S1068', 'squid:S1068', 'squid:S1068', 'squid:S1068', 'squid:S1068', 'squid:S1068', 'squid:S1068', 'common-java:DuplicatedBlocks', 'common-java:DuplicatedBlocks', 'common-java:DuplicatedBlocks', 'common-java:DuplicatedBlocks', 'common-java:DuplicatedBlocks', 'common-java:DuplicatedBlocks', 'code_smells:long_parameter_list', 'common-java:DuplicatedBlocks', 'common-java:DuplicatedBlocks', 'squid:S00105', 'squid:S00105', 'squid:S00117', 'squid:S1312', 'squid:S00120', 'code_smells:complex_class', 'common-java:DuplicatedBlocks', 'common-java:DuplicatedBlocks', 'squid:S00105', 'squid:S00120', 'squid:S00120', 'common-java:DuplicatedBlocks', 'common-java:DuplicatedBlocks', 'common-java:DuplicatedBlocks', 'common-java:DuplicatedBlocks']","[30.0, 30.0, 30.0, 22.0, nan, nan, 22.0, 22.0, nan, nan, 22.0, 37.0, nan, nan, 37.0, 30.0, 30.0, 29.0, 30.0, 29.0, 29.0, nan, 29.0, 29.0, 30.0, 30.0, 29.0, 55.0, 37.0, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, 89.0, 54.0, 22.0, 1.0, nan, nan, nan, 22.0, 22.0, nan, nan, nan, nan]","[30.0, 30.0, 30.0, 22.0, nan, nan, 22.0, 22.0, nan, nan, 22.0, 37.0, nan, nan, 37.0, 30.0, 30.0, 29.0, 30.0, 29.0, 29.0, nan, 29.0, 29.0, 30.0, 30.0, 29.0, 55.0, 37.0, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, 89.0, 54.0, 22.0, 1.0, nan, nan, nan, 22.0, 22.0, nan, nan, nan, nan]"
3,[],ACLIntegrationUnitTestCase,[],"['squid:S1192', 'squid:S1488', 'squid:S00112', 'squid:S1192', 'squid:S00112']","[114.0, 190.0, 135.0, 84.0, 148.0]","[114.0, 153.0, 135.0, 84.0, 148.0]"
4,[],ACLServlet,[],['code_smells:long_method'],[1.0],[1.0]
5,[],ACLSessionImpl,[],"['squid:S00112', 'code_smells:long_method']","[90.0, 1.0]","[90.0, 1.0]"
6,[],ACMP,[],"['squid:S1185', 'squid:S1185', 'squid:S1185', 'squid:S1185', 'squid:S1185', 'common-java:DuplicatedBlocks', 'squid:S1185', 'squid:S1185']","[35.0, 45.0, 40.0, 14.0, 24.0, nan, 29.0, 19.0]","[35.0, 45.0, 40.0, 14.0, 24.0, nan, 29.0, 19.0]"
7,[],AClass,[],"['code_smells:lazy_class', 'squid:S2094', 'squid:S2094', 'code_smells:lazy_class', 'code_smells:lazy_class', 'squid:S2094']","[1.0, 27.0, 25.0, 1.0, 1.0, 27.0]","[1.0, 27.0, 25.0, 1.0, 1.0, 27.0]"
8,[],AComplexPK,[],"['code_smells:long_parameter_list', 'squid:ClassVariableVisibilityCheck', 'squid:S00105', 'code_smells:long_parameter_list', 'common-java:DuplicatedBlocks', 'squid:EmptyStatementUsageCheck', 'squid:ClassVariableVisibilityCheck', 'squid:UselessImportCheck', 'squid:ClassVariableVisibilityCheck', 'squid:EmptyStatementUsageCheck', 'squid:EmptyStatementUsageCheck', 'squid:ClassVariableVisibilityCheck', 'squid:S1244', 'squid:UselessImportCheck', 'code_smells:class_data_private', 'code_smells:class_data_private', 'squid:S1067', 'code_smells:class_data_private', 'common-java:DuplicatedBlocks', 'squid:S1244', 'squid:UselessImportCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'common-java:DuplicatedBlocks', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:S1244', 'squid:S00105', 'squid:ClassVariableVisibilityCheck', 'squid:S1067', 'code_smells:long_parameter_list', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:S1067', 'squid:S00105', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck']","[1.0, 33.0, nan, 1.0, nan, 35.0, 33.0, 25.0, 34.0, 38.0, 35.0, 36.0, 53.0, 25.0, 1.0, 1.0, 54.0, 1.0, nan, 56.0, 25.0, 33.0, 32.0, 31.0, 30.0, nan, 29.0, 32.0, 53.0, nan, 35.0, 57.0, 1.0, 31.0, 30.0, 54.0, nan, 32.0, 29.0]","[1.0, 33.0, nan, 1.0, nan, 35.0, 33.0, 25.0, 34.0, 38.0, 35.0, 36.0, 53.0, 25.0, 1.0, 1.0, 50.0, 1.0, nan, 56.0, 25.0, 33.0, 32.0, 31.0, 30.0, nan, 29.0, 32.0, 53.0, nan, 35.0, 53.0, 1.0, 31.0, 30.0, 50.0, nan, 32.0, 29.0]"
9,[],AHome,[],"['squid:S00105', 'squid:S00120', 'squid:S00120', 'squid:S00120', 'squid:S00120', 'squid:S00120', 'squid:S00105', 'squid:S00105', 'squid:S00105', 'squid:S00120', 'squid:S00120', 'squid:S00105', 'squid:S00105', 'squid:S00105']","[nan, 22.0, 22.0, 22.0, 22.0, 22.0, nan, nan, nan, 22.0, 22.0, nan, nan, nan]","[nan, 22.0, 22.0, 22.0, 22.0, 22.0, nan, nan, nan, 22.0, 22.0, nan, nan, nan]"
