,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,[],AbsoluteConstraints,[],"['code_smells:long_parameter_list', 'squid:ClassVariableVisibilityCheck', 'code_smells:class_data_private', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck']","[1.0, 30.0, 1.0, 32.0, 34.0, 36.0]","[1.0, 30.0, 1.0, 32.0, 34.0, 36.0]"
1,[],AbsoluteLayout,"['Dereference null return value', 'Dereference null return value']","['squid:S1213', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S00122', 'squid:S1149', 'common-java:DuplicatedBlocks', 'squid:S1186', 'squid:S00122', 'squid:S00122']","[163.0, 107.0, 109.0, 59.0, 86.0, 163.0, nan, 158.0, 61.0, 88.0, 0.0, 0.0]","[163.0, 107.0, 109.0, 59.0, 86.0, 163.0, nan, 158.0, 61.0, 88.0, 0.0, 0.0]"
2,[],App,[],"['squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:S1172', 'squid:ClassVariableVisibilityCheck', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1132', 'squid:S1132', 'squid:S1132', 'code_smells:complex_class', 'common-java:DuplicatedBlocks', 'squid:S1213', 'squid:MethodCyclomaticComplexity', 'squid:S135', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1172', 'squid:S1213', 'squid:S1172', 'squid:S1135', 'squid:S1132', 'squid:S1213', 'squid:S1132', 'squid:S1213', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'squid:ClassVariableVisibilityCheck', 'code_smells:long_method', 'squid:S1161', 'code_smells:class_data_private', 'squid:S1213', 'squid:S1132', 'squid:S1132', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1161', 'squid:S1161', 'squid:S1172', 'squid:S1172', 'squid:S1172', 'squid:S1213', 'squid:HiddenFieldCheck', 'squid:S1161', 'squid:S1161', 'squid:S1161']","[474.0, 470.0, 449.0, 477.0, 473.0, 479.0, 481.0, 147.0, 159.0, 167.0, 1.0, nan, 135.0, 135.0, 138.0, 470.0, 472.0, 474.0, 476.0, 477.0, 441.0, 468.0, 427.0, 428.0, 171.0, 480.0, 151.0, 469.0, 467.0, 471.0, 475.0, 478.0, 1.0, 355.0, 1.0, 467.0, 155.0, 163.0, 129.0, 478.0, 471.0, 369.0, 388.0, 431.0, 445.0, 456.0, 475.0, 289.0, 378.0, 359.0, 241.0]","[474.0, 470.0, 449.0, 477.0, 473.0, 479.0, 481.0, 147.0, 159.0, 167.0, 1.0, nan, 135.0, 135.0, 138.0, 470.0, 472.0, 474.0, 476.0, 477.0, 441.0, 468.0, 427.0, 428.0, 171.0, 480.0, 151.0, 469.0, 467.0, 471.0, 475.0, 478.0, 1.0, 355.0, 1.0, 467.0, 155.0, 163.0, 129.0, 478.0, 471.0, 369.0, 388.0, 431.0, 445.0, 456.0, 475.0, 289.0, 378.0, 359.0, 241.0]"
3,[],AttributeDef,[],"['squid:UselessImportCheck', 'squid:S1149', 'squid:S1132', 'squid:S1132']","[21.0, 133.0, 96.0, 97.0]","[21.0, 133.0, 96.0, 97.0]"
4,[],BusinessArgument,[],['squid:UselessImportCheck'],[20.0],[20.0]
5,[],BusinessMethod,[],"['squid:S134', 'squid:S1213', 'squid:S1161', 'squid:S1166', 'squid:S1161', 'squid:S106', 'squid:S1213', 'squid:S1172', 'squid:S1197', 'squid:S1319', 'code_smells:long_method', 'squid:UnusedPrivateMethod', 'squid:UnusedPrivateMethod', 'squid:UnusedPrivateMethod', 'squid:S1213', 'squid:S1197', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:MethodCyclomaticComplexity', 'squid:S1192', 'squid:S1312', 'squid:S1319', 'squid:S1068', 'squid:S1149', 'squid:S1213', 'squid:S1213', 'squid:S134', 'squid:S1172', 'squid:S1213', 'code_smells:antisingleton', 'squid:S1172', 'squid:S1148', 'squid:S1172', 'squid:UselessImportCheck', 'squid:UnusedPrivateMethod', 'squid:UnusedPrivateMethod', 'squid:S1172', 'squid:UselessImportCheck', 'squid:S1172', 'squid:UselessImportCheck', 'squid:S1172', 'squid:S1172', 'squid:S1213', 'squid:UnusedPrivateMethod', 'squid:S1172']","[108.0, 497.0, 371.0, 118.0, 323.0, 440.0, 494.0, 434.0, 435.0, 306.0, 1.0, 462.0, 470.0, 476.0, 498.0, 307.0, 496.0, 495.0, 493.0, 491.0, 490.0, 488.0, 486.0, 59.0, 367.0, 44.0, 283.0, 46.0, 135.0, 485.0, 487.0, 99.0, 449.0, 489.0, 1.0, 462.0, 119.0, 470.0, 24.0, 458.0, 466.0, 430.0, 21.0, 481.0, 25.0, 458.0, 476.0, 492.0, 481.0, 466.0]","[108.0, 497.0, 371.0, 118.0, 323.0, 440.0, 494.0, 434.0, 435.0, 306.0, 1.0, 462.0, 470.0, 476.0, 498.0, 307.0, 496.0, 495.0, 493.0, 491.0, 490.0, 488.0, 486.0, 59.0, 367.0, 44.0, 283.0, 46.0, 135.0, 485.0, 487.0, 99.0, 449.0, 489.0, 1.0, 462.0, 119.0, 470.0, 24.0, 458.0, 466.0, 430.0, 21.0, 481.0, 25.0, 458.0, 476.0, 492.0, 481.0, 466.0]"
6,[],CharBuffer,[],['squid:S1905'],[106.0],[106.0]
7,[],CharQueue,[],['squid:EmptyStatementUsageCheck'],[59.0],[59.0]
8,[],CharStreamException,[],['code_smells:lazy_class'],[1.0],[1.0]
9,[],CharStreamIOException,[],"['code_smells:class_data_private', 'squid:ClassVariableVisibilityCheck', 'code_smells:lazy_class', 'squid:S2166']","[1.0, 34.0, 1.0, 31.0]","[1.0, 34.0, 1.0, 31.0]"
