,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,[],AbstractArtifactComponentTestCase,[],"['squid:S1066', 'squid:S1192', 'squid:S1192', 'squid:UselessImportCheck', 'code_smells:complex_class', 'squid:S1488', 'squid:S1192']","[323.0, 115.0, 113.0, 46.0, 1.0, 303.0, 106.0]","[323.0, 115.0, 113.0, 46.0, 1.0, 303.0, 106.0]"
1,[],AbstractArtifactMetadata,[],"['code_smells:lazy_class', 'squid:MissingDeprecatedCheck', 'squid:S1133', 'code_smells:speculative_generality', 'code_smells:refused_parent_bequest']","[1.0, 25.0, 25.0, 1.0, 1.0]","[1.0, 25.0, 25.0, 1.0, 1.0]"
2,"['SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES', 'COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY', 'WRITE_CODE_ONCE', 'WRITE_CODE_ONCE', 'SEPARATE_CONCERNS_IN_MODULES']",AbstractArtifactResolutionException,[],"['squid:S1165', 'code_smells:long_parameter_list', 'squid:S1165', 'common-java:DuplicatedBlocks', 'squid:S1132', 'squid:S134', 'squid:S134', 'squid:S134', 'squid:S1165', 'squid:S1165', 'squid:S1132', 'code_smells:complex_class', 'squid:S1165', 'squid:S00107', 'squid:S00107', 'squid:S00107', 'squid:S1165', 'squid:S1165']","[89.0, 248.0, 337.0, 49.0, 1.0, 37.0, nan, 321.0, 236.0, 230.0, 224.0, 41.0, 47.0, 343.0, 297.0, 304.0, 328.0, 1.0, 43.0, 57.0, 343.0, 69.0, 250.0, 39.0, 45.0]","[69.0, 187.0, 250.0, 49.0, 1.0, 37.0, nan, 321.0, 236.0, 230.0, 224.0, 41.0, 47.0, 1.0, 297.0, 290.0, 314.0, 1.0, 43.0, 57.0, 1.0, 69.0, 250.0, 39.0, 45.0]"
3,[],AbstractConflictResolverTest,[],"['squid:S00112', 'code_smells:long_parameter_list']","[59.0, 1.0]","[59.0, 1.0]"
4,[],AbstractCoreMavenComponentTestCase,[],"['common-java:DuplicatedBlocks', 'squid:ModifiersOrderCheck', 'squid:S1488', 'squid:CommentedOutCodeLine']","[nan, 77.0, 114.0, 99.0]","[nan, 77.0, 106.0, 99.0]"
5,[],AbstractMavenLifecycleParticipant,[],['squid:S1135'],[53.0],[53.0]
6,[],AbstractMavenProjectTestCase,[],"['code_smells:long_method', 'squid:S1488', 'common-java:DuplicatedBlocks', 'common-java:DuplicatedBlocks', 'squid:S106', 'squid:S106', 'squid:S1488', 'squid:S106', 'squid:S106']","[1.0, 115.0, nan, nan, 79.0, 146.0, 115.0, 79.0, 148.0]","[1.0, 115.0, nan, nan, 79.0, 146.0, 115.0, 79.0, 148.0]"
7,[],AbstractMavenTransferListener,[],['squid:S106'],[40.0],[40.0]
8,['WRITE_CLEAN_CODE'],AbstractModelInterpolatorTest,[],"['squid:HiddenFieldCheck', 'squid:S00108', 'common-java:DuplicatedBlocks', 'squid:CommentedOutCodeLine', 'squid:S1192', 'squid:S1166', 'squid:S1192', 'squid:S1192', 'code_smells:long_method']","[331.0, 155.0, 155.0, nan, 242.0, 122.0, 154.0, 339.0, 209.0, 1.0]","[331.0, 155.0, 155.0, nan, 242.0, 122.0, 154.0, 339.0, 209.0, 1.0]"
9,[],AbstractMojo,[],['squid:S1312'],[148.0],[148.0]
