,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,[],AbstractDBCommand,[],['squid:S00105'],[nan],[nan]
1,['AUTOMATE_TESTS'],AbstractDatabaseAdapter,"['Resource leak on an exceptional path', 'Resource leak on an exceptional path', 'Resource leak on an exceptional path']","['squid:S1192', 'squid:S1141', 'squid:S1312', 'squid:S1192', 'code_smells:long_method', 'squid:S00105']","[0.0, 0.0, 0.0, 96.0, 79.0, 38.0, 80.0, 1.0, 268.0, nan]","[0.0, 0.0, 0.0, 96.0, 79.0, 38.0, 80.0, 1.0, 1.0, nan]"
2,"['SMALL_UNIT_INTERFACES', 'SMALL_UNIT_INTERFACES']",AccountDAO,[],"['squid:S2068', 'squid:S00117', 'code_smells:long_method', 'squid:S1192', 'squid:S1488', 'squid:S1488', 'squid:S1488', 'squid:S1149', 'squid:S1488', 'squid:S1488', 'squid:S1488', 'squid:S1192', 'squid:S1192', 'squid:S1488', 'squid:S1192', 'squid:S1160', 'squid:S00105', 'code_smells:complex_class', 'squid:S1192', 'squid:S1488', 'squid:S134', 'squid:S1192', 'squid:S1160', 'squid:S1192', 'squid:S1313']","[548.0, 162.0, 522.0, 1.0, 72.0, 693.0, 676.0, 659.0, 92.0, 642.0, 609.0, 727.0, 73.0, 64.0, 710.0, 132.0, 484.0, nan, 1.0, 248.0, 746.0, 277.0, 71.0, 743.0, 212.0, 487.0, 443.0]","[519.0, 162.0, 522.0, 1.0, 72.0, 693.0, 676.0, 659.0, 92.0, 642.0, 609.0, 727.0, 73.0, 64.0, 710.0, 132.0, 484.0, nan, 1.0, 248.0, 746.0, 277.0, 71.0, 743.0, 212.0, 487.0, 420.0]"
3,"['SEPARATE_CONCERNS_IN_MODULES', 'COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY']",AccountResult,[],['squid:S00105'],"[79.0, nan, 79.0]","[1.0, nan, 1.0]"
4,[],ActionHandler,[],"['squid:S00105', 'code_smells:long_method']","[nan, 1.0]","[nan, 1.0]"
5,[],ActionInvalidException,[],['squid:S00105'],[nan],[nan]
6,[],AdapterFactory,[],"['squid:S00105', 'squid:S1312']","[nan, 30.0]","[nan, 30.0]"
7,"['COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY', 'SEPARATE_CONCERNS_IN_MODULES', 'WRITE_CLEAN_CODE']",Attributes,[],"['squid:S1135', 'code_smells:long_method', 'squid:S00105', 'squid:S1149', 'squid:S1312', 'squid:S1192', 'squid:S1192', 'squid:S1132', 'squid:S1213', 'squid:S1149', 'code_smells:complex_class', 'squid:S1153']","[649.0, 1.0, nan, 452.0, 47.0, 735.0, 323.0, 702.0, 735.0, 655.0, 94.0, 439.0, 1.0, 609.0, 649.0]","[649.0, 1.0, nan, 452.0, 47.0, 1.0, 323.0, 702.0, 1.0, 655.0, 94.0, 439.0, 1.0, 609.0, 649.0]"
8,[],AttributesTest,[],"['squid:S106', 'common-java:DuplicatedBlocks', 'squid:S106', 'code_smells:long_method', 'squid:S00105', 'squid:S106', 'squid:S1192']","[258.0, nan, 259.0, 1.0, nan, 231.0, 68.0]","[258.0, nan, 259.0, 1.0, nan, 231.0, 68.0]"
9,[],BanListDAO,[],"['squid:S1488', 'squid:S00105', 'squid:S1312']","[68.0, nan, 30.0]","[68.0, nan, 30.0]"
