,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,"['WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_SHORT_UNITS']",$block1,[],[],"[121.0, 154.0, 121.0, 124.0, 124.0, 154.0]","[54.0, 67.0, 54.0, 75.0, 75.0, 67.0]"
1,[],AbstractAction,[],['squid:S1312'],[32.0],[32.0]
2,"['SEPARATE_CONCERNS_IN_MODULES', 'COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY']",AbstractAppender,[],['squid:S1312'],"[194.0, 42.0, 194.0]","[1.0, 42.0, 1.0]"
3,['SEPARATE_CONCERNS_IN_MODULES'],AbstractFilterable,[],[],[118.0],[1.0]
4,[],AbstractJMSManager,[],['code_smells:long_method'],[1.0],[1.0]
5,[],AbstractJMSReceiver,[],['squid:S1312'],[38.0],[38.0]
6,[],AbstractLayout,[],['squid:S1312'],[33.0],[33.0]
7,"['COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY', 'SEPARATE_CONCERNS_IN_MODULES']",AbstractLogger,"['Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced']","['code_smells:complex_class', 'squid:ClassCyclomaticComplexity']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1567.0, 1.0, 1567.0, 32.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 32.0, 0.0, 0.0]"
8,[],AbstractLoggerTest,[],"['squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1192', 'common-java:DuplicatedBlocks', 'code_smells:long_method', 'code_smells:complex_class', 'squid:S1192']","[45.0, 357.0, 330.0, 327.0, 330.0, nan, 1.0, 1.0, 342.0]","[45.0, 357.0, 330.0, 327.0, 330.0, nan, 1.0, 1.0, 342.0]"
9,"['COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY', 'SEPARATE_CONCERNS_IN_MODULES']",AbstractLoggerWrapper,[],['squid:S1135'],"[121.0, 38.0, 121.0]","[1.0, 38.0, 1.0]"
10,"['SEPARATE_CONCERNS_IN_MODULES', 'COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY']",AbstractManager,['Unguarded read'],['squid:S1312'],"[0.0, 132.0, 35.0, 132.0]","[0.0, 1.0, 35.0, 1.0]"
11,[],AbstractRolloverStrategy,[],"['squid:S1118', 'squid:S1312']","[25.0, 30.0]","[25.0, 30.0]"
12,[],AbstractServer,[],['squid:S1312'],[33.0],[33.0]
13,[],AbstractStringLayout$NameEncoder,['Dm: Dubious method used'],[],[0.0],[0.0]
14,['WRITE_CLEAN_CODE'],AbstractStringLayout,[],"['squid:S1166', 'squid:S1166']","[94.0, 43.0, 43.0]","[94.0, 43.0, 43.0]"
15,['AUTOMATE_TESTS'],AbstractStyleNameConverter,['USELESS_STRING: Useless/non-informative string generated'],"['squid:S1168', 'squid:S1168']","[358.0, 381.0, 363.0, 0.0]","[358.0, 1.0, 363.0, 0.0]"
16,[],Agent,[],['squid:S1226'],[77.0],[77.0]
17,"['WRITE_CLEAN_CODE', 'AUTOMATE_TESTS']",AnsiEscape,[],['squid:S1166'],"[325.0, 325.0, 333.0]","[325.0, 325.0, 1.0]"
18,['WRITE_SIMPLE_UNITS'],AppenderControl,[],"['squid:MethodCyclomaticComplexity', 'code_smells:long_method', 'squid:S1066']","[117.0, 69.0, 1.0, 77.0]","[69.0, 69.0, 1.0, 77.0]"
19,[],AppenderRefLevelTest,[],"['squid:S1192', 'squid:S1192', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1192', 'squid:S1132', 'squid:S1192', 'squid:S1132']","[85.0, 84.0, 68.0, 69.0, 70.0, 71.0, 83.0, 53.0, 82.0, 55.0]","[85.0, 84.0, 68.0, 69.0, 70.0, 71.0, 83.0, 53.0, 82.0, 55.0]"
20,['COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY'],AppenderRuntimeException,[],[],[42.0],[1.0]
21,[],AppendersPlugin,[],['squid:S1452'],[40.0],[40.0]
22,[],AsynchAppender$AsynchThread,['RV: Bad use of return value'],[],[0.0],[0.0]
23,"['SMALL_UNIT_INTERFACES', 'WRITE_CLEAN_CODE', 'AUTOMATE_TESTS', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",AsynchAppender,[],"['code_smells:complex_class', 'squid:S1166', 'squid:S1166', 'code_smells:long_parameter_list', 'code_smells:long_method', 'squid:S1166', 'squid:S135', 'squid:S00107', 'squid:S1155', 'squid:S00107']","[178.0, 1.0, 221.0, 126.0, 1.0, 1.0, 214.0, 196.0, 233.0, 246.0, 62.0, 91.0, 221.0, 214.0, 154.0]","[153.0, 1.0, 221.0, 126.0, 1.0, 1.0, 214.0, 196.0, 233.0, 1.0, 62.0, 91.0, 221.0, 214.0, 154.0]"
24,[],AsynchAppenderTest,[],"['squid:S1192', 'squid:S1312', 'squid:S1132', 'squid:S1312', 'squid:S00112', 'common-java:DuplicatedBlocks', 'squid:S00112']","[75.0, 91.0, 53.0, 74.0, 90.0, nan, 73.0]","[75.0, 91.0, 53.0, 74.0, 90.0, nan, 73.0]"
