,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,"['WRITE_SHORT_UNITS', 'WRITE_CODE_ONCE']",AboutAuthorPanel,[],"['squid:S1161', 'squid:S1149', 'common-java:DuplicatedBlocks', 'squid:S1161', 'squid:S1161', 'squid:S00105']","[152.0, 232.0, 199.0, nan, 218.0, 222.0, 214.0, nan]","[38.0, 232.0, 199.0, nan, 218.0, 202.0, 214.0, nan]"
1,[],AboutDialog,[],"['squid:S1481', 'squid:S1481', 'code_smells:long_method', 'squid:S1481', 'squid:S1481', 'squid:S1192', 'squid:S1481']","[86.0, 90.0, 1.0, 88.0, 84.0, 36.0, 82.0]","[86.0, 90.0, 1.0, 88.0, 84.0, 36.0, 82.0]"
2,['WRITE_CODE_ONCE'],AboutJavaInfosPanel,[],"['squid:S1161', 'squid:S1186', 'squid:S1161', 'squid:S1149', 'squid:S106', 'common-java:DuplicatedBlocks', 'squid:S1161']","[139.0, 90.0, 135.0, 120.0, 65.0, 143.0, nan, 153.0]","[139.0, 90.0, 135.0, 120.0, 65.0, 123.0, nan, 153.0]"
3,['WRITE_CODE_ONCE'],AboutLibraryPanel,[],"['squid:S1192', 'squid:S1161', 'squid:S1161', 'squid:S1192', 'squid:S1161', 'squid:S1192', 'squid:S1186', 'squid:S1149', 'common-java:DuplicatedBlocks']","[65.0, 166.0, 158.0, 178.0, 50.0, 162.0, 50.0, 104.0, 143.0, nan]","[65.0, 146.0, 158.0, 178.0, 50.0, 162.0, 50.0, 104.0, 143.0, nan]"
4,[],AboutLicensePanel,[],"['squid:S1186', 'squid:S1149']","[84.0, 41.0]","[84.0, 41.0]"
5,[],AboutPanel,[],"['squid:CommentedOutCodeLine', 'squid:AssignmentInSubExpressionCheck']","[45.0, 71.0]","[45.0, 71.0]"
6,[],AbstractDocument,[],['squid:S1206'],[14.0],[14.0]
7,['AUTOMATE_TESTS'],ActivityOnNodePertChart,[],"['squid:UnusedPrivateMethod', 'squid:S1135', 'squid:S1155', 'squid:ModifiersOrderCheck', 'squid:S1066', 'squid:S1155', 'squid:S1213', 'squid:S1168', 'squid:S134', 'squid:S1068', 'squid:ModifiersOrderCheck', 'squid:CommentedOutCodeLine', 'squid:S1066', 'squid:S1188', 'squid:S1135', 'squid:S1188', 'squid:S134', 'squid:S1155', 'squid:S1135', 'squid:S1213', 'squid:S1213', 'squid:MethodCyclomaticComplexity', 'squid:SwitchLastCaseIsDefaultCheck', 'squid:S1213', 'squid:S1213', 'squid:ModifiersOrderCheck', 'code_smells:long_parameter_list', 'squid:CommentedOutCodeLine', 'squid:S1199', 'squid:S1135', 'squid:S1135', 'squid:S1135', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:S1213', 'squid:S134', 'squid:ModifiersOrderCheck', 'squid:S1135', 'squid:S1481', 'squid:S1213', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:CommentedOutCodeLine', 'squid:S134', 'squid:CommentedOutCodeLine', 'squid:S134', 'squid:S134', 'squid:CommentedOutCodeLine', 'squid:S1206', 'squid:EmptyStatementUsageCheck', 'squid:S1155', 'squid:S1155', 'squid:S00105', 'squid:CommentedOutCodeLine', 'squid:S1199', 'squid:S1199', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'code_smells:long_method', 'squid:S1135', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:S1135', 'squid:S1135', 'squid:S1135', 'squid:CommentedOutCodeLine', 'squid:ModifiersOrderCheck', 'squid:CommentedOutCodeLine', 'squid:S1161', 'squid:S2250', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'code_smells:complex_class', 'squid:S1161', 'squid:ModifiersOrderCheck', 'squid:ModifiersOrderCheck', 'squid:S1213', 'squid:S1213', 'squid:CommentedOutCodeLine']","[406.0, 1243.0, 615.0, 1153.0, 730.0, 504.0, 1158.0, 579.0, 778.0, 115.0, 1148.0, 1252.0, 1143.0, 724.0, 130.0, 1203.0, 160.0, 751.0, 774.0, 1233.0, 1164.0, 1174.0, 693.0, 978.0, 1184.0, 1194.0, 1164.0, 1.0, 1158.0, 983.0, 1208.0, 1218.0, 1228.0, 1174.0, 1184.0, 1194.0, 1148.0, 724.0, 1160.0, 1198.0, 1006.0, 1143.0, 1169.0, 1162.0, 1158.0, 498.0, 656.0, 436.0, 730.0, 763.0, 285.0, 1063.0, 444.0, 578.0, 647.0, nan, 125.0, 979.0, 987.0, 102.0, 81.0, 1143.0, 922.0, 1.0, 1213.0, 1160.0, 1153.0, 1169.0, 827.0, 1223.0, 1238.0, 1248.0, 568.0, 1189.0, 100.0, 958.0, 554.0, 104.0, 280.0, 1162.0, 433.0, 530.0, 574.0, 1134.0, 1153.0, 1.0, 1070.0, 925.0, 1179.0, 1189.0, 1179.0, 446.0]","[406.0, 1243.0, 615.0, 1153.0, 730.0, 504.0, 1158.0, 579.0, 778.0, 115.0, 1148.0, 1.0, 1143.0, 724.0, 130.0, 1203.0, 160.0, 751.0, 774.0, 1233.0, 1164.0, 1174.0, 693.0, 978.0, 1184.0, 1194.0, 1164.0, 1.0, 1158.0, 983.0, 1208.0, 1218.0, 1228.0, 1174.0, 1184.0, 1194.0, 1148.0, 724.0, 1160.0, 1198.0, 1006.0, 1143.0, 1169.0, 1162.0, 1158.0, 498.0, 656.0, 436.0, 730.0, 763.0, 285.0, 1063.0, 444.0, 578.0, 647.0, nan, 125.0, 979.0, 987.0, 102.0, 81.0, 1143.0, 922.0, 1.0, 1213.0, 1160.0, 1153.0, 1169.0, 827.0, 1223.0, 1238.0, 1248.0, 568.0, 1189.0, 100.0, 958.0, 554.0, 104.0, 280.0, 1162.0, 433.0, 530.0, 574.0, 1134.0, 1153.0, 1.0, 1070.0, 925.0, 1179.0, 1189.0, 1179.0, 446.0]"
8,[],AdjustTaskBoundsAlgorithm$AlgorithmImpl,['Explicit null dereferenced'],[],[0.0],[0.0]
9,[],AdjustTaskBoundsAlgorithm,[],"['squid:S1155', 'code_smells:long_method', 'squid:CommentedOutCodeLine', 'squid:S00105', 'code_smells:complex_class', 'squid:CommentedOutCodeLine']","[45.0, 1.0, 138.0, nan, 1.0, 132.0]","[45.0, 1.0, 138.0, nan, 1.0, 132.0]"
10,[],AlgorithmCollection,[],['code_smells:long_parameter_list'],[1.0],[1.0]
