,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,[],ASTAddNode,[],['squid:S1220'],[nan],[nan]
1,[],ASTAndNode,[],['squid:S1220'],[nan],[nan]
2,[],ASTAssignment,[],"['squid:AssignmentInSubExpressionCheck', 'squid:S1220']","[45.0, nan]","[45.0, nan]"
3,[],ASTBNF,[],['squid:S1213'],[40.0],[40.0]
4,[],ASTBNFAction,[],"['squid:S135', 'squid:S1066', 'code_smells:long_method', 'squid:S134', 'squid:MethodCyclomaticComplexity']","[69.0, 45.0, 1.0, 72.0, 54.0]","[69.0, 45.0, 1.0, 72.0, 54.0]"
5,[],ASTBNFDeclaration,[],"['squid:S00116', 'squid:S1213']","[36.0, 36.0]","[36.0, 36.0]"
6,[],ASTBNFNodeScope,[],"['squid:S00116', 'squid:S00116', 'squid:S1213', 'squid:S1213']","[37.0, 38.0, 38.0, 37.0]","[37.0, 38.0, 38.0, 37.0]"
7,['WRITE_CODE_ONCE'],ASTBitwiseAndNode,[],"['squid:S2178', 'squid:S1220']","[46.0, nan, 50.0]","[46.0, nan, 37.0]"
8,[],ASTBitwiseComplNode,[],['squid:S1220'],[nan],[nan]
9,['WRITE_CODE_ONCE'],ASTBitwiseOrNode,[],"['squid:S2178', 'squid:S1220']","[46.0, nan, 50.0]","[46.0, nan, 37.0]"
10,['WRITE_CODE_ONCE'],ASTBitwiseXorNode,[],['squid:S1220'],"[nan, 50.0]","[nan, 37.0]"
11,[],ASTBlock,[],['squid:S1220'],[nan],[nan]
12,[],ASTCompilationUnit,[],"['squid:S1220', 'squid:S1066', 'squid:S00105', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S1220', 'squid:S1132', 'code_smells:long_method', 'squid:S1132']","[nan, 46.0, nan, 46.0, 51.0, 56.0, nan, 46.0, 1.0, 54.0]","[nan, 46.0, nan, 46.0, 51.0, 56.0, nan, 46.0, 1.0, 54.0]"
13,[],ASTDivNode,[],['squid:S1220'],[nan],[nan]
14,['WRITE_CODE_ONCE'],ASTEQNode,[],['squid:S1220'],"[nan, 50.0]","[nan, 37.0]"
15,[],ASTExpansionNodeScope,[],"['squid:S1213', 'squid:S1213', 'squid:S00116', 'squid:S00116']","[38.0, 37.0, 37.0, 38.0]","[38.0, 37.0, 37.0, 38.0]"
16,[],ASTFalseNode,[],['squid:S1220'],[nan],[nan]
17,[],ASTGENode,[],['squid:S1220'],[nan],[nan]
18,[],ASTGTNode,[],['squid:S1220'],[nan],[nan]
19,[],ASTId,[],['squid:S1220'],[nan],[nan]
20,[],ASTIfStatement,[],['squid:S1220'],[nan],[nan]
21,[],ASTIntConstNode,[],['squid:S1220'],[nan],[nan]
22,[],ASTJavacode,[],['squid:S1213'],[36.0],[36.0]
23,[],ASTJavacodeBody,[],"['squid:S1213', 'squid:S00116']","[36.0, 36.0]","[36.0, 36.0]"
24,[],ASTLENode,[],['squid:S1220'],[nan],[nan]
25,[],ASTLHS,['Dereference null return value'],[],[0.0],[0.0]
26,[],ASTLTNode,[],['squid:S1220'],[nan],[nan]
27,[],ASTModNode,[],['squid:S1220'],[nan],[nan]
28,[],ASTMulNode,[],['squid:S1220'],[nan],[nan]
29,[],ASTMyID,[],['squid:S1220'],[nan],[nan]
30,[],ASTMyOtherID,[],['squid:S1220'],[nan],[nan]
31,['WRITE_CODE_ONCE'],ASTNENode,[],['squid:S1220'],"[51.0, nan]","[38.0, nan]"
32,"['SEPARATE_CONCERNS_IN_MODULES', 'AUTOMATE_TESTS']",ASTNodeDescriptor,[],"['squid:S1132', 'squid:S1132', 'squid:S00100', 'squid:S1132', 'squid:S1149', 'squid:S1192', 'code_smells:antisingleton', 'squid:S1213', 'squid:UselessImportCheck', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213']","[136.0, 89.0, 134.0, 175.0, 137.0, 54.0, 157.0, 1.0, 40.0, 33.0, 175.0, 82.0, 83.0, 84.0, 54.0, 52.0, 53.0]","[136.0, 89.0, 134.0, 1.0, 137.0, 54.0, 157.0, 1.0, 40.0, 33.0, 1.0, 82.0, 83.0, 84.0, 54.0, 52.0, 53.0]"
33,[],ASTNotNode,[],['squid:S1220'],[nan],[nan]
34,[],ASTOptionBinding,[],"['squid:S1213', 'squid:S1213']","[37.0, 36.0]","[37.0, 36.0]"
35,[],ASTOptions,[],['code_smells:lazy_class'],[1.0],[1.0]
36,[],ASTOrNode,[],['squid:S1220'],[nan],[nan]
37,[],ASTProduction,[],"['squid:S1149', 'squid:S1213', 'squid:S00116', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1149']","[43.0, 40.0, 41.0, 43.0, 44.0, 41.0, 41.0]","[43.0, 40.0, 41.0, 43.0, 44.0, 41.0, 41.0]"
38,[],ASTReadStatement,[],"['squid:S1220', 'squid:S1147', 'squid:S1148', 'code_smells:long_method', 'squid:S1166', 'squid:S106']","[nan, 65.0, 64.0, 1.0, 63.0, 49.0]","[nan, 65.0, 64.0, 1.0, 63.0, 49.0]"
39,[],ASTSpecialBlock,[],['squid:S1220'],[nan],[nan]
40,[],ASTStatementExpression,[],['squid:S1220'],[nan],[nan]
41,[],ASTSubtractNode,[],['squid:S1220'],[nan],[nan]
42,[],ASTTrueNode,[],['squid:S1220'],[nan],[nan]
43,[],ASTVarDeclaration,[],['squid:S1220'],[nan],[nan]
44,[],ASTWhileStatement,[],['squid:S1220'],[nan],[nan]
45,[],ASTWriteStatement,[],"['squid:S1148', 'squid:S1166', 'squid:S1220', 'squid:S106', 'squid:S1147']","[54.0, 53.0, nan, 48.0, 55.0]","[54.0, 53.0, nan, 48.0, 55.0]"
46,['SEPARATE_CONCERNS_IN_MODULES'],Action,[],"['squid:S1155', 'squid:S00116', 'squid:S1149', 'squid:S1149']","[63.0, 50.0, 45.0, 47.0, 48.0]","[1.0, 50.0, 45.0, 47.0, 48.0]"
47,[],AddAcceptVisitor,[],"['squid:S00105', 'squid:S1220', 'squid:CommentedOutCodeLine', 'squid:S1149']","[nan, nan, 30.0, 50.0]","[nan, nan, 30.0, 50.0]"
48,"['AUTOMATE_TESTS', 'WRITE_CODE_ONCE']",BNFGenerator,[],"['squid:S1186', 'squid:S1186', 'squid:S1166', 'squid:S1186', 'squid:S1186', 'squid:S1186', 'squid:S1149', 'squid:S00105', 'code_smells:complex_class', 'squid:S1132', 'squid:S1132', 'code_smells:long_method', 'squid:S1186', 'squid:S1186', 'squid:S1186', 'common-java:DuplicatedBlocks', 'squid:S106', 'squid:S134', 'squid:S1186', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S00116']","[116.0, 118.0, 78.0, 117.0, 121.0, 115.0, 35.0, nan, 1.0, 52.0, 51.0, 1.0, 106.0, 114.0, 120.0, nan, 144.0, 148.0, 84.0, 63.0, 119.0, 145.0, 81.0, 143.0, 146.0, 55.0, 35.0]","[116.0, 118.0, 78.0, 117.0, 121.0, 115.0, 35.0, nan, 1.0, 52.0, 51.0, 1.0, 106.0, 114.0, 120.0, nan, 144.0, 1.0, 58.0, 63.0, 119.0, 145.0, 81.0, 143.0, 146.0, 55.0, 35.0]"
49,[],BNFProduction,[],['squid:S00116'],[42.0],[42.0]
