,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,[],ASTAnnotation,[],"['code_smells:long_method', 'squid:MethodCyclomaticComplexity', 'squid:S1132', 'squid:S134', 'squid:S1067']","[1.0, 24.0, 33.0, 35.0, 41.0]","[1.0, 24.0, 33.0, 35.0, 36.0]"
1,['WRITE_CLEAN_CODE'],ASTAnnotationMethodDeclaration,[],[],[20.0],[20.0]
2,[],ASTAnnotationTest,[],['squid:S1213'],[30.0],[30.0]
3,[],ASTAssignmentOperator,[],"['squid:S106', 'squid:S1213']","[33.0, 14.0]","[33.0, 14.0]"
4,[],ASTAssignmentOperatorTest,[],"['squid:S1192', 'squid:S1192', 'squid:S1192', 'squid:S1213', 'squid:S1213', 'squid:S1213']","[34.0, 36.0, 35.0, 33.0, 41.0, 49.0]","[34.0, 36.0, 35.0, 33.0, 41.0, 49.0]"
5,[],ASTAttribute,[],"['squid:S1213', 'squid:S1213']","[62.0, 66.0]","[62.0, 66.0]"
6,[],ASTBlock,[],['squid:S1213'],[22.0],[22.0]
7,[],ASTBooleanLiteral,[],"['squid:S106', 'squid:S1213']","[34.0, 14.0]","[34.0, 14.0]"
8,[],ASTBooleanLiteralTest,[],"['squid:S1213', 'squid:S1213']","[29.0, 34.0]","[29.0, 34.0]"
9,[],ASTClassOrInterfaceBodyDeclaration,[],"['common-java:DuplicatedBlocks', 'squid:S106']","[nan, 47.0]","[nan, 47.0]"
10,[],ASTClassOrInterfaceDeclaration,[],"['squid:S1213', 'squid:S106']","[25.0, 38.0]","[25.0, 38.0]"
11,[],ASTCompilationUnit,[],"['squid:S00105', 'squid:S1213']","[nan, 21.0]","[nan, 21.0]"
12,[],ASTConditionalExpression,[],['squid:S1213'],[14.0],[14.0]
13,[],ASTConstructorDeclaration,[],"['squid:S106', 'squid:S1213']","[41.0, 30.0]","[41.0, 30.0]"
14,[],ASTDeclaration,[],"['squid:S1213', 'squid:S1213']","[33.0, 37.0]","[33.0, 37.0]"
15,[],ASTDoctypeDeclaration,[],"['squid:S1213', 'squid:S1213']","[40.0, 36.0]","[40.0, 36.0]"
16,[],ASTDoctypeExternalId,[],"['squid:S1213', 'squid:S00105', 'squid:S1213']","[65.0, nan, 69.0]","[65.0, nan, 69.0]"
17,[],ASTElement,[],"['squid:S1213', 'squid:S1213']","[86.0, 90.0]","[86.0, 90.0]"
18,[],ASTEnumConstant,[],['squid:S106'],[23.0],[23.0]
19,[],ASTExplicitConstructorInvocation,[],"['squid:S1132', 'squid:S1132', 'squid:S1213']","[41.0, 37.0, 26.0]","[41.0, 37.0, 26.0]"
20,[],ASTFieldDeclaration,[],"['code_smells:complex_class', 'squid:S106']","[1.0, 118.0]","[1.0, 118.0]"
21,[],ASTFieldDeclarationTest,[],"['squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213']","[64.0, 79.0, 69.0, 74.0]","[64.0, 79.0, 69.0, 74.0]"
22,[],ASTFormalParameter,[],"['squid:S1213', 'squid:S106', 'common-java:DuplicatedBlocks', 'squid:S1213']","[24.0, 77.0, nan, 20.0]","[24.0, 77.0, nan, 20.0]"
23,[],ASTFormalParameterTest,[],"['code_smells:long_method', 'squid:S1213']","[1.0, 43.0]","[1.0, 43.0]"
24,[],ASTIfStatement,[],"['squid:S1213', 'squid:S106']","[14.0, 32.0]","[14.0, 32.0]"
25,['WRITE_CLEAN_CODE'],ASTImportDeclaration,[],"['squid:S1213', 'squid:S1135', 'squid:S106']","[34.0, 72.0, 34.0, 61.0]","[34.0, 72.0, 34.0, 61.0]"
26,[],ASTImportDeclarationTest,[],"['squid:S1213', 'squid:S1213', 'squid:S1192', 'squid:S1213']","[50.0, 46.0, 48.0, 54.0]","[50.0, 46.0, 48.0, 54.0]"
27,[],ASTInitializer,[],"['squid:S106', 'squid:S1213']","[33.0, 22.0]","[33.0, 22.0]"
28,[],ASTInitializerTest,[],['squid:S1213'],[17.0],[17.0]
29,[],ASTJspDirective,[],"['squid:S1213', 'squid:S1213']","[36.0, 40.0]","[36.0, 40.0]"
30,[],ASTJspDirectiveAttribute,[],"['squid:S1213', 'squid:S1213']","[51.0, 47.0]","[51.0, 47.0]"
31,['SMALL_UNIT_INTERFACES'],ASTListCellRenderer,[],[],[570.0],[540.0]
32,[],ASTLiteral,[],"['squid:S00105', 'squid:S1213']","[nan, 79.0]","[nan, 79.0]"
33,[],ASTLiteralTest,[],"['squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1192', 'squid:S1213', 'squid:S1213', 'squid:S1213']","[57.0, 87.0, 82.0, 77.0, 58.0, 67.0, 72.0, 62.0]","[57.0, 87.0, 82.0, 77.0, 58.0, 67.0, 72.0, 62.0]"
34,[],ASTLocalVariableDeclaration,[],"['common-java:DuplicatedBlocks', 'squid:S106']","[nan, 77.0]","[nan, 77.0]"
35,[],ASTLocalVariableDeclarationTest,[],"['squid:S1213', 'squid:S1192', 'squid:S1213', 'squid:S1213']","[47.0, 43.0, 42.0, 52.0]","[47.0, 43.0, 42.0, 52.0]"
36,[],ASTMemberValuePair,[],['squid:S106'],[23.0],[23.0]
37,[],ASTMethodDeclaration,[],"['squid:S106', 'squid:S1134', 'squid:S1066']","[22.0, 74.0, 79.0]","[22.0, 74.0, 79.0]"
38,[],ASTModel,[],"['squid:S00105', 'squid:S2250']","[nan, 95.0]","[nan, 95.0]"
39,[],ASTName,[],['squid:S1213'],[16.0],[16.0]
40,[],ASTPanel$1,['Dereference null return value'],[],[0.0],[0.0]
41,[],ASTPanel,[],"['code_smells:long_method', 'squid:S1161', 'squid:SwitchLastCaseIsDefaultCheck', 'squid:S1301', 'code_smells:complex_class', 'squid:S1151']","[1.0, 50.0, 67.0, 67.0, 1.0, 71.0]","[1.0, 50.0, 67.0, 67.0, 1.0, 71.0]"
42,[],ASTPrimaryPrefix,[],"['squid:S106', 'code_smells:long_method', 'squid:S106', 'squid:S1213', 'squid:S1213']","[60.0, 1.0, 62.0, 15.0, 14.0]","[60.0, 1.0, 62.0, 15.0, 14.0]"
43,[],ASTPrimarySuffix,[],"['squid:S00112', 'squid:S1213', 'squid:S1213', 'squid:S106']","[35.0, 14.0, 15.0, 48.0]","[35.0, 14.0, 15.0, 48.0]"
44,[],ASTPrimarySuffixTest,[],"['squid:S1213', 'squid:S1213']","[32.0, 27.0]","[32.0, 27.0]"
45,[],ASTPrimitiveType,[],"['squid:S1132', 'squid:S1213']","[16.0, 26.0]","[16.0, 26.0]"
46,[],ASTReferenceType,[],['squid:S1213'],[22.0],[22.0]
47,[],ASTSwitchLabel,[],['squid:S1213'],[14.0],[14.0]
48,[],ASTSwitchLabelTest,[],"['squid:S1213', 'squid:S1213']","[29.0, 38.0]","[29.0, 38.0]"
49,[],ASTTests,[],['code_smells:lazy_class'],[1.0],[1.0]
50,[],ASTThrowStatement,[],['squid:S1135'],[29.0],[29.0]
51,[],ASTThrowStatementTest,[],"['squid:S1213', 'squid:S1213']","[34.0, 41.0]","[34.0, 41.0]"
52,[],ASTTryStatement,[],['squid:S00112'],[38.0],[38.0]
53,[],ASTType,[],['squid:S00112'],[33.0],[33.0]
54,[],ASTTypeDeclaration,[],['common-java:DuplicatedBlocks'],[nan],[nan]
55,[],ASTVariableDeclaratorId,[],"['squid:S00112', 'squid:S1213', 'squid:S00112', 'squid:S1213']","[64.0, 28.0, 74.0, 27.0]","[64.0, 28.0, 74.0, 27.0]"
56,[],ASTVariableDeclaratorIdTest,[],"['squid:S1213', 'squid:S1213']","[49.0, 54.0]","[49.0, 54.0]"
57,[],AbstractCompoundFilter,[],['squid:S00105'],[nan],[nan]
58,[],AbstractDelegateFilter,[],['squid:S00105'],[nan],[nan]
