,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,[],AbstractBarcodeEvaluator,[],"['squid:S00105', 'squid:S1134', 'squid:HiddenFieldCheck', 'code_smells:long_method', 'code_smells:complex_class']","[nan, 137.0, 77.0, 1.0, 1.0]","[nan, 137.0, 77.0, 1.0, 1.0]"
1,[],AbstractSampleApp,[],"['squid:S1148', 'squid:S1149', 'squid:S00105', 'squid:S1166', 'squid:S1148', 'squid:S2068', 'squid:S106', 'squid:S1166', 'squid:S1166', 'squid:S106', 'squid:S1148', 'squid:S1166', 'squid:S1872']","[102.0, 59.0, nan, 96.0, 183.0, 146.0, 98.0, 100.0, 181.0, 175.0, 106.0, 104.0, 70.0]","[102.0, 59.0, nan, 96.0, 183.0, 146.0, 98.0, 100.0, 181.0, 175.0, 106.0, 104.0, 70.0]"
2,[],AbstractValueProvider,[],['squid:S00105'],[nan],[nan]
3,[],AbstractXlsServlet,[],"['common-java:DuplicatedBlocks', 'squid:S00105', 'squid:CommentedOutCodeLine', 'squid:S1141', 'squid:S00108', 'squid:S134', 'squid:S1166', 'squid:S00108', 'squid:S1166', 'squid:S134']","[nan, nan, 118.0, 97.0, 102.0, 95.0, 101.0, 159.0, 158.0, 87.0]","[nan, nan, 118.0, 97.0, 102.0, 95.0, 101.0, 159.0, 158.0, 87.0]"
4,[],AbstractZip,[],['squid:S00105'],[nan],[nan]
5,[],Address,[],"['squid:S00105', 'squid:S1220']","[nan, nan]","[nan, nan]"
6,"['WRITE_SIMPLE_UNITS', 'WRITE_CODE_ONCE']",AegeanChartTheme,[],"['squid:S2184', 'squid:CommentedOutCodeLine', 'squid:MethodCyclomaticComplexity', 'squid:S2184', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S2130', 'squid:MethodCyclomaticComplexity', 'squid:S1186', 'squid:MethodCyclomaticComplexity', 'squid:CommentedOutCodeLine', 'squid:S00105', 'common-java:DuplicatedBlocks', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1244', 'squid:CommentedOutCodeLine', 'squid:S1155', 'code_smells:complex_class', 'squid:S1244', 'squid:S1244', 'squid:S1155', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine']","[827.0, 483.0, 215.0, 537.0, 782.0, 224.0, 245.0, 754.0, 365.0, 95.0, 639.0, 193.0, nan, nan, 336.0, 90.0, 417.0, 562.0, 350.0, 497.0, 1.0, 678.0, 679.0, 716.0, 332.0, 590.0, 758.0, 768.0, 453.0]","[639.0, 483.0, 215.0, 537.0, 782.0, 224.0, 245.0, 754.0, 365.0, 95.0, 639.0, 193.0, nan, nan, 336.0, 90.0, 417.0, 343.0, 350.0, 497.0, 1.0, 678.0, 679.0, 716.0, 332.0, 590.0, 758.0, 768.0, 453.0]"
7,"['WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE', 'WRITE_CLEAN_CODE']",AegeanSettingsFactory,[],"['squid:S00105', 'code_smells:lazy_class']","[49.0, 70.0, 56.0, 79.0, 76.0, 73.0, nan, 63.0, 1.0]","[42.0, 65.0, 51.0, 78.0, 75.0, 72.0, nan, 58.0, 1.0]"
8,[],AlterDesignApp,[],"['squid:S106', 'squid:S106', 'squid:S106', 'squid:S106', 'squid:S00105', 'code_smells:long_method', 'squid:S1220']","[99.0, 110.0, 121.0, 75.0, nan, 1.0, nan]","[99.0, 110.0, 121.0, 75.0, nan, 1.0, nan]"
9,[],ArbitraryRankComparator,[],['squid:S00105'],[nan],[nan]
10,[],AsynchronousFillHandle,[],"['squid:S00105', 'squid:S1488', 'squid:S1488', 'squid:S1488', 'code_smells:long_parameter_list']","[nan, 292.0, 313.0, 332.0, 1.0]","[nan, 292.0, 313.0, 332.0, 1.0]"
11,[],AsynchronousFilllListener,[],['squid:S00105'],[nan],[nan]
12,[],Axis,[],"['squid:S00105', 'squid:S1213', 'squid:S1213', 'squid:S2386', 'squid:S1213']","[nan, 61.0, 56.0, 39.0, 54.0]","[nan, 61.0, 56.0, 39.0, 54.0]"
13,[],AxisChartCompiler,[],"['code_smells:long_method', 'squid:S1488', 'squid:S1192', 'common-java:DuplicatedBlocks', 'code_smells:complex_class', 'squid:S00105']","[1.0, 186.0, 128.0, nan, 1.0, nan]","[1.0, 186.0, 128.0, nan, 1.0, nan]"
14,[],AxisChartComponent,[],['squid:S00105'],[nan],[nan]
15,[],AxisChartFillFactory,[],['squid:S00105'],[nan],[nan]
16,[],AxisChartXmlFactory,[],['squid:S00105'],[nan],[nan]
17,[],AxisChartXmlWriter,[],"['squid:S00105', 'code_smells:long_parameter_list', 'code_smells:long_method']","[nan, 1.0, 1.0]","[nan, 1.0, 1.0]"
18,[],AxisDataset,[],['squid:S00105'],[nan],[nan]
19,[],AxisDatasetXmlFactory,[],"['squid:S00105', 'squid:S1488']","[nan, 40.0]","[nan, 40.0]"
20,[],AxisLocationHandler,[],"['squid:S00105', 'squid:S1067', 'squid:RedundantThrowsDeclarationCheck']","[nan, 73.0, 87.0]","[nan, 66.0, 87.0]"
21,[],AxisPosition,[],['squid:S00105'],[nan],[nan]
22,[],AxisPositionEnum,[],['squid:S00105'],[nan],[nan]
23,['WRITE_CLEAN_CODE'],AxisSettings,[],"['squid:S00115', 'squid:S00115', 'squid:S00115', 'squid:S00115', 'squid:S00115', 'squid:S00115', 'squid:S00115', 'squid:S00115', 'code_smells:complex_class', 'squid:S00115', 'squid:S00115', 'squid:S00115', 'squid:S00115', 'squid:S00115', 'squid:S00115', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:CommentedOutCodeLine', 'squid:S1186', 'squid:S00115', 'squid:S1948', 'squid:S00115', 'squid:S00115', 'squid:S00115', 'squid:S00105', 'squid:S00115', 'squid:S00115', 'squid:S00115', 'squid:S1948']","[50.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 54.0, 1.0, 58.0, 51.0, 53.0, 56.0, 52.0, 66.0, 57.0, 108.0, 55.0, 82.0, 197.0, 205.0, 103.0, 65.0, 80.0, 61.0, 59.0, 62.0, nan, 60.0, 64.0, 63.0, 95.0]","[50.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 54.0, 1.0, 58.0, 51.0, 53.0, 55.0, 52.0, 66.0, 57.0, 108.0, 55.0, 82.0, 197.0, 205.0, 103.0, 65.0, 80.0, 61.0, 59.0, 62.0, nan, 60.0, 64.0, 63.0, 95.0]"
24,[],BandTypeEnum,[],['squid:S00105'],[nan],[nan]
25,['WRITE_CLEAN_CODE'],BarChartCompiler,[],"['squid:S1488', 'squid:S1135', 'squid:S00105']","[67.0, 74.0, 67.0, nan]","[67.0, 74.0, 67.0, nan]"
26,[],BarChartComponent,[],"['common-java:DuplicatedBlocks', 'squid:S00105']","[nan, nan]","[nan, nan]"
27,[],BarChartCustomizer,[],"['squid:S1220', 'squid:S1220', 'squid:S00105', 'squid:S00105']","[nan, nan, nan, nan]","[nan, nan, nan, nan]"
28,[],BarChartFillFactory,[],['squid:S00105'],[nan],[nan]
29,[],BarChartXmlFactory,[],['squid:S00105'],[nan],[nan]
30,['WRITE_CLEAN_CODE'],BarChartXmlWriter,[],"['squid:S1135', 'squid:S00105', 'code_smells:long_parameter_list']","[43.0, 43.0, nan, 1.0]","[43.0, 43.0, nan, 1.0]"
31,[],BarDataset,[],['squid:S00105'],[nan],[nan]
32,[],BarSeries,[],['squid:S00105'],[nan],[nan]
