,BetterCodeHub,Class,CoverityScan,SonarQube,endLines,startLines
0,['SEPARATE_CONCERNS_IN_MODULES'],AbstractBlock,[],"['squid:S1133', 'squid:MissingDeprecatedCheck', 'squid:S1133', 'squid:S1126', 'squid:S1206', 'code_smells:complex_class', 'squid:MissingDeprecatedCheck', 'squid:S1172', 'squid:S1244', 'squid:S1244']","[254.0, 235.0, 235.0, 622.0, 596.0, 1.0, 254.0, 382.0, 619.0, 622.0, 672.0]","[254.0, 235.0, 235.0, 622.0, 596.0, 1.0, 254.0, 382.0, 619.0, 622.0, 1.0]"
1,[],AbstractBlockTests,[],"['squid:S1166', 'squid:S1213', 'code_smells:long_method', 'squid:S1166', 'common-java:DuplicatedBlocks']","[181.0, 80.0, 1.0, 151.0, nan]","[181.0, 80.0, 1.0, 151.0, nan]"
2,[],AbstractCategoryItemLabelGenerator,[],['squid:S1126'],[293.0],[293.0]
3,"['WRITE_SHORT_UNITS', 'WRITE_CODE_ONCE', 'SEPARATE_CONCERNS_IN_MODULES', 'COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY']",AbstractCategoryItemRenderer,"['Explicit null dereferenced', 'Explicit null dereferenced', 'Explicit null dereferenced', 'Dereference null return value', 'Explicit null dereferenced', 'Explicit null dereferenced']","['squid:S134', 'squid:S134', 'code_smells:complex_class', 'squid:S134', 'squid:S134', 'squid:MissingDeprecatedCheck', 'common-java:DuplicatedBlocks', 'squid:S00107', 'squid:S1213', 'squid:S1213', 'squid:S00107', 'squid:S1133', 'squid:S1133', 'squid:S134', 'squid:S1133', 'squid:S1135', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1213', 'code_smells:long_parameter_list', 'squid:S1133', 'squid:MissingDeprecatedCheck', 'squid:MethodCyclomaticComplexity', 'squid:MethodCyclomaticComplexity', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:S1488', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:S00105']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1096.0, 1567.0, 1058.0, 1.0, 1069.0, 1054.0, 1821.0, nan, 1369.0, 1750.0, 1757.0, 1334.0, 1092.0, 1743.0, 1750.0, 1073.0, 1757.0, 819.0, 1770.0, 1787.0, 1805.0, 1743.0, 1.0, 1821.0, 1770.0, 1408.0, 942.0, 1827.0, 1827.0, 1805.0, 1750.0, 1298.0, 1743.0, 1757.0, 1787.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 942.0, 1567.0, 1058.0, 1.0, 1069.0, 1054.0, 1821.0, nan, 1369.0, 1750.0, 1757.0, 1334.0, 1032.0, 1743.0, 1750.0, 1073.0, 1757.0, 819.0, 1770.0, 1787.0, 1805.0, 1743.0, 1.0, 1821.0, 1770.0, 1408.0, 942.0, 1.0, 1.0, 1805.0, 1750.0, 1298.0, 1743.0, 1757.0, 1787.0, nan]"
4,[],AbstractCategoryItemRendererTests,[],"['squid:S1148', 'code_smells:long_method', 'squid:S1166', 'squid:S1148', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1148', 'squid:S1148', 'squid:S1148', 'squid:S1166', 'squid:S1148', 'squid:S1148', 'squid:S1166', 'squid:S1166', 'squid:S1166', 'squid:S1148', 'squid:S1148', 'squid:S1166', 'squid:S1192']","[301.0, 1.0, 276.0, 277.0, 184.0, 211.0, 243.0, 325.0, 257.0, 244.0, 198.0, 212.0, 230.0, 324.0, 300.0, 256.0, 199.0, 185.0, 229.0, 269.0]","[301.0, 1.0, 276.0, 277.0, 184.0, 211.0, 243.0, 325.0, 257.0, 244.0, 198.0, 212.0, 230.0, 324.0, 300.0, 256.0, 199.0, 185.0, 229.0, 269.0]"
5,[],AbstractDialLayerTests,[],"['squid:S1148', 'squid:S1148', 'squid:S1213', 'common-java:DuplicatedBlocks', 'squid:S1166', 'squid:S1166']","[106.0, 139.0, 76.0, nan, 138.0, 105.0]","[106.0, 139.0, 76.0, nan, 138.0, 105.0]"
6,[],AbstractOverlay,[],['squid:S2065'],[57.0],[57.0]
7,[],AbstractPieItemLabelGenerator,[],['squid:S1126'],[208.0],[208.0]
8,[],AbstractPieLabelDistributor,[],['squid:S1948'],[55.0],[55.0]
9,"['WRITE_SIMPLE_UNITS', 'WRITE_SHORT_UNITS', 'WRITE_SIMPLE_UNITS', 'SEPARATE_CONCERNS_IN_MODULES', 'COUPLE_ARCHITECTURE_COMPONENTS_LOOSELY']",AbstractRenderer,[],"['squid:S1192', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:MethodCyclomaticComplexity', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'code_smells:complex_class', 'squid:S1133', 'squid:S1133', 'squid:MethodCyclomaticComplexity', 'squid:S1133', 'squid:S1133', 'squid:MissingDeprecatedCheck', 'squid:S1172', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1133', 'squid:S1213', 'squid:S1172', 'squid:CommentedOutCodeLine', 'squid:S1172', 'squid:S1172', 'squid:S1172', 'squid:S1172', 'squid:S1172', 'squid:S1172', 'squid:S1172', 'squid:S1172', 'squid:S1172', 'squid:S1172', 'squid:S1213', 'squid:S1172', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:S1213', 'squid:CommentedOutCodeLine', 'squid:S1172', 'squid:S1133', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:S1244', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:S1126', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:ClassCyclomaticComplexity', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck', 'squid:MissingDeprecatedCheck']","[2843.0, 3119.0, 3119.0, 4088.0, 1012.0, 3362.0, 3345.0, 3470.0, 3445.0, 3394.0, 3378.0, 3684.0, 3731.0, 3763.0, 3795.0, 3168.0, 3830.0, 3948.0, 3987.0, 4026.0, 3370.0, 1.0, 4063.0, 3354.0, 2736.0, 3846.0, 3604.0, 3910.0, 2351.0, 3967.0, 3929.0, 3910.0, 3894.0, 3880.0, 3862.0, 3813.0, 3779.0, 3748.0, 3716.0, 3699.0, 3667.0, 3652.0, 3635.0, 3620.0, 3589.0, 3551.0, 3533.0, 3507.0, 3488.0, 3455.0, 3436.0, 3427.0, 3419.0, 3411.0, 3402.0, 3386.0, 4006.0, 4046.0, 4081.0, 2721.0, 2212.0, 2899.0, 2091.0, 1979.0, 1870.0, 1734.0, 1573.0, 1407.0, 1064.0, 898.0, 723.0, 477.0, 3455.0, 2737.0, 3445.0, 3436.0, 3427.0, 3419.0, 3411.0, 3402.0, 3394.0, 3386.0, 3378.0, 3370.0, 3362.0, 3354.0, 3345.0, 2724.0, 3783.0, 1229.0, 3571.0, 3620.0, 3455.0, 3436.0, 3635.0, 3652.0, 3419.0, 3402.0, 3667.0, 3684.0, 3394.0, 3370.0, 3354.0, 3699.0, 3083.0, 3967.0, 3716.0, 3731.0, 3748.0, 3987.0, 4088.0, 3488.0, 3551.0, 3345.0, 3362.0, 4046.0, 4063.0, 4081.0, 3378.0, 4026.0, 4006.0, 3386.0, 3411.0, 3427.0, 3445.0, 3470.0, 3507.0, 3604.0, 3571.0, 3533.0, 3589.0, 3948.0, 3114.0, 3880.0, 3830.0, 3813.0, 3846.0, 3929.0, 3862.0, 138.0, 3795.0, 3779.0, 3894.0, 3763.0]","[2736.0, 2928.0, 2928.0, 1.0, 1012.0, 3362.0, 3345.0, 3470.0, 3445.0, 3394.0, 3378.0, 3684.0, 3731.0, 3763.0, 3795.0, 3168.0, 3830.0, 3948.0, 3987.0, 4026.0, 3370.0, 1.0, 4063.0, 3354.0, 2736.0, 3846.0, 3604.0, 3910.0, 2351.0, 3967.0, 3929.0, 3910.0, 3894.0, 3880.0, 3862.0, 3813.0, 3779.0, 3748.0, 3716.0, 3699.0, 3667.0, 3652.0, 3635.0, 3620.0, 3589.0, 3551.0, 3533.0, 3507.0, 3488.0, 3455.0, 3436.0, 3427.0, 3419.0, 3411.0, 3402.0, 3386.0, 4006.0, 4046.0, 4081.0, 2721.0, 2212.0, 2899.0, 2091.0, 1979.0, 1870.0, 1734.0, 1573.0, 1407.0, 1064.0, 898.0, 723.0, 477.0, 3455.0, 2737.0, 3445.0, 3436.0, 3427.0, 3419.0, 3411.0, 3402.0, 3394.0, 3386.0, 3378.0, 3370.0, 3362.0, 3354.0, 3345.0, 2724.0, 3783.0, 1229.0, 3571.0, 3620.0, 3455.0, 3436.0, 3635.0, 3652.0, 3419.0, 3402.0, 3667.0, 3684.0, 3394.0, 3370.0, 3354.0, 3699.0, 3083.0, 3967.0, 3716.0, 3731.0, 3748.0, 3987.0, 1.0, 3488.0, 3551.0, 3345.0, 3362.0, 4046.0, 4063.0, 4081.0, 3378.0, 4026.0, 4006.0, 3386.0, 3411.0, 3427.0, 3445.0, 3470.0, 3507.0, 3604.0, 3571.0, 3533.0, 3589.0, 3948.0, 3114.0, 3880.0, 3830.0, 3813.0, 3846.0, 3929.0, 3862.0, 138.0, 3795.0, 3779.0, 3894.0, 3763.0]"
