className,category,severity,filename,startLine,endLine,lineRanges,weight,guidelineWeight,name,isSnoozed
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/net/sf/freecol/client/gui/ImageLibrary.java,1,0,"[{'startLine': 227, 'endLine': 232}]",1,1,ImageLibrary.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/net/sf/freecol/client/control/PreGameController.java,1,0,"[{'startLine': 181, 'endLine': 181}]",1,1,PreGameController.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/net/sf/freecol/client/gui/Canvas.java,1,0,"[{'startLine': 360, 'endLine': 360}, {'startLine': 362, 'endLine': 363}, {'startLine': 933, 'endLine': 933}]",3,3,Canvas.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/net/sf/freecol/client/control/InGameController.java,1,0,"[{'startLine': 262, 'endLine': 262}, {'startLine': 3802, 'endLine': 3805}]",2,2,InGameController.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/net/sf/freecol/client/gui/panel/ColonyPanel.java,1,0,"[{'startLine': 783, 'endLine': 783}]",1,1,ColonyPanel.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/net/sf/freecol/client/gui/panel/CompactLabourReport.java,1,0,"[{'startLine': 224, 'endLine': 226}]",1,1,CompactLabourReport.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/net/sf/freecol/client/gui/GUI.java,1,0,"[{'startLine': 310, 'endLine': 310}, {'startLine': 919, 'endLine': 919}, {'startLine': 959, 'endLine': 959}, {'startLine': 2302, 'endLine': 2302}, {'startLine': 2549, 'endLine': 2549}]",5,5,GUI.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/net/sf/freecol/client/gui/TilePopup.java,1,0,"[{'startLine': 132, 'endLine': 133}]",1,1,TilePopup.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/net/sf/freecol/client/gui/menu/DebugMenu.java,1,0,"[{'startLine': 116, 'endLine': 120}, {'startLine': 126, 'endLine': 140}, {'startLine': 201, 'endLine': 201}, {'startLine': 224, 'endLine': 224}, {'startLine': 532, 'endLine': 532}, {'startLine': 547, 'endLine': 547}, {'startLine': 577, 'endLine': 577}, {'startLine': 590, 'endLine': 590}]",8,8,DebugMenu.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/net/sf/freecol/client/gui/FullScreenFrame.java,1,0,"[{'startLine': 60, 'endLine': 60}]",1,1,FullScreenFrame.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/net/sf/freecol/client/gui/panel/ChatPanel.java,1,0,"[{'startLine': 68, 'endLine': 68}]",1,1,ChatPanel.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,src/net/sf/freecol/client/gui/option/FreeColActionUI.java,1,0,"[{'startLine': 146, 'endLine': 146}, {'startLine': 302, 'endLine': 302}]",2,2,FreeColActionUI.java,False
