,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
0,GenParser.GenParser,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
1,GenParser.createParser,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
2,GenLexer.GenLexer,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
3,LR0Collection.add,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
4,GenAnalyses.createDepthFirstAdapter,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
5,GenAlts.GenAlts,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
6,Parser.Parser,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
7,GenAlts.outAAstAlt,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
8,GenTokens.GenTokens,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
9,SableCC.processGrammar,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
10,InternalTransformationsToGrammar.caseAElem,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
11,CharSet.findOverlap,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
12,GenAnalyses.createReversedDepthFirstAdapter,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
13,GenLexer.createLexer,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
14,GenUtils.GenUtils,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
15,GenProds.GenProds,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
16,SableCC.processGrammar,Resource leak,High,CoverityScan,NaN,0.0,0.0
17,GenLexer.createLexer,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
18,GenAnalyses.GenAnalyses,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
19,DisplayLicense.DisplayLicense,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
20,Lexer.Lexer,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
21,GenAnalyses.createAnalysisAdapter,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
22,ResolveTransformIds.inASimpleListTerm,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
23,MacroExpander.apply,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
24,GenAnalyses.createAnalysis,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
25,InternalTransformationsToGrammar.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
26,TArrow.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,33.0,33.0
27,IntSet.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,300.0,300.0
28,TStar.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,33.0,33.0
29,GenAnalyses.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,44.0,44.0
30,TComma.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,33.0,33.0
31,GenAnalyses.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,209.0,209.0
32,GenAnalyses.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,339.0,339.0
33,GenAnalyses.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,40.0,40.0
34,GenAnalyses.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,50.0,50.0
35,GenAnalyses.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,146.0,146.0
36,GenAnalyses.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,203.0,203.0
37,GenAnalyses.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,258.0,258.0
38,GenAnalyses.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,333.0,333.0
39,GenerateAlternativeCodeForParser.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,124.0,124.0
40,GenerateAlternativeCodeForParser.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,169.0,169.0
41,GenerateAlternativeCodeForParser.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,233.0,233.0
