,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
0,OutputFile.checkOptions,Resource leak,High,CoverityScan,NaN,0.0,0.0
1,JavaCCParserInternals.remove_escapes_and_quotes,Unused value,Low,CoverityScan,NaN,0.0,0.0
2,RStringLiteral.GenerateNfaStartStates,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
3,JavaCCParser.complex_regular_expression,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
4,ParseGen.start,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
5,Version.Version,Resource leak,High,CoverityScan,NaN,0.0,0.0
6,ASTLHS.print,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
7,ParseGen.start,Identical code for different branches,Medium,CoverityScan,NaN,0.0,0.0
8,NfaState.DumpAsciiMove,Identical code for different branches,Medium,CoverityScan,NaN,0.0,0.0
9,ParseEngine.phase1ExpansionGen,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
10,ParseEngine.buildPhase3Routine,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
11,NfaState.OptimizeEpsilonMoves,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
12,RSequence.GenerateNfa,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
13,NfaState.DumpCompositeStatesAsciiMoves,Identical code for different branches,Medium,CoverityScan,NaN,0.0,0.0
14,NfaState.MoveFrom,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
15,LexGen.DumpGetNextToken,Identical code for different branches,Medium,CoverityScan,NaN,0.0,0.0
16,OutputFile.checkVersion,Resource leak,High,CoverityScan,NaN,0.0,0.0
17,JavaFileGenerator.process,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
18,OutputFile.OutputFile,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
19,TokenUtils.remove_escapes_and_quotes,Unused value,Low,CoverityScan,NaN,0.0,0.0
20,JavaCCParser.ClassOrInterfaceDeclaration,Nesting level does not match indentation,Medium,CoverityScan,NaN,0.0,0.0
21,NfaState.DumpCompositeStatesNonAsciiMoves,Identical code for different branches,Medium,CoverityScan,NaN,0.0,0.0
22,ParseEngine.buildLookaheadChecker,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
23,OutputFile.getPrintWriter,Risky cryptographic hashing function,Medium,CoverityScan,NaN,0.0,0.0
24,LookaheadCalc.ebnfCalc,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
25,OutputFile.OutputFile,Risky cryptographic hashing function,Medium,CoverityScan,NaN,0.0,0.0
26,ParseEngine.buildLookaheadChecker,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
27,OutputFile.OutputFile,Resource leak,High,CoverityScan,NaN,0.0,0.0
28,NfaState.FindCommonBlocks,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
29,OptionsTest.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
30,JavaCCParserInternals.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,108.0,108.0
31,JavaCCParserInternals.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,162.0,162.0
32,JavaCCParserInternals.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,168.0,168.0
33,JavaCCParserInternals.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,169.0,169.0
34,JavaCCParserInternals.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,198.0,198.0
35,JavaCCParserInternals.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,206.0,206.0
36,JavaCCParserInternals.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,214.0,214.0
37,JavaCCParserInternals.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,221.0,221.0
38,JavaCCParserInternals.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,231.0,231.0
39,JavaCCParserInternals.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,237.0,237.0
40,JavaCCGlobals.java,squid:S1118,MAJOR,SonarQube,CODE_SMELL,41.0,41.0
41,JavaCCGlobals.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,229.0,229.0
42,JavaCCGlobals.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,255.0,255.0
43,JavaCCGlobals.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,404.0,404.0
44,JavaCCGlobals.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,411.0,411.0
45,JavaCCGlobals.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,432.0,432.0
46,JavaCCGlobals.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,467.0,467.0
47,JavaCCGlobals.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,474.0,474.0
48,JavaCCGlobals.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,518.0,518.0
49,JavaCCGlobals.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,511.0,511.0
50,JavaCCGlobals.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,124.0,124.0
51,JavaCCGlobals.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,187.0,187.0
52,Main.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,106.0,106.0
53,Sequence.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,65.0,65.0
54,ParseEngine.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,199.0,199.0
55,ParseEngine.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,560.0,560.0
56,ParseEngine.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,777.0,777.0
57,LexGen.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,170.0,170.0
58,LexGen.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,411.0,411.0
59,LexGen.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,632.0,632.0
60,ParseEngine.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,479.0,479.0
61,ParseEngine.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,716.0,716.0
62,ParseEngine.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,854.0,854.0
63,ParseEngine.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1073.0,1073.0
64,ParseEngine.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1124.0,1124.0
65,ParseEngine.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,879.0,879.0
66,LexGen.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
67,LexGen.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,334.0,334.0
68,LexGen.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,57.0,57.0
69,JavaFiles.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,251.0,251.0
70,JavaFiles.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,335.0,335.0
71,JavaFiles.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,419.0,419.0
72,JavaFiles.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,135.0,135.0
73,JavaFiles.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,80.0,80.0
74,Choice.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,76.0,76.0
75,NfaState.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,1328.0,1328.0
76,NfaState.java,squid:UnusedPrivateMethod,MAJOR,SonarQube,CODE_SMELL,2622.0,2622.0
77,NfaState.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,1801.0,1801.0
78,NfaState.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2120.0,2120.0
79,NfaState.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2185.0,2185.0
80,NfaState.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,2462.0,2462.0
81,ParseGen.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,63.0,63.0
82,ParseGen.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,48.0,48.0
83,ParseGen.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,73.0,73.0
84,OneOrMore.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,54.0,54.0
85,Options.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,188.0,188.0
86,Options.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,290.0,290.0
87,Options.java,squid:S1132,MAJOR,SonarQube,CODE_SMELL,636.0,636.0
88,Options.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,150.0,150.0
89,NfaState.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,371.0,371.0
90,NfaState.java,squid:S00112,MAJOR,SonarQube,CODE_SMELL,716.0,716.0
