,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
0,HtmlTools.isXMLValidCharacter,Operands don't affect result,Medium,CoverityScan,NaN,0.0,0.0
1,ImportExplorerFavoritesAction.importExplorerFavorites,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
2,ExportWithXSLT.copyMap,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
3,LinkRegistryAdapter.deregisterLink,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
4,XMLElement.XMLElement,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
5,Tools.getUpdateReader,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
6,MindMapController.updateMenusFromXml,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
7,JSpinField.setForeground,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
8,Tools.getUpdateReader,Information exposure to log file,Low,CoverityScan,NaN,0.0,0.0
9,ChangeArrowsInArrowLinkAction.act,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
10,FreeMindPopupMenu.firePopupMenuWillBecomeVisible,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
11,SharpBezierEdgeView.createStart,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
12,IconSelectionPlugin.invoke,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
13,FreeMindStarter.readUsersPreferences,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
14,FreeMindSplashModern$2.paint,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
15,NodeDragListener.dragGestureRecognized,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
16,LinkRegistryAdapter.cutNode,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
17,SchemeMapModel.save,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
18,NodeDragListener.dragGestureRecognized,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
19,ChangeNodeLevelAction.invoke,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
20,EncryptedBrowseNode.setFolded,Information exposure to log file,Low,CoverityScan,NaN,0.0,0.0
21,ImportMindmanagerFiles.importMindmanagerFile,Resource leak,High,CoverityScan,NaN,0.0,0.0
22,NodeView.treeNodesInserted,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
23,EditNodeTextField.show,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
24,AttributeViewScrollPane.isVisible,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
25,SortNodes.invoke,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
26,FreeMind.saveProperties,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
27,MapModuleManager.previousMapModule,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
28,ImportExplorerFavoritesAction.importExplorerFavorites,Resource leak,High,CoverityScan,NaN,0.0,0.0
29,MindMapHTMLWriter.fontStyle,Division or modulo by zero,Medium,CoverityScan,NaN,0.0,0.0
30,Tools.getUpdateReader,Information exposure to log file,Low,CoverityScan,NaN,0.0,0.0
31,LinkRegistryAdapter.deregisterLinkTarget,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
32,NodeNote.startupMapHook,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
33,MindMapController.loadPatternActions,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
34,Tools.getUpdateReader,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
35,EditNodeBase.closeEdit,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
36,MapModuleManager.nextMapModule,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
37,ActionFactory.registerFilter,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
38,JSpinField.actionPerformed,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
39,EditNodeDialog$LongNodeDialog.EditNodeDialog$LongNodeDialog,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
40,ApplyFormatPlugin.invoke,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
41,AutomaticLayout$StylePatternProperty.setValue,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
42,Preview.paint,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
43,EditNodeWYSIWYG.show,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
44,MindMapArrowLinkModel.changeInclination,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
