,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
0,TermQuery$TermWeight.getTermsEnum,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
1,ReqOptSumScorer.ReqOptSumScorer,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
2,MergePolicy$OneMerge.segString,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
3,CompressingTermVectorsWriter.CompressingTermVectorsWriter,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
4,IndexWriter.IndexWriter,Volatile not atomically updated,High,CoverityScan,NaN,0.0,0.0
5,TopTermsRewrite$1.collect,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
6,CompoundFileWriter.prunePendingEntries,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
7,Lucene3xFields.Lucene3xFields,Logically dead code,Medium,CoverityScan,NaN,0.0,0.0
8,DocumentsWriterPerThread.flush,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
9,RateLimiter$SimpleRateLimiter.pause,Volatile not atomically updated,High,CoverityScan,NaN,0.0,0.0
10,DocTermOrds$OrdWrappedTermsEnum.seekExact,Unintentional integer overflow,Medium,CoverityScan,NaN,0.0,0.0
11,ByteArrayDataInput.readShort,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
12,Lucene3xFields$PreTermsEnum.doPushes,Failure to restore non-local value,Medium,CoverityScan,NaN,0.0,0.0
13,ByteArrayDataInput.readInt,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
14,CheckIndex.checkDocValues,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
15,FilteredQuery$1.explain,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
16,MergePolicy$OneMerge.getMergeInfo,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
17,MergePolicy$OneMerge.segString,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
18,FixedBitSet.flip,Bad bit shift operation,Medium,CoverityScan,NaN,0.0,0.0
19,BulkOperationPacked.encode,Bad bit shift operation,Medium,CoverityScan,NaN,0.0,0.0
20,PackedDataInput.readLong,Bad bit shift operation,Medium,CoverityScan,NaN,0.0,0.0
21,Lucene42DocValuesProducer$6.lookupOrd,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
22,FST.save,Resource leak,High,CoverityScan,NaN,0.0,0.0
23,CompressingTermVectorsReader.CompressingTermVectorsReader,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
24,DocumentsWriterFlushControl.DocumentsWriterFlushControl,Unintentional integer overflow,Medium,CoverityScan,NaN,0.0,0.0
25,SnapshotDeletionPolicy.registerSnapshotInfo,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
26,BulkOperationPacked.encode,Bad bit shift operation,Medium,CoverityScan,NaN,0.0,0.0
27,FuzzyTermsEnum.initAutomata,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
28,SegmentInfos.write3xInfo,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
