,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
0,FileOpen.actionPerformed,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
1,BrowserDriver.execJavascript,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
2,BrowserDriver.execJavascript,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
3,Translator.pushPropertiesBundle,Resource leak,High,CoverityScan,NaN,0.0,0.0
4,MDIContainer.update,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
5,SessionParameters.initLoaders,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
6,FileOpen.actionPerformed,Dereference before null check,Medium,CoverityScan,NaN,0.0,0.0
7,SessionParameters.initLoaders,Resource leak,High,CoverityScan,NaN,0.0,0.0
8,ImageLoader.getImage,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
9,FileOpen.actionPerformed,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
10,LayoutDialog.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
11,GraphApplyLayoutAlgorithm.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
12,MoenLayoutSettings.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
13,SugiyamaLayoutAlgorithm.java,squid:S1244,CRITICAL,SonarQube,BUG,1214.0,1214.0
14,LayoutDialog.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,61.0,61.0
15,SugiyamaLayoutAlgorithm.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,512.0,512.0
16,SugiyamaLayoutAlgorithm.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1048.0,1048.0
17,SugiyamaLayoutSettings.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
18,JGraphLayoutSettings.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
19,RadialTreeLayoutAlgorithm.java,squid:S1244,CRITICAL,SonarQube,BUG,190.0,190.0
20,RadialTreeLayoutAlgorithm.java,squid:S1244,CRITICAL,SonarQube,BUG,190.0,190.0
21,RadialTreeLayoutAlgorithm.java,squid:S1244,CRITICAL,SonarQube,BUG,190.0,190.0
22,RadialTreeLayoutAlgorithm.java,squid:S1244,CRITICAL,SonarQube,BUG,194.0,194.0
23,RadialTreeLayoutAlgorithm.java,squid:S1244,CRITICAL,SonarQube,BUG,200.0,200.0
24,RadialTreeLayoutAlgorithm.java,squid:S1244,CRITICAL,SonarQube,BUG,200.0,200.0
25,RadialTreeLayoutAlgorithm.java,squid:S1244,CRITICAL,SonarQube,BUG,200.0,200.0
26,RadialTreeLayoutAlgorithm.java,squid:S1244,CRITICAL,SonarQube,BUG,204.0,204.0
27,RadialTreeLayoutAlgorithm.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
28,RadialTreeLayoutAlgorithm.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,339.0,339.0
29,TreeLayoutSettings.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
30,GEMLayoutAlgorithm.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
31,GEMLayoutAlgorithm.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1615.0,1615.0
32,GEMLayoutAlgorithm.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1616.0,1616.0
33,GEMLayoutAlgorithm.java,squid:S00122,MINOR,SonarQube,CODE_SMELL,1617.0,1617.0
34,GEMLayoutAlgorithm.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1215.0,1215.0
35,GEMLayoutAlgorithm.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,1228.0,1228.0
36,GEMLayoutAlgorithm.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,2040.0,2040.0
37,GEMLayoutAlgorithm.java,squid:S1149,MAJOR,SonarQube,CODE_SMELL,2054.0,2054.0
38,OrderedTreeLayoutAlgorithm.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
39,RadialTreeLayoutSettings.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
40,JGraphLayoutRegistry.java,squid:S00105,MINOR,SonarQube,CODE_SMELL,,
41,AnnealingLayoutAlgorithm.java,squid:S1244,CRITICAL,SonarQube,BUG,700.0,700.0
42,AnnealingLayoutAlgorithm.java,squid:S1244,CRITICAL,SonarQube,BUG,937.0,937.0
43,AnnealingLayoutAlgorithm.java,squid:S1244,CRITICAL,SonarQube,BUG,937.0,937.0
44,AnnealingLayoutAlgorithm.java,squid:S1244,CRITICAL,SonarQube,BUG,938.0,938.0
