,Function,Issue,Severity/Impact,Tool,Type,endLine,startLine
0,TreeList.buildState,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
1,ImageSaver.saveImage,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
2,ThreadManager.run,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
3,Procedure.getOutputValue,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
4,ExprModule.addModule,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
5,ProceduralTexture2D.getTextureSpec,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
6,HDRDecoder.createImage,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
7,HDRDecoder.createImage,Ignoring number of bytes read,Medium,CoverityScan,NaN,0.0,0.0
8,ProceduralRotationTrack.editProperties,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
9,TreeList.mouseDragged,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
10,CylindricalMapping.findTextureCoordinates,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
11,SoftwareCanvasDrawer.renderLine,Bad bit shift operation,Medium,CoverityScan,NaN,0.0,0.0
12,TexturedVertexShader.getTextureSpec,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
13,IconGenerator$Instruction.execute,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
14,Actor.setTexture,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
15,PluginRegistry$JarInfo.PluginRegistry$JarInfo,Resource leak,High,CoverityScan,NaN,0.0,0.0
16,ScriptedObjectEditorWindow.loadScript,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
17,MoveScaleRotateObjectTool.mouseDragged,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
18,RotateMeshTool.checkForSelectionChanged,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
19,MovieEncoder$ImageSourceStream.getImageFromCache,Indefinite wait,High,CoverityScan,NaN,0.0,0.0
20,MoveScaleRotateObjectTool.mousePressedOnObject,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
21,GLCanvasDrawer$CanvasListener.init,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
22,SceneCamera.renderScene,Indefinite wait,High,CoverityScan,NaN,0.0,0.0
23,VisibilityTrack.setKeyframeIfModified,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
24,ThemeManager$ThemeInfo.ThemeManager$ThemeInfo,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
25,ExprModule.function,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
26,ViewerCanvas.frameBox,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
27,ApplicationPreferences.savePreferences,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
28,ProceduralTexture2D.getDisplacement,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
29,SoftwareCanvasDrawer.drawLine,Bad bit shift operation,Medium,CoverityScan,NaN,0.0,0.0
30,UVMapping.findFaceTextureCoordinates,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
31,TriangleMesh.findBoundaryEdges,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
32,EditKeyframesDialog.doEdit,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
33,SceneViewer.getDefaultRotationCenter,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
34,Actor.writeToFile,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
35,FilterParameterTrack.setKeyframeIfModified,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
36,Procedure.getOutputColor,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
37,ObjectWrapper.setParameterValues,Missing call to superclass,Medium,CoverityScan,NaN,0.0,0.0
38,CustomDistortion.transform,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
39,ThemeManager$ThemeInfo.ThemeManager$ThemeInfo,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
40,UVMapping.findFaceTextureCoordinates,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
41,TreeList.removeObject,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
42,ProceduralPositionTrack.editProperties,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
43,GenericTreeElement.removeChild,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
44,HDRImage.buildMipMaps,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
45,ProceduralTexture2D.getTransparency,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
46,ArtOfIllusion.loadFile,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
47,ProceduralRotationTrack.apply,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
48,CameraFilterDialog$3.run,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
49,ProceduralPositionTrack.apply,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
50,WeightTrack.copy,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
51,CreateVertexTool.mousePressed,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
52,MIPMappedImage.buildMipMaps,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
53,TriMeshViewer.findClickTarget,Result is not floating-point,Medium,CoverityScan,NaN,0.0,0.0
54,Scene.updateSelectionInfo,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
55,TextureTrack.initFromStream,Unchecked return value,Medium,CoverityScan,NaN,0.0,0.0
56,ObjectTreeElement.removeChild,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
57,PositionTrack.setKeyframeIfModified,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
58,PluginRegistry.scanPlugins,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
59,MIPMappedImage.MIPMappedImage,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
60,SphericalMapping.findTextureCoordinates,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
61,Scene.getSelectionWithChildren,Value not atomically updated,Medium,CoverityScan,NaN,0.0,0.0
62,IconGenerator$Instruction.execute,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
63,PluginRegistry$JarInfo.PluginRegistry$JarInfo,Resource leak on an exceptional path,Low,CoverityScan,NaN,0.0,0.0
64,ProceduralDirectionalLight.getLight,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
65,TriMeshEditorWindow.setTool,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
66,ObjectEditorWindow.setGridCommand,Unguarded read,Medium,CoverityScan,NaN,0.0,0.0
67,ThreadManager.nextIndex,Indefinite wait,High,CoverityScan,NaN,0.0,0.0
68,MoveScaleRotateMeshTool.drawOverlay,Dereference null return value,Medium,CoverityScan,NaN,0.0,0.0
69,ObjectViewer.updateImage,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
70,ViewerCanvas.setGrid,Unguarded write,Medium,CoverityScan,NaN,0.0,0.0
71,SafeFileOutputStream.open,Resource leak,High,CoverityScan,NaN,0.0,0.0
72,SplineMeshEditorWindow.setTool,Dereference after null check,Medium,CoverityScan,NaN,0.0,0.0
73,ProceduralTexture3D.getTextureSpec,Division or modulo by float zero,Medium,CoverityScan,NaN,0.0,0.0
74,SoftwareCanvasDrawer.renderImage,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
75,ScaleObjectTool.mouseDraggedScaleOp,Explicit null dereferenced,Medium,CoverityScan,NaN,0.0,0.0
76,SearchlistClassLoader.loadClassData,Resource leak,High,CoverityScan,NaN,0.0,0.0
