className,category,severity,filename,startLine,endLine,lineRanges,weight,guidelineWeight,name,isSnoozed
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,tapestry-ioc/src/main/java/org/apache/tapestry5/ioc/internal/util/AbstractResource.java,1,0,"[{'startLine': 77, 'endLine': 77}]",1,1,AbstractResource.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,tapestry-core/src/main/java/org/apache/tapestry5/internal/services/EventImpl.java,1,0,"[{'startLine': 44, 'endLine': 44}]",1,1,EventImpl.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,tapestry-core/src/test/java/org/apache/tapestry5/integration/app1/pages/AutocompleteDemo.java,1,0,"[{'startLine': 45, 'endLine': 45}]",1,1,AutocompleteDemo.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,tapestry-core/src/test/java/org/apache/tapestry5/urlrewriter/IntegrationTests.java,1,0,"[{'startLine': 48, 'endLine': 49}]",1,1,IntegrationTests.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,quickstart/src/main/resources/archetype-resources/src/main/java/services/AppModule.java,1,0,"[{'startLine': 24, 'endLine': 24}]",1,1,AppModule.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,tapestry-core/src/test/java/org/apache/tapestry5/integration/app1/pages/ProgressiveDemo.java,1,0,"[{'startLine': 51, 'endLine': 51}, {'startLine': 70, 'endLine': 70}]",2,2,ProgressiveDemo.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,tapestry-core/src/test/java/org/apache/tapestry5/internal/services/ComponentInstantiatorSourceImplTest.java,1,0,"[{'startLine': 282, 'endLine': 282}]",1,1,ComponentInstantiatorSourceImplTest.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,tapestry-core/src/test/java/org/apache/tapestry5/integration/IntegrationTests.java,1,0,"[{'startLine': 51, 'endLine': 51}, {'startLine': 358, 'endLine': 361}, {'startLine': 1050, 'endLine': 1053}, {'startLine': 1351, 'endLine': 1351}, {'startLine': 1375, 'endLine': 1375}, {'startLine': 1478, 'endLine': 1478}, {'startLine': 1631, 'endLine': 1631}]",7,7,IntegrationTests.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,tapestry-core/src/test/java/org/apache/tapestry5/internal/services/InternalClassTransformationImplTest.java,1,0,"[{'startLine': 93, 'endLine': 93}]",1,1,InternalClassTransformationImplTest.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,tapestry-core/src/main/java/org/apache/tapestry5/internal/services/FieldTranslatorSourceImpl.java,1,0,"[{'startLine': 105, 'endLine': 105}]",1,1,FieldTranslatorSourceImpl.java,False
