className,category,severity,filename,startLine,endLine,lineRanges,weight,guidelineWeight,name,isSnoozed
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,fitnesse/lib/src/fitlibrarySrc/fitlibrary/runner/FolderRunnerFixture.java,1,0,"[{'startLine': 30, 'endLine': 30}]",1,1,FolderRunnerFixture.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,fitnesse/lib/src/fitlibrarySrc/fitlibrary/parser/tree/TreeInterface.java,1,0,"[{'startLine': 12, 'endLine': 13}]",1,1,TreeInterface.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,fitnesse/lib/src/fitlibrarySrc/fitlibrary/batch/fitnesseIn/ParallelFitNesseRepository.java,1,0,"[{'startLine': 98, 'endLine': 98}, {'startLine': 102, 'endLine': 102}]",2,2,ParallelFitNesseRepository.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,fitnesse/lib/src/fitlibrarySrc/fitlibrary/exception/AbandonException.java,1,0,"[{'startLine': 3, 'endLine': 3}]",1,1,AbandonException.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,fitnesse/lib/src/fitlibrarySrc/fitlibrary/log/ConfigureLogger.java,1,0,"[{'startLine': 20, 'endLine': 20}]",1,1,ConfigureLogger.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,fitnesse/lib/src/fitlibrarySrc/fitlibrary/runner/FolderRunnerTest.java,1,0,"[{'startLine': 14, 'endLine': 21}]",1,1,FolderRunnerTest.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,fitnesse/lib/src/fitlibrarySrc/fit/Fixture.java,1,0,"[{'startLine': 418, 'endLine': 418}]",1,1,Fixture.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,fitnesse/lib/src/fitlibrarySrc/fitlibrary/runner/SpreadsheetRunner.java,1,0,"[{'startLine': 111, 'endLine': 138}, {'startLine': 195, 'endLine': 218}, {'startLine': 225, 'endLine': 225}]",3,3,SpreadsheetRunner.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,fitnesse/lib/src/fitlibrarySrc/fitlibrary/object/DomainCheckTraverse.java,1,0,"[{'startLine': 64, 'endLine': 65}]",1,1,DomainCheckTraverse.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidateWithCategory,BLOCKS_OF_CODE_IN_COMMENTS,VERY_HIGH,fitnesse/lib/src/fitlibrarySrc/fitlibrary/special/DoAction.java,1,0,"[{'startLine': 20, 'endLine': 20}]",1,1,DoAction.java,False
