className,severity,filename,startLine,endLine,weight,guidelineWeight,name,isSnoozed
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,fitnesse/lib/src/rentEzSrc/rps/transaction/ClientTransaction.java,1,461,400,57,ClientTransaction.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,fitnesse/lib/src/fitlibrarySrc/fit/Fixture.java,1,450,360,162,Fixture.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,fitnesse/lib/src/rentEzSrc/rps/RentEz.java,1,385,349,104,RentEz.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,fitnesse/lib/src/rentEzSrc/rps/RentalItemType.java,1,268,260,56,RentalItemType.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,fitnesse/lib/src/fitlibrarySrc/fitlibraryGeneric/typed/GenericTyped.java,1,252,242,61,GenericTyped.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,fitnesse/lib/src/fitlibrarySrc/fitlibrary/traverse/Traverse.java,1,252,229,212,Traverse.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,fitnesse/lib/src/fitlibrarySrc/fitlibrary/table/TableElementOnList.java,1,189,180,72,TableElementOnList.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,fitnesse/lib/src/fitlibrarySrc/fit/Parse.java,1,204,168,162,Parse.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,fitnesse/lib/src/fitlibrarySrc/fitlibrary/tableOnParse/TableElementOnParse.java,1,177,167,51,TableElementOnParse.java,False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,fitnesse/lib/src/rentEzSrc/rps/time/Duration.java,1,112,109,58,Duration.java,False
