className,severity,filename,startLine,endLine,weight,guidelineWeight,name,isSnoozed
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/org/jfree/chart/renderer/xy/XYDifferenceRenderer.java,415,840,303,303,"XYDifferenceRenderer.drawItemPass0(Graphics2D,Rectangle2D,PlotRenderingInfo,XYPlot,ValueAxis,ValueAxis,XYDataset,int,int,CrosshairState)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/org/jfree/chart/plot/PiePlot3D.java,609,969,297,297,"PiePlot3D.drawSide(Graphics2D,Rectangle2D,Arc2D,Area,Area,Paint,Paint,Stroke,boolean,boolean)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/org/jfree/chart/plot/PiePlot3D.java,226,593,288,288,"PiePlot3D.draw(Graphics2D,Rectangle2D,Point2D,PlotState,PlotRenderingInfo)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/org/jfree/chart/plot/XYPlot.java,3137,3390,210,210,"XYPlot.draw(Graphics2D,Rectangle2D,Point2D,PlotState,PlotRenderingInfo)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/org/jfree/chart/renderer/xy/StackedXYAreaRenderer2.java,212,460,210,210,"StackedXYAreaRenderer2.drawItem(Graphics2D,XYItemRendererState,Rectangle2D,PlotRenderingInfo,XYPlot,ValueAxis,ValueAxis,XYDataset,int,int,CrosshairState,int)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/org/jfree/chart/plot/XYPlot.java,5293,5490,198,198,XYPlot.equals(Object),False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/org/jfree/chart/renderer/AbstractRenderer.java,2928,3119,189,189,AbstractRenderer.equals(Object),False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/org/jfree/chart/renderer/xy/CandlestickRenderer.java,647,877,186,186,"CandlestickRenderer.drawItem(Graphics2D,XYItemRendererState,Rectangle2D,PlotRenderingInfo,XYPlot,ValueAxis,ValueAxis,XYDataset,int,int,CrosshairState,int)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/org/jfree/chart/plot/PiePlot.java,3135,3315,180,180,PiePlot.equals(Object),False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/org/jfree/chart/plot/CategoryPlot.java,4721,4898,176,176,CategoryPlot.equals(Object),False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/org/jfree/chart/renderer/category/StatisticalLineAndShapeRenderer.java,220,425,169,169,"StatisticalLineAndShapeRenderer.drawItem(Graphics2D,CategoryItemRendererState,Rectangle2D,CategoryPlot,CategoryAxis,ValueAxis,CategoryDataset,int,int,int)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/org/jfree/chart/axis/DateAxis.java,870,1050,164,164,"DateAxis.previousStandardDate(Date,DateTickUnit)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/org/jfree/data/jdbc/JDBCXYDataset.java,229,418,163,163,"JDBCXYDataset.executeQuery(Connection,String)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/org/jfree/chart/renderer/category/StackedAreaRenderer.java,198,402,161,161,"StackedAreaRenderer.drawItem(Graphics2D,CategoryItemRendererState,Rectangle2D,CategoryPlot,CategoryAxis,ValueAxis,CategoryDataset,int,int,int)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/org/jfree/chart/renderer/xy/StackedXYAreaRenderer.java,395,608,159,159,"StackedXYAreaRenderer.drawItem(Graphics2D,XYItemRendererState,Rectangle2D,PlotRenderingInfo,XYPlot,ValueAxis,ValueAxis,XYDataset,int,int,CrosshairState,int)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/org/jfree/chart/renderer/category/BoxAndWhiskerRenderer.java,677,887,157,157,"BoxAndWhiskerRenderer.drawVerticalItem(Graphics2D,CategoryItemRendererState,Rectangle2D,CategoryPlot,CategoryAxis,ValueAxis,CategoryDataset,int,int)",False
