className,severity,filename,startLine,endLine,weight,guidelineWeight,name,isSnoozed
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,src/com/jgraph/io/svg/SVGGraphWriter.java,296,347,38,11,"SVGGraphWriter.createShapeNode(Document,int,Rectangle2D,double,double,String,String,String,float,double,boolean)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,src/com/jgraph/io/svg/SVGGraphWriter.java,361,392,31,7,"SVGGraphWriter.createTextNode(Document,String,String,Font,String,int,int)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,src/com/jgraph/layout/hierarchical/model/JGraphHierarchyModel.java,652,720,27,8,"JGraphHierarchyModel.dfs(JGraphHierarchyNode,JGraphHierarchyNode,JGraphHierarchyEdge,CellVisitor,Set,int[],int,int)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,src/com/jgraph/layout/JGraphFacade.java,382,410,23,9,"JGraphFacade.$constructor(GraphModel,GraphLayoutCache,Object[],boolean,boolean,boolean,boolean,JGraphCostFunction,JGraphAlgebra)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,src/com/jgraph/layout/JGraphFacade.java,2373,2398,23,8,"JGraphFacade.dfs(Object,Object,Object,CellVisitor,Set,Set,int,int)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,src/com/jgraph/layout/JGraphFacade.java,2331,2351,18,7,"JGraphFacade.dfs(Object,Object,Object,CellVisitor,Set,int,int)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,src/org/jgraph/graph/GraphLayoutCache.java,1383,1403,18,7,"GraphLayoutCache.insertClones(Object[],Map,Map,ConnectionSet,ParentMap,double,double)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,examples/com/jgraph/example/mycellview/MyCellView.java,94,123,17,8,"MyCellView.createVertex(double,double,double,double,Color,boolean,DefaultGraphCell,String)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,src/com/jgraph/layout/organic/JGraphOrganicLayout.java,660,684,17,7,"JGraphOrganicLayout.calcEnergyDelta(int,double,double,double,double,double,double)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,examples/org/jgraph/example/GroupingRemoving.java,99,127,16,7,"GroupingRemoving.createVertex(String,double,double,double,double,Color,boolean)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,examples/org/jgraph/example/HelloWorld.java,89,117,16,7,"HelloWorld.createVertex(String,double,double,double,double,Color,boolean)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,src/org/jgraph/graph/GraphTransferHandler.java,343,360,14,7,"GraphTransferHandler.handleExternalDrop(JGraph,Object[],Map,ConnectionSet,ParentMap,double,double)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,src/com/jgraph/layout/JGraphFacade.java,247,257,8,8,"JGraphFacade.$constructor(JGraph,Object[],boolean,boolean,boolean,boolean,JGraphCostFunction,JGraphAlgebra)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,src/com/jgraph/layout/JGraphFacade.java,341,349,6,8,"JGraphFacade.$constructor(GraphModel,Object[],boolean,boolean,boolean,boolean,JGraphCostFunction,JGraphAlgebra)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,src/com/jgraph/layout/JGraphFacade.java,302,310,6,8,"JGraphFacade.$constructor(GraphLayoutCache,Object[],boolean,boolean,boolean,boolean,JGraphCostFunction,JGraphAlgebra)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,src/org/jgraph/JGraph.java,2340,2346,6,8,"JGraph.drawImage(int,int,int,int,int,int,int,int)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,src/com/jgraph/layout/JGraphModelFacade.java,108,115,5,8,"JGraphModelFacade.$constructor(GraphModel,Object[],boolean,boolean,boolean,boolean,JGraphCostFunction,JGraphAlgebra)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,src/com/jgraph/io/svg/SVGEdgeWriter.java,21,136,89,5,"SVGEdgeWriter.createNode(SVGGraphWriter,Document,CellView,double,double)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,src/com/jgraph/io/svg/SVGVertexWriter.java,38,133,66,6,"SVGVertexWriter.createNode(SVGGraphWriter,Document,GraphLayoutCache,CellView,double,double)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,src/com/jgraph/layout/hierarchical/model/JGraphHierarchyModel.java,111,167,48,5,"JGraphHierarchyModel.$constructor(JGraphFacade,Object[],boolean,boolean,boolean)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,src/com/jgraph/algebra/JGraphAlgebra.java,114,178,43,6,"JGraphAlgebra.getShortestPath(GraphModel,Object,Object,JGraphCostFunction,int,boolean)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,examples/com/jgraph/example/portlabels/PortLabelVertexView.java,265,309,39,6,"PortLabelVertexRenderer.drawPortLabel(Graphics,String,double,double,Color,boolean)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,src/org/jgraph/graph/DefaultGraphModel.java,652,700,38,5,"DefaultGraphModel.updateTransaction(Object[],Object[],Map,ConnectionSet,ParentMap)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,src/org/jgraph/plaf/basic/BasicGraphUI.java,2768,2808,36,5,"RootHandle.constrainDrag(MouseEvent,double,double,double,double)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,examples/com/jgraph/example/JGraphGraphFactory.java,591,638,34,5,"JGraphGraphFactory.insert(GraphModel,Object[],Map,ConnectionSet,ParentMap)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,src/com/jgraph/components/labels/MultiLineVertexRenderer.java,195,238,32,5,"MultiLineVertexRenderer.getRendererComponent(JGraph,CellView,boolean,boolean,boolean)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,src/com/jgraph/layout/tree/JGraphCompactTreeLayout.java,326,360,31,6,"JGraphCompactTreeLayout.offset(double,double,double,double,double,double)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,src/org/jgraph/graph/VertexRenderer.java,104,134,30,5,"VertexRenderer.getRendererComponent(JGraph,CellView,boolean,boolean,boolean)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,examples/com/jgraph/example/adapter/JGraphAdapterModel.java,261,292,29,5,"JGraphAdapterModel.processInsert(Object[],Map,ConnectionSet,ParentMap,boolean)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,examples/com/jgraph/layout/JGraphWordBrowser.java,119,156,29,5,"JGraphWordBrowser.addEdge(Object,Object,Object,String,String)",False
