className,severity,filename,startLine,endLine,weight,guidelineWeight,name,isSnoozed
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/net/sf/jmoney/gui/NavigationTreeCellRenderer.java,36,67,23,7,"NavigationTreeCellRenderer.getTreeCellRendererComponent(JTree,Object,boolean,boolean,boolean,int,boolean)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,VERY_HIGH,source/net/sf/jmoney/gui/CategoryPanel.java,251,278,21,7,"CategoryTreeCellRenderer.getTreeCellRendererComponent(JTree,Object,boolean,boolean,boolean,int,boolean)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,source/net/sf/jmoney/io/QIF.java,308,347,29,5,"QIF.extractCategory(Session,Accounts,Account,Entry,String)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,source/net/sf/jmoney/gui/CategoryComboBox.java,115,152,26,5,"Renderer.getListCellRendererComponent(JList,Object,int,boolean,boolean)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,source/net/sf/jmoney/gui/StatusComboBox.java,43,60,14,5,"Renderer.getListCellRendererComponent(JList,Object,int,boolean,boolean)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,source/net/sf/jmoney/io/QIF.java,241,259,13,5,"QIF.extractSplittedCategory(Session,Accounts,Account,Entry,String)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,HIGH,source/net/sf/jmoney/gui/AccountEntriesPanel.java,912,928,11,5,"EntryCellRenderer.getListCellRendererComponent(JList,Object,int,boolean,boolean)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,MEDIUM,source/net/sf/jmoney/io/QIF.java,163,239,72,3,"QIF.importAccount(Session,Account,BufferedReader)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,MEDIUM,source/net/sf/jmoney/io/QIF.java,349,414,51,3,"QIF.exportAccount(Session,Account,File)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,MEDIUM,source/net/sf/jmoney/gui/SplittedEntryDialog.java,166,196,31,3,"EntryTableModel.setValueAt(Object,int,int)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,MEDIUM,source/net/sf/jmoney/gui/IncomeExpenseReportPanel.java,172,201,25,4,"IncomeExpenseReportPanel.addEntries(Vector,HashMap,String,Vector)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,MEDIUM,source/net/sf/jmoney/EntryFilter.java,101,126,22,4,"EntryFilter.filterEntry(Entry,Account,VerySimpleDateFormat,int)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,MEDIUM,source/net/sf/jmoney/gui/TransferDialog.java,68,94,21,4,"TransferDialog.showDialog(Account,Account,long,long)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,MEDIUM,source/net/sf/jmoney/gui/SplittedEntryDialog.java,66,80,13,3,"SplittedEntryDialog.showDialog(SplittedEntry,Session,Account)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,MEDIUM,source/net/sf/jmoney/io/QIF.java,490,504,12,3,"QIF.getSubcategory(String,SimpleCategory,Session)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,MEDIUM,source/net/sf/jmoney/EntryFilter.java,128,140,10,3,"EntryFilter.checkEntry(Entry,Account,VerySimpleDateFormat)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,MEDIUM,source/net/sf/jmoney/gui/AccountChooser.java,85,97,10,3,"AccountChooser.showDialog(Vector,String,boolean)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,MEDIUM,source/net/sf/jmoney/io/QIF.java,270,281,8,3,"QIF.extractSplittedAmount(Entry,String,short)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,MEDIUM,source/net/sf/jmoney/gui/EntryFilterPanel.java,83,92,7,3,"EntryFilterPanel.filterEntry(Entry,Account,VerySimpleDateFormat)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,MEDIUM,source/net/sf/jmoney/gui/IncomeExpenseReportPanel.java,455,459,5,3,"Item.$constructor(Category,String,long)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,MEDIUM,source/net/sf/jmoney/SortedTreeModel.java,35,41,4,3,"SortedTreeModel.insertNodeInto(MutableTreeNode,MutableTreeNode,int)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,MEDIUM,source/net/sf/jmoney/io/QIF.java,294,297,4,3,"QIF.extractAmount(Entry,String,short)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,MEDIUM,source/net/sf/jmoney/io/MT940.java,303,306,2,3,"MT940.exportAccount(Session,Account,File)",False
nl.sig.bettercodehub.dataaccess.datamodel.RefactoringFileCandidate,MEDIUM,source/net/sf/jmoney/io/FileFormat.java,60,60,0,3,"FileFormat.exportAccount(Session,Account,File)",False
